Complexity metrics,Qua, 13 dez 2017 15:31:40 BRST
"freemind.controller.MapMouseMotionListener.mousePressed(MouseEvent)",1,3,3
"freemind.controller.MapMouseMotionListener.mouseReleased(MouseEvent)",1,2,2
"freemind.controller.MapMouseMotionListener.register(MapMouseMotionReceiver)",1,1,1
"freemind.controller.MapMouseWheelListener.MapMouseWheelListener(Controller)",1,1,1
"freemind.controller.MapMouseWheelListener.deregister()",1,1,1
"freemind.controller.MapMouseWheelListener.mouseWheelMoved(MouseWheelEvent)",1,2,2
"freemind.controller.MapMouseWheelListener.register(MouseWheelListener)",1,1,1
"freemind.controller.MenuBar.LastOpenedActionListener.LastOpenedActionListener(String)",1,1,1
"freemind.controller.MenuBar.LastOpenedActionListener.actionPerformed(ActionEvent)",1,2,2
"freemind.controller.MenuBar.MapsMenuActionListener.actionPerformed(ActionEvent)",1,1,1
"freemind.controller.MenuBar.MenuBar(Controller)",1,2,2
"freemind.controller.MenuBar.ModesMenuActionListener.actionPerformed(ActionEvent)",1,1,1
"freemind.controller.MenuBar.addAdditionalPopupActions()",1,2,2
"freemind.controller.MenuBar.getMapsPopupMenu()",1,1,1
"freemind.controller.MenuBar.getMenuHolder()",1,1,1
"freemind.controller.MenuBar.processKeyBinding(KeyStroke,KeyEvent,int,boolean)",1,1,1
"freemind.controller.MenuBar.updateEditMenu()",1,1,1
"freemind.controller.MenuBar.updateFileMenu()",1,1,1
"freemind.controller.MenuBar.updateLastOpenedList()",1,3,3
"freemind.controller.MenuBar.updateMapsMenu(StructuredMenuHolder,String)",2,4,5
"freemind.controller.MenuBar.updateMenus(ModeController)",1,1,1
"freemind.controller.MenuBar.updateModeMenu()",1,4,4
"freemind.controller.MenuBar.updateViewMenu()",1,1,1
"freemind.controller.MindMapNodesSelection.MindMapNodesSelection(String,String,String,String,String,String,List,List<String>)",1,1,1
"freemind.controller.MindMapNodesSelection.getTransferData(DataFlavor)",9,3,10
"freemind.controller.MindMapNodesSelection.getTransferDataFlavors()",1,1,1
"freemind.controller.MindMapNodesSelection.isDataFlavorSupported(DataFlavor)",9,10,18
"freemind.controller.MindMapNodesSelection.lostOwnership(Clipboard,Transferable)",1,1,1
"freemind.controller.MindMapNodesSelection.setDropAction(String)",1,1,1
"freemind.controller.NodeDragListener.NodeDragListener(Controller)",1,1,1
"freemind.controller.NodeDragListener.dragGestureRecognized(DragGestureEvent)",3,3,8
"freemind.controller.NodeDragListener.getCursorByAction(int)",4,2,4
"freemind.controller.NodeDropListener.NodeDropListener(Controller)",1,1,1
"freemind.controller.NodeDropListener.deregister()",1,1,1
"freemind.controller.NodeDropListener.dragEnter(DropTargetDragEvent)",1,2,2
"freemind.controller.NodeDropListener.dragExit(DropTargetEvent)",1,2,2
"freemind.controller.NodeDropListener.dragOver(DropTargetDragEvent)",1,2,2
"freemind.controller.NodeDropListener.drop(DropTargetDropEvent)",1,2,2
"freemind.controller.NodeDropListener.dropActionChanged(DropTargetDragEvent)",1,2,2
"freemind.controller.NodeDropListener.register(DropTargetListener)",1,1,1
"freemind.controller.NodeKeyListener.NodeKeyListener(Controller)",1,1,1
"freemind.controller.NodeKeyListener.deregister()",1,1,1
"freemind.controller.NodeKeyListener.keyPressed(KeyEvent)",1,2,2
"freemind.controller.NodeKeyListener.keyReleased(KeyEvent)",1,2,2
"freemind.controller.NodeKeyListener.keyTyped(KeyEvent)",1,2,2
"freemind.controller.NodeKeyListener.register(KeyListener)",1,1,1
"freemind.controller.NodeMotionListener.NodeMotionListener(Controller)",1,1,1
"freemind.controller.NodeMotionListener.deregister()",1,1,1
"freemind.controller.NodeMotionListener.mouseClicked(MouseEvent)",1,2,2
"freemind.controller.NodeMotionListener.mouseDragged(MouseEvent)",1,2,2
"freemind.controller.NodeMotionListener.mouseEntered(MouseEvent)",1,2,2
"freemind.controller.NodeMotionListener.mouseExited(MouseEvent)",1,2,2
"freemind.controller.NodeMotionListener.mouseMoved(MouseEvent)",1,2,2
"freemind.controller.NodeMotionListener.mousePressed(MouseEvent)",1,2,2
"freemind.controller.NodeMotionListener.mouseReleased(MouseEvent)",1,2,2
"freemind.controller.NodeMotionListener.register(NodeMotionAdapter)",1,1,1
"freemind.controller.NodeMouseMotionListener.NodeMouseMotionListener(Controller)",1,1,1
"freemind.controller.NodeMouseMotionListener.deregister()",1,1,1
"freemind.controller.NodeMouseMotionListener.mouseClicked(MouseEvent)",1,2,2
"freemind.controller.NodeMouseMotionListener.mouseDragged(MouseEvent)",1,2,2
"freemind.controller.NodeMouseMotionListener.mouseEntered(MouseEvent)",1,2,2
"freemind.controller.NodeMouseMotionListener.mouseExited(MouseEvent)",1,2,2
"freemind.controller.NodeMouseMotionListener.mouseMoved(MouseEvent)",1,2,2
"freemind.controller.NodeMouseMotionListener.mousePressed(MouseEvent)",1,2,2
"freemind.controller.NodeMouseMotionListener.mouseReleased(MouseEvent)",1,2,2
"freemind.controller.NodeMouseMotionListener.register(NodeMouseMotionObserver)",1,1,1
"freemind.controller.NodeMouseMotionListener.updateSelectionMethod()",1,2,2
"freemind.controller.StructuredMenuHolder.DefaultMenuAdderCreator.createAdder(JMenu)",1,1,1
"freemind.controller.StructuredMenuHolder.MapTokenPair.MapTokenPair(Map,String,Vector<String>)",1,1,1
"freemind.controller.StructuredMenuHolder.MenuItemAdder.MenuItemAdder(JMenu)",1,1,1
"freemind.controller.StructuredMenuHolder.MenuItemAdder.addCategory(String)",1,1,1
"freemind.controller.StructuredMenuHolder.MenuItemAdder.addMenuItem(StructuredMenuItemHolder)",1,2,3
"freemind.controller.StructuredMenuHolder.MenuItemAdder.addSeparator()",2,1,2
"freemind.controller.StructuredMenuHolder.PrintMenuAdder.addCategory(String)",1,1,1
"freemind.controller.StructuredMenuHolder.PrintMenuAdder.addMenuItem(StructuredMenuItemHolder)",1,1,1
"freemind.controller.StructuredMenuHolder.PrintMenuAdder.addSeparator()",1,1,1
"freemind.controller.StructuredMenuHolder.PrintMenuAdderCreator.createAdder(JMenu)",1,1,1
"freemind.controller.StructuredMenuHolder.SeparatorHolder.SeparatorHolder()",1,1,1
"freemind.controller.StructuredMenuHolder.StructuredMenuHolder()",1,3,3
"freemind.controller.StructuredMenuHolder.StructuredMenuListener.StructuredMenuListener()",1,1,1
"freemind.controller.StructuredMenuHolder.StructuredMenuListener.addItem(StructuredMenuItemHolder)",1,1,1
"freemind.controller.StructuredMenuHolder.StructuredMenuListener.menuCanceled(MenuEvent)",1,1,1
"freemind.controller.StructuredMenuHolder.StructuredMenuListener.menuDeselected(MenuEvent)",1,1,1
"freemind.controller.StructuredMenuHolder.StructuredMenuListener.menuSelected(MenuEvent)",1,8,8
"freemind.controller.StructuredMenuHolder.addAction(Action,String)",1,2,2
"freemind.controller.StructuredMenuHolder.addCategory(String)",1,1,1
"freemind.controller.StructuredMenuHolder.addMenu(JMenu,String)",1,1,1
"freemind.controller.StructuredMenuHolder.addMenu(Object,StringTokenizer)",1,1,1
"freemind.controller.StructuredMenuHolder.addMenuItem(JMenuItem,String)",1,1,1
"freemind.controller.StructuredMenuHolder.addSeparator(String)",1,1,2
"freemind.controller.StructuredMenuHolder.adjustMenuItem(JMenuItem)",1,3,3
"freemind.controller.StructuredMenuHolder.adjustTooltips(StructuredMenuItemHolder)",1,3,3
"freemind.controller.StructuredMenuHolder.getCategoryMap(StringTokenizer,Map)",3,5,5
"freemind.controller.StructuredMenuHolder.lastItemIsASeparator(JMenu)",3,2,3
"freemind.controller.StructuredMenuHolder.lastItemIsASeparator(JPopupMenu)",3,2,3
"freemind.controller.StructuredMenuHolder.print(String)",1,1,2
"freemind.controller.StructuredMenuHolder.setSelected(JMenuItem,boolean)",1,2,3
"freemind.controller.StructuredMenuHolder.toString()",1,1,1
"freemind.controller.StructuredMenuHolder.updateMenus(JMenuBar,String)",1,1,1
"freemind.controller.StructuredMenuHolder.updateMenus(JPopupMenu,String)",2,2,3
"freemind.controller.StructuredMenuHolder.updateMenus(JToolBar,String)",1,1,1
"freemind.controller.StructuredMenuHolder.updateMenus(MenuAdder,Map<String, Vector<String>>,MenuAdderCreator)",4,6,7
"freemind.controller.StructuredMenuItemHolder.StructuredMenuItemHolder()",1,1,1
"freemind.controller.StructuredMenuItemHolder.getAction()",1,1,1
"freemind.controller.StructuredMenuItemHolder.getEnabledListener()",1,1,1
"freemind.controller.StructuredMenuItemHolder.getMenuItem()",1,1,1
"freemind.controller.StructuredMenuItemHolder.getSelectionListener()",1,1,1
"freemind.controller.StructuredMenuItemHolder.setAction(Action)",1,3,3
"freemind.controller.StructuredMenuItemHolder.setEnabledListener(MenuItemEnabledListener)",1,1,1
"freemind.controller.StructuredMenuItemHolder.setMenuItem(JMenuItem)",1,1,1
"freemind.controller.StructuredMenuItemHolder.setSelectedListener(MenuItemSelectedListener)",1,1,1
"freemind.controller.color.ColorPair.ColorPair(Color,String)",1,1,1
"freemind.controller.color.ColorPair.ColorPair(Color,String,String)",1,1,1
"freemind.controller.color.JColorCombo.ColorIcon.ColorIcon(Color)",1,1,1
"freemind.controller.color.JColorCombo.ComboBoxRenderer.ComboBoxRenderer()",1,1,1
"freemind.controller.color.JColorCombo.ComboBoxRenderer.getListCellRendererComponent(JList<? extends ColorPair>,ColorPair,int,boolean,boolean)",1,2,2
"freemind.controller.color.JColorCombo.JColorCombo()",1,2,2
"freemind.controller.color.JColorCombo.getMaximumSize()",1,1,1
"freemind.controller.color.JColorCombo.main(String[])",1,1,1
"freemind.controller.filter.DefaultFilter.DefaultFilter(Condition,boolean,boolean)",1,1,3
"freemind.controller.filter.DefaultFilter.addFilterResult(MindMapNode,int)",1,1,1
"freemind.controller.filter.DefaultFilter.applyFilter(Controller)",1,3,3
"freemind.controller.filter.DefaultFilter.applyFilter(MindMapNode,Controller,boolean,boolean,boolean)",1,5,7
"freemind.controller.filter.DefaultFilter.areAncestorsShown()",1,1,1
"freemind.controller.filter.DefaultFilter.areDescendantsShown()",1,1,1
"freemind.controller.filter.DefaultFilter.areEclipsedShown()",1,1,1
"freemind.controller.filter.DefaultFilter.areHiddenShown()",1,1,1
"freemind.controller.filter.DefaultFilter.areMatchedShown()",1,1,1
"freemind.controller.filter.DefaultFilter.filterChildren(MindMapNode,Controller,boolean,boolean)",1,2,2
"freemind.controller.filter.DefaultFilter.getCondition()",1,1,1
"freemind.controller.filter.DefaultFilter.getNearestVisibleParent(NodeView)",2,1,2
"freemind.controller.filter.DefaultFilter.isVisible(MindMapNode)",2,1,4
"freemind.controller.filter.DefaultFilter.resetFilter(MindMapNode)",1,1,1
"freemind.controller.filter.DefaultFilter.selectVisibleNode(MapView)",2,4,5
"freemind.controller.filter.FilterComposerDialog.AddConditionAction.AddConditionAction()",1,1,1
"freemind.controller.filter.FilterComposerDialog.AddConditionAction.actionPerformed(ActionEvent)",1,7,8
"freemind.controller.filter.FilterComposerDialog.CloseAction.actionPerformed(ActionEvent)",1,3,5
"freemind.controller.filter.FilterComposerDialog.ConditionListMouseListener.mouseClicked(MouseEvent)",1,3,3
"freemind.controller.filter.FilterComposerDialog.ConditionListSelectionListener.contentsChanged(ListDataEvent)",1,1,1
"freemind.controller.filter.FilterComposerDialog.ConditionListSelectionListener.intervalAdded(ListDataEvent)",1,1,1
"freemind.controller.filter.FilterComposerDialog.ConditionListSelectionListener.intervalRemoved(ListDataEvent)",1,1,1
"freemind.controller.filter.FilterComposerDialog.ConditionListSelectionListener.valueChanged(ListSelectionEvent)",3,3,3
"freemind.controller.filter.FilterComposerDialog.CreateConjunctConditionAction.CreateConjunctConditionAction()",1,1,1
"freemind.controller.filter.FilterComposerDialog.CreateConjunctConditionAction.actionPerformed(ActionEvent)",2,1,2
"freemind.controller.filter.FilterComposerDialog.CreateDisjunctConditionAction.CreateDisjunctConditionAction()",1,1,1
"freemind.controller.filter.FilterComposerDialog.CreateDisjunctConditionAction.actionPerformed(ActionEvent)",2,1,2
"freemind.controller.filter.FilterComposerDialog.CreateNotSatisfiedConditionAction.CreateNotSatisfiedConditionAction()",1,1,1
"freemind.controller.filter.FilterComposerDialog.CreateNotSatisfiedConditionAction.actionPerformed(ActionEvent)",1,3,3
"freemind.controller.filter.FilterComposerDialog.DeleteConditionAction.DeleteConditionAction()",1,1,1
"freemind.controller.filter.FilterComposerDialog.DeleteConditionAction.actionPerformed(ActionEvent)",1,3,4
"freemind.controller.filter.FilterComposerDialog.FilterComposerDialog(Controller,FilterToolbar)",1,2,2
"freemind.controller.filter.FilterComposerDialog.LoadAction.actionPerformed(ActionEvent)",1,3,3
"freemind.controller.filter.FilterComposerDialog.LoadAction.handleLoadingException(Exception)",1,1,1
"freemind.controller.filter.FilterComposerDialog.MindMapFilterFileFilter.accept(File)",4,2,4
"freemind.controller.filter.FilterComposerDialog.MindMapFilterFileFilter.getDescription()",1,1,1
"freemind.controller.filter.FilterComposerDialog.SaveAction.actionPerformed(ActionEvent)",2,2,4
"freemind.controller.filter.FilterComposerDialog.SaveAction.handleSavingException(Exception)",1,1,1
"freemind.controller.filter.FilterComposerDialog.SelectedAttributeChangeListener.itemStateChanged(ItemEvent)",5,10,10
"freemind.controller.filter.FilterComposerDialog.SimpleConditionChangeListener.itemStateChanged(ItemEvent)",1,2,2
"freemind.controller.filter.FilterComposerDialog.addAttributeKeysRecursively(MindMapNode,SortedListModel)",1,3,3
"freemind.controller.filter.FilterComposerDialog.addAttributeValuesRecursively(String,MindMapNode,SortedListModel)",1,4,4
"freemind.controller.filter.FilterComposerDialog.applyChanges()",1,1,1
"freemind.controller.filter.FilterComposerDialog.getAttributeValue()",2,3,3
"freemind.controller.filter.FilterComposerDialog.getAttributesFromMap(MindMap)",1,2,2
"freemind.controller.filter.FilterComposerDialog.getFileChooser()",1,1,1
"freemind.controller.filter.FilterComposerDialog.initInternalConditionModel()",1,4,5
"freemind.controller.filter.FilterComposerDialog.mapChanged(MindMap)",1,6,6
"freemind.controller.filter.FilterComposerDialog.selectCondition()",3,3,3
"freemind.controller.filter.FilterComposerDialog.setSelectedItem(Object)",1,1,1
"freemind.controller.filter.FilterComposerDialog.show()",1,1,1
"freemind.controller.filter.FilterController.FilterController(Controller)",1,1,1
"freemind.controller.filter.FilterController.afterMapClose(MapModule,Mode)",1,1,1
"freemind.controller.filter.FilterController.afterMapModuleChange(MapModule,Mode,MapModule,Mode)",1,3,3
"freemind.controller.filter.FilterController.beforeMapModuleChange(MapModule,Mode,MapModule,Mode)",1,1,1
"freemind.controller.filter.FilterController.createTransparentFilter()",1,2,2
"freemind.controller.filter.FilterController.getConditionFactory()",1,1,2
"freemind.controller.filter.FilterController.getConditionRenderer()",1,1,2
"freemind.controller.filter.FilterController.getFilterConditionModel()",1,1,1
"freemind.controller.filter.FilterController.getFilterToolbar()",1,2,2
"freemind.controller.filter.FilterController.getMap()",1,1,1
"freemind.controller.filter.FilterController.isMapModuleChangeAllowed(MapModule,Mode,MapModule,Mode)",1,1,1
"freemind.controller.filter.FilterController.isVisible()",1,1,1
"freemind.controller.filter.FilterController.loadConditions(DefaultComboBoxModel<Condition>,String)",1,2,2
"freemind.controller.filter.FilterController.numberOfOpenMapInformation(int,int)",1,1,1
"freemind.controller.filter.FilterController.refreshMap()",1,1,1
"freemind.controller.filter.FilterController.saveConditions()",1,2,2
"freemind.controller.filter.FilterController.saveConditions(DefaultComboBoxModel<Condition>,String)",1,2,2
"freemind.controller.filter.FilterController.setFilterConditionModel(DefaultComboBoxModel<Condition>)",1,1,1
"freemind.controller.filter.FilterController.showFilterToolbar(boolean)",2,2,3
"freemind.controller.filter.FilterInfo.FilterInfo()",1,1,1
"freemind.controller.filter.FilterInfo.add(int)",1,1,2
"freemind.controller.filter.FilterInfo.get()",1,1,1
"freemind.controller.filter.FilterInfo.isAncestor()",1,1,1
"freemind.controller.filter.FilterInfo.isMatched()",1,1,1
"freemind.controller.filter.FilterInfo.reset()",1,1,1
"freemind.controller.filter.FilterInfo.setAncestor()",1,1,1
"freemind.controller.filter.FilterInfo.setDescendant()",1,1,1
"freemind.controller.filter.FilterInfo.setMatched()",1,1,1
"freemind.controller.filter.FilterToolbar.EditFilterAction.EditFilterAction()",1,1,1
"freemind.controller.filter.FilterToolbar.EditFilterAction.actionPerformed(ActionEvent)",1,2,2
"freemind.controller.filter.FilterToolbar.EditFilterAction.getFilterDialog()",1,2,2
"freemind.controller.filter.FilterToolbar.FilterChangeListener.FilterChangeListener()",1,1,1
"freemind.controller.filter.FilterToolbar.FilterChangeListener.actionPerformed(ActionEvent)",1,1,1
"freemind.controller.filter.FilterToolbar.FilterChangeListener.filterChanged()",1,2,2
"freemind.controller.filter.FilterToolbar.FilterChangeListener.itemStateChanged(ItemEvent)",1,2,2
"freemind.controller.filter.FilterToolbar.FilterChangeListener.propertyChange(PropertyChangeEvent)",1,2,2
