Complexity metrics,Qua, 13 dez 2017 11:02:27 BRST
"org.argouml.cognitive.Designer.determineActiveCritics()",1,1,1
"org.argouml.cognitive.Designer.disruptiveThreshold()",1,1,1
"org.argouml.cognitive.Designer.disruptivelyWarn(ToDoItem)",1,1,1
"org.argouml.cognitive.Designer.expand(String,VectorSet)",1,1,1
"org.argouml.cognitive.Designer.fixIt(ToDoItem,Object)",1,1,1
"org.argouml.cognitive.Designer.getAgency()",1,1,1
"org.argouml.cognitive.Designer.getAutoCritique()",1,1,1
"org.argouml.cognitive.Designer.getChildGenerator()",1,1,1
"org.argouml.cognitive.Designer.getClarifier()",1,1,1
"org.argouml.cognitive.Designer.getCritiquingInterval()",1,1,1
"org.argouml.cognitive.Designer.getCritiquingRoot()",1,1,1
"org.argouml.cognitive.Designer.getDecisionModel()",1,1,1
"org.argouml.cognitive.Designer.getDecisions()",1,1,1
"org.argouml.cognitive.Designer.getExpertEmail()",1,1,1
"org.argouml.cognitive.Designer.getGoalModel()",1,1,1
"org.argouml.cognitive.Designer.getGoals()",1,1,1
"org.argouml.cognitive.Designer.getKnowledgeTypes()",1,1,1
"org.argouml.cognitive.Designer.getPrefs()",1,1,1
"org.argouml.cognitive.Designer.getSupportedDecisions()",1,1,1
"org.argouml.cognitive.Designer.getSupportedGoals()",1,1,1
"org.argouml.cognitive.Designer.getToDoList()",1,1,1
"org.argouml.cognitive.Designer.hasGoal(String)",1,1,1
"org.argouml.cognitive.Designer.inform(ToDoItem)",1,2,2
"org.argouml.cognitive.Designer.isConsidering(Decision)",1,1,1
"org.argouml.cognitive.Designer.isConsidering(String)",1,1,1
"org.argouml.cognitive.Designer.listRoleItemSet(MElementEvent)",1,1,1
"org.argouml.cognitive.Designer.nondisruptivelyWarn(ToDoItem)",1,1,1
"org.argouml.cognitive.Designer.propertyChange(PropertyChangeEvent)",1,1,1
"org.argouml.cognitive.Designer.propertySet(MElementEvent)",1,1,1
"org.argouml.cognitive.Designer.recovered(MElementEvent)",1,1,1
"org.argouml.cognitive.Designer.removeToDoItems(ToDoList)",1,1,1
"org.argouml.cognitive.Designer.removed(MElementEvent)",1,1,1
"org.argouml.cognitive.Designer.roleAdded(MElementEvent)",1,1,1
"org.argouml.cognitive.Designer.roleRemoved(MElementEvent)",1,1,1
"org.argouml.cognitive.Designer.run()",1,13,13
"org.argouml.cognitive.Designer.setAutoCritique(boolean)",1,1,1
"org.argouml.cognitive.Designer.setChildGenerator(ChildGenerator)",1,1,1
"org.argouml.cognitive.Designer.setCritiquingInterval(int)",1,1,1
"org.argouml.cognitive.Designer.setCritiquingRoot(Object)",1,1,1
"org.argouml.cognitive.Designer.setDecisionPriority(String,int)",1,1,1
"org.argouml.cognitive.Designer.setExpertEmail(String)",1,1,1
"org.argouml.cognitive.Designer.setGoalPriority(String,int)",1,1,1
"org.argouml.cognitive.Designer.snooze()",1,1,1
"org.argouml.cognitive.Designer.spawnCritiquer(Object)",1,1,1
"org.argouml.cognitive.Designer.startConsidering(Decision)",1,1,1
"org.argouml.cognitive.Designer.startConsidering(String)",1,1,1
"org.argouml.cognitive.Designer.startDesiring(String)",1,1,1
"org.argouml.cognitive.Designer.stillValid(ToDoItem,Designer)",1,1,1
"org.argouml.cognitive.Designer.stopConsidering(Decision)",1,1,1
"org.argouml.cognitive.Designer.stopConsidering(String)",1,1,1
"org.argouml.cognitive.Designer.stopDesiring(String)",1,1,1
"org.argouml.cognitive.Designer.supports(Decision)",1,1,1
"org.argouml.cognitive.Designer.supports(Goal)",1,1,1
"org.argouml.cognitive.Designer.theDesigner()",1,1,1
"org.argouml.cognitive.Designer.theDesigner(Designer)",1,1,1
"org.argouml.cognitive.Designer.toString()",1,1,1
"org.argouml.cognitive.Designer.unsnooze()",1,1,1
"org.argouml.cognitive.Goal.Goal(String,int)",1,1,1
"org.argouml.cognitive.Goal.equals(Object)",2,1,2
"org.argouml.cognitive.Goal.getName()",1,1,1
"org.argouml.cognitive.Goal.getPriority()",1,1,1
"org.argouml.cognitive.Goal.setName(String)",1,1,1
"org.argouml.cognitive.Goal.setPriority(int)",1,1,1
"org.argouml.cognitive.Goal.toString()",1,1,1
"org.argouml.cognitive.GoalModel.GoalModel()",1,1,1
"org.argouml.cognitive.GoalModel.addGoal(Goal)",1,1,1
"org.argouml.cognitive.GoalModel.getGoals()",1,1,1
"org.argouml.cognitive.GoalModel.hasGoal(String)",3,3,3
"org.argouml.cognitive.GoalModel.removeGoal(Goal)",1,1,1
"org.argouml.cognitive.GoalModel.setGoalPriority(String,int)",1,1,1
"org.argouml.cognitive.GoalModel.startDesiring(String)",1,1,1
"org.argouml.cognitive.GoalModel.stopDesiring(String)",1,1,1
"org.argouml.cognitive.ToDoItem.ToDoItem(Critic)",1,1,1
"org.argouml.cognitive.ToDoItem.ToDoItem(Critic,Object,Designer)",1,1,1
"org.argouml.cognitive.ToDoItem.ToDoItem(Critic,VectorSet,Designer)",1,1,1
"org.argouml.cognitive.ToDoItem.ToDoItem(Poster,String,int,String,String,VectorSet)",1,1,1
"org.argouml.cognitive.ToDoItem.action()",1,1,1
"org.argouml.cognitive.ToDoItem.canFixIt()",1,1,1
"org.argouml.cognitive.ToDoItem.changed()",1,1,1
"org.argouml.cognitive.ToDoItem.containsKnowledgeType(String)",1,1,1
"org.argouml.cognitive.ToDoItem.deselect()",1,3,3
"org.argouml.cognitive.ToDoItem.equals(Object)",2,1,4
"org.argouml.cognitive.ToDoItem.fixIt()",1,1,1
"org.argouml.cognitive.ToDoItem.getClarifier()",3,1,3
"org.argouml.cognitive.ToDoItem.getDescription()",1,1,1
"org.argouml.cognitive.ToDoItem.getExpertEmail()",1,1,1
"org.argouml.cognitive.ToDoItem.getHeadline()",1,1,1
"org.argouml.cognitive.ToDoItem.getMoreInfoURL()",1,1,1
"org.argouml.cognitive.ToDoItem.getOffenders()",1,1,1
"org.argouml.cognitive.ToDoItem.getPoster()",1,1,1
"org.argouml.cognitive.ToDoItem.getPriority()",1,1,1
"org.argouml.cognitive.ToDoItem.getProgress()",2,2,2
"org.argouml.cognitive.ToDoItem.getWizard()",1,1,1
"org.argouml.cognitive.ToDoItem.select()",1,3,3
"org.argouml.cognitive.ToDoItem.setDescription(String)",1,1,1
"org.argouml.cognitive.ToDoItem.setHeadline(String)",1,1,1
"org.argouml.cognitive.ToDoItem.setMoreInfoURL(String)",1,1,1
"org.argouml.cognitive.ToDoItem.setPriority(int)",1,1,1
"org.argouml.cognitive.ToDoItem.stillValid(Designer)",3,3,5
"org.argouml.cognitive.ToDoItem.supports(Decision)",1,1,1
"org.argouml.cognitive.ToDoItem.supports(Goal)",1,1,1
"org.argouml.cognitive.ToDoItem.toString()",1,1,1
"org.argouml.cognitive.ToDoList.ToDoList()",1,1,1
"org.argouml.cognitive.ToDoList.addAll(ToDoList)",1,2,2
"org.argouml.cognitive.ToDoList.addE(ToDoItem)",3,2,4
"org.argouml.cognitive.ToDoList.addElement(ToDoItem)",1,1,1
"org.argouml.cognitive.ToDoList.addToDoListListener(ToDoListListener)",1,1,1
"org.argouml.cognitive.ToDoList.elementAt(int)",1,1,1
"org.argouml.cognitive.ToDoList.elements()",1,1,1
"org.argouml.cognitive.ToDoList.elementsForOffender(Object)",2,3,4
"org.argouml.cognitive.ToDoList.explicitlyResolve(ToDoItem,String)",1,1,1
"org.argouml.cognitive.ToDoList.fireToDoItemAdded(ToDoItem)",1,1,1
"org.argouml.cognitive.ToDoList.fireToDoItemChanged(ToDoItem)",1,4,4
"org.argouml.cognitive.ToDoList.fireToDoItemRemoved(ToDoItem)",1,1,1
"org.argouml.cognitive.ToDoList.fireToDoItemsAdded(Vector)",1,3,4
"org.argouml.cognitive.ToDoList.fireToDoItemsRemoved(Vector)",1,3,4
"org.argouml.cognitive.ToDoList.fireToDoListChanged()",1,3,4
"org.argouml.cognitive.ToDoList.forceValidityCheck()",1,1,1
"org.argouml.cognitive.ToDoList.forceValidityCheck(Vector)",1,5,5
"org.argouml.cognitive.ToDoList.getDecisions()",1,1,1
"org.argouml.cognitive.ToDoList.getGoals()",1,1,1
"org.argouml.cognitive.ToDoList.getKnowledgeTypes()",1,1,1
"org.argouml.cognitive.ToDoList.getOffenders()",1,1,1
"org.argouml.cognitive.ToDoList.getPosters()",1,1,1
"org.argouml.cognitive.ToDoList.getToDoItems()",1,1,1
"org.argouml.cognitive.ToDoList.notifyObservers()",1,1,1
"org.argouml.cognitive.ToDoList.notifyObservers(Object)",1,1,1
"org.argouml.cognitive.ToDoList.notifyObservers(String,Object)",1,1,1
"org.argouml.cognitive.ToDoList.recomputeAllKnowledgeTypes()",1,1,2
"org.argouml.cognitive.ToDoList.recomputeAllOffenders()",1,2,2
"org.argouml.cognitive.ToDoList.recomputeAllPosters()",1,2,2
"org.argouml.cognitive.ToDoList.removeAll(ToDoList)",1,2,2
"org.argouml.cognitive.ToDoList.removeAllElements()",1,2,2
"org.argouml.cognitive.ToDoList.removeE(ToDoItem)",1,1,1
"org.argouml.cognitive.ToDoList.removeElement(ToDoItem)",1,1,1
"org.argouml.cognitive.ToDoList.removeToDoListListener(ToDoListListener)",1,1,1
"org.argouml.cognitive.ToDoList.resolve(ToDoItem)",1,1,1
"org.argouml.cognitive.ToDoList.run()",1,3,3
"org.argouml.cognitive.ToDoList.size()",1,1,1
"org.argouml.cognitive.ToDoList.sort()",1,1,1
"org.argouml.cognitive.ToDoList.spawnValidityChecker(Designer)",1,1,1
"org.argouml.cognitive.ToDoList.toString()",1,2,2
"org.argouml.cognitive.ToDoListEvent.ToDoListEvent()",1,1,1
"org.argouml.cognitive.ToDoListEvent.ToDoListEvent(Vector)",1,1,1
"org.argouml.cognitive.ToDoListEvent.getToDoItems()",1,1,1
"org.argouml.cognitive.checklist.CheckItem.CheckItem(String,String)",1,1,1
"org.argouml.cognitive.checklist.CheckItem.CheckItem(String,String,String,Predicate)",1,1,1
"org.argouml.cognitive.checklist.CheckItem.equals(Object)",2,1,2
"org.argouml.cognitive.checklist.CheckItem.expand(String,Object)",1,1,1
"org.argouml.cognitive.checklist.CheckItem.getCategory()",1,1,1
"org.argouml.cognitive.checklist.CheckItem.getDescription()",1,1,1
"org.argouml.cognitive.checklist.CheckItem.getDescription(Object)",1,1,1
"org.argouml.cognitive.checklist.CheckItem.getMoreInfoURL()",1,1,1
"org.argouml.cognitive.checklist.CheckItem.getPredicate()",1,1,1
"org.argouml.cognitive.checklist.CheckItem.setCategory(String)",1,1,1
"org.argouml.cognitive.checklist.CheckItem.setDescription(String)",1,1,1
"org.argouml.cognitive.checklist.CheckItem.setMoreInfoURL(String)",1,1,1
"org.argouml.cognitive.checklist.CheckItem.setPredicate(Predicate)",1,1,1
"org.argouml.cognitive.checklist.CheckItem.toString()",1,1,1
"org.argouml.cognitive.checklist.CheckManager.CheckManager()",1,1,1
"org.argouml.cognitive.checklist.CheckManager.getChecklistFor(Object)",4,2,4
"org.argouml.cognitive.checklist.CheckManager.getStatusFor(Object)",1,2,2
"org.argouml.cognitive.checklist.CheckManager.register(Object,Checklist)",1,1,1
"org.argouml.cognitive.checklist.Checklist.Checklist()",1,1,1
"org.argouml.cognitive.checklist.Checklist.addAll(Checklist)",1,2,2
"org.argouml.cognitive.checklist.Checklist.addItem(CheckItem)",1,1,1
"org.argouml.cognitive.checklist.Checklist.addItem(String)",1,1,1
"org.argouml.cognitive.checklist.Checklist.elementAt(int)",1,1,1
"org.argouml.cognitive.checklist.Checklist.elements()",1,1,1
"org.argouml.cognitive.checklist.Checklist.getCheckItems()",1,1,1
"org.argouml.cognitive.checklist.Checklist.removeItem(CheckItem)",1,1,1
"org.argouml.cognitive.checklist.Checklist.setNextCategory(String)",1,1,1
"org.argouml.cognitive.checklist.Checklist.size()",1,1,1
"org.argouml.cognitive.checklist.Checklist.sort()",1,1,1
"org.argouml.cognitive.checklist.Checklist.toString()",1,2,2
"org.argouml.cognitive.checklist.ChecklistStatus.ChecklistStatus()",1,1,1
"org.argouml.cognitive.checklist.ChecklistStatus.addAll(ChecklistStatus)",1,2,2
"org.argouml.cognitive.checklist.ChecklistStatus.addItem(CheckItem)",1,1,1
"org.argouml.cognitive.checklist.ChecklistStatus.contains(CheckItem)",1,1,1
"org.argouml.cognitive.checklist.ChecklistStatus.elementAt(int)",1,1,1
"org.argouml.cognitive.checklist.ChecklistStatus.elements()",1,1,1
"org.argouml.cognitive.checklist.ChecklistStatus.getCheckItems()",1,1,1
"org.argouml.cognitive.checklist.ChecklistStatus.removeItem(CheckItem)",1,1,1
"org.argouml.cognitive.checklist.ChecklistStatus.toString()",1,2,2
"org.argouml.cognitive.checklist.ui.TabChecklist.TabChecklist()",1,1,1
"org.argouml.cognitive.checklist.ui.TabChecklist.actionPerformed(ActionEvent)",1,1,1
"org.argouml.cognitive.checklist.ui.TabChecklist.getTarget()",1,1,1
"org.argouml.cognitive.checklist.ui.TabChecklist.refresh()",1,1,1
"org.argouml.cognitive.checklist.ui.TabChecklist.resizeColumns()",1,1,1
"org.argouml.cognitive.checklist.ui.TabChecklist.setTarget(Object)",3,1,3
"org.argouml.cognitive.checklist.ui.TabChecklist.shouldBeEnabled()",1,1,1
"org.argouml.cognitive.checklist.ui.TabChecklist.valueChanged(ListSelectionEvent)",1,1,1
"org.argouml.cognitive.checklist.ui.TableModelChecklist.TableModelChecklist(TabChecklist)",1,1,1
"org.argouml.cognitive.checklist.ui.TableModelChecklist.delayedVetoableChange(PropertyChangeEvent)",1,1,1
"org.argouml.cognitive.checklist.ui.TableModelChecklist.getColumnClass(int)",3,1,3
"org.argouml.cognitive.checklist.ui.TableModelChecklist.getColumnCount()",1,1,1
"org.argouml.cognitive.checklist.ui.TableModelChecklist.getColumnName(int)",3,1,3
"org.argouml.cognitive.checklist.ui.TableModelChecklist.getRowCount()",3,1,3
"org.argouml.cognitive.checklist.ui.TableModelChecklist.getValueAt(int,int)",4,3,5
"org.argouml.cognitive.checklist.ui.TableModelChecklist.isCellEditable(int,int)",1,1,1
"org.argouml.cognitive.checklist.ui.TableModelChecklist.listRoleItemSet(MElementEvent)",1,1,1
"org.argouml.cognitive.checklist.ui.TableModelChecklist.propertySet(MElementEvent)",1,1,1
"org.argouml.cognitive.checklist.ui.TableModelChecklist.recovered(MElementEvent)",1,1,1
"org.argouml.cognitive.checklist.ui.TableModelChecklist.removed(MElementEvent)",1,1,1
"org.argouml.cognitive.checklist.ui.TableModelChecklist.roleAdded(MElementEvent)",1,1,1
"org.argouml.cognitive.checklist.ui.TableModelChecklist.roleRemoved(MElementEvent)",1,1,1
"org.argouml.cognitive.checklist.ui.TableModelChecklist.setTarget(MModelElement)",1,3,3
"org.argouml.cognitive.checklist.ui.TableModelChecklist.setValueAt(Object,int,int)",4,3,6
"org.argouml.cognitive.checklist.ui.TableModelChecklist.vetoableChange(PropertyChangeEvent)",1,1,1
"org.argouml.cognitive.critics.Agency.Agency()",1,1,1
"org.argouml.cognitive.critics.Agency.Agency(ControlMech)",1,1,1
"org.argouml.cognitive.critics.Agency.addCritic(Critic)",3,2,4
"org.argouml.cognitive.critics.Agency.addStaticObserver(Observer)",2,2,2
"org.argouml.cognitive.critics.Agency.applyAllCritics(Object,Designer)",1,1,1
"org.argouml.cognitive.critics.Agency.applyAllCritics(Object,Designer,long)",1,1,1
"org.argouml.cognitive.critics.Agency.applyCritics(Object,Designer,Vector,long)",1,5,5
"org.argouml.cognitive.critics.Agency.criticsForClass(Class)",2,3,4
"org.argouml.cognitive.critics.Agency.criticsForSpecificClass(Class)",1,2,2
"org.argouml.cognitive.critics.Agency.determineActiveCritics(Designer)",1,3,3
"org.argouml.cognitive.critics.Agency.getCriticRegistry()",1,1,1
"org.argouml.cognitive.critics.Agency.getCritics()",1,1,1
"org.argouml.cognitive.critics.Agency.notifyStaticObservers(Object)",1,2,2
"org.argouml.cognitive.critics.Agency.register(Critic,Class)",1,2,2
"org.argouml.cognitive.critics.Agency.register(String,String)",2,6,6
"org.argouml.cognitive.critics.Agency.theAgency()",2,2,2
"org.argouml.cognitive.critics.AndCM.isRelevant(Critic,Designer)",3,2,3
"org.argouml.cognitive.critics.CompositeCM.addMech(ControlMech)",1,1,1
"org.argouml.cognitive.critics.CompoundCritic.CompoundCritic()",1,1,1
"org.argouml.cognitive.critics.CompoundCritic.CompoundCritic(Critic,Critic)",1,1,1
"org.argouml.cognitive.critics.CompoundCritic.CompoundCritic(Critic,Critic,Critic)",1,1,1
"org.argouml.cognitive.critics.CompoundCritic.CompoundCritic(Critic,Critic,Critic,Critic)",1,1,1
"org.argouml.cognitive.critics.CompoundCritic.addCritic(Critic)",1,1,1
"org.argouml.cognitive.critics.CompoundCritic.addKnowledgeType(String)",1,1,1
"org.argouml.cognitive.critics.CompoundCritic.addSupportedDecision(Decision)",1,1,1
"org.argouml.cognitive.critics.CompoundCritic.addSupportedGoal(Goal)",1,1,1
"org.argouml.cognitive.critics.CompoundCritic.containsKnowledgeType(String)",3,2,3
"org.argouml.cognitive.critics.CompoundCritic.critique(Object,Designer)",3,4,4
"org.argouml.cognitive.critics.CompoundCritic.expand(String,VectorSet)",1,1,1
"org.argouml.cognitive.critics.CompoundCritic.getClarifier()",1,1,1
"org.argouml.cognitive.critics.CompoundCritic.getCritics()",1,1,1
"org.argouml.cognitive.critics.CompoundCritic.getKnowledgeTypes()",1,1,1
"org.argouml.cognitive.critics.CompoundCritic.getSupportedDecisions()",1,1,1
"org.argouml.cognitive.critics.CompoundCritic.getSupportedGoals()",1,1,1
"org.argouml.cognitive.critics.CompoundCritic.isActive()",3,2,3
