Method,ev(G),iv(G),v(G)
"javax.servlet.ServletResponseWrapper.getCharacterEncoding()",1,1,1
"javax.servlet.ServletResponseWrapper.getContentType()",1,1,1
"javax.servlet.ServletResponseWrapper.getLocale()",1,1,1
"javax.servlet.ServletResponseWrapper.getOutputStream()",1,1,1
"javax.servlet.ServletResponseWrapper.getResponse()",1,1,1
"javax.servlet.ServletResponseWrapper.getWriter()",1,1,1
"javax.servlet.ServletResponseWrapper.isCommitted()",1,1,1
"javax.servlet.ServletResponseWrapper.isWrapperFor(Class)",3,2,3
"javax.servlet.ServletResponseWrapper.isWrapperFor(ServletResponse)",3,2,3
"javax.servlet.ServletResponseWrapper.reset()",1,1,1
"javax.servlet.ServletResponseWrapper.resetBuffer()",1,1,1
"javax.servlet.ServletResponseWrapper.setBufferSize(int)",1,1,1
"javax.servlet.ServletResponseWrapper.setCharacterEncoding(String)",1,1,1
"javax.servlet.ServletResponseWrapper.setContentLength(int)",1,1,1
"javax.servlet.ServletResponseWrapper.setContentType(String)",1,1,1
"javax.servlet.ServletResponseWrapper.setLocale(Locale)",1,1,1
"javax.servlet.ServletResponseWrapper.setResponse(ServletResponse)",2,1,2
"javax.servlet.ServletSecurityElement.ServletSecurityElement()",1,1,1
"javax.servlet.ServletSecurityElement.ServletSecurityElement(Collection<HttpMethodConstraintElement>)",1,1,1
"javax.servlet.ServletSecurityElement.ServletSecurityElement(HttpConstraintElement)",1,1,1
"javax.servlet.ServletSecurityElement.ServletSecurityElement(HttpConstraintElement,Collection<HttpMethodConstraintElement>)",1,1,1
"javax.servlet.ServletSecurityElement.ServletSecurityElement(ServletSecurity)",1,3,3
"javax.servlet.ServletSecurityElement.addHttpMethodConstraints(Collection<HttpMethodConstraintElement>)",4,2,4
"javax.servlet.ServletSecurityElement.getHttpMethodConstraints()",1,1,1
"javax.servlet.ServletSecurityElement.getMethodNames()",1,1,1
"javax.servlet.UnavailableException.UnavailableException(Servlet,String)",1,1,1
"javax.servlet.UnavailableException.UnavailableException(String)",1,1,1
"javax.servlet.UnavailableException.UnavailableException(String,int)",1,1,2
"javax.servlet.UnavailableException.UnavailableException(int,Servlet,String)",1,1,2
"javax.servlet.UnavailableException.getServlet()",1,1,1
"javax.servlet.UnavailableException.getUnavailableSeconds()",1,1,2
"javax.servlet.UnavailableException.isPermanent()",1,1,1
"javax.servlet.http.Cookie.Cookie(String,String)",3,13,13
"javax.servlet.http.Cookie.clone()",1,2,2
"javax.servlet.http.Cookie.getComment()",1,1,1
"javax.servlet.http.Cookie.getDomain()",1,1,1
"javax.servlet.http.Cookie.getMaxAge()",1,1,1
"javax.servlet.http.Cookie.getName()",1,1,1
"javax.servlet.http.Cookie.getPath()",1,1,1
"javax.servlet.http.Cookie.getSecure()",1,1,1
"javax.servlet.http.Cookie.getValue()",1,1,1
"javax.servlet.http.Cookie.getVersion()",1,1,1
"javax.servlet.http.Cookie.isHttpOnly()",1,1,1
"javax.servlet.http.Cookie.isToken(String)",3,6,7
"javax.servlet.http.Cookie.setComment(String)",1,1,1
"javax.servlet.http.Cookie.setDomain(String)",1,1,1
"javax.servlet.http.Cookie.setHttpOnly(boolean)",1,1,1
"javax.servlet.http.Cookie.setMaxAge(int)",1,1,1
"javax.servlet.http.Cookie.setPath(String)",1,1,1
"javax.servlet.http.Cookie.setSecure(boolean)",1,1,1
"javax.servlet.http.Cookie.setValue(String)",1,1,1
"javax.servlet.http.Cookie.setVersion(int)",1,1,1
"javax.servlet.http.HttpServlet.HttpServlet()",1,1,1
"javax.servlet.http.HttpServlet.doDelete(HttpServletRequest,HttpServletResponse)",1,2,2
"javax.servlet.http.HttpServlet.doGet(HttpServletRequest,HttpServletResponse)",1,2,2
"javax.servlet.http.HttpServlet.doHead(HttpServletRequest,HttpServletResponse)",1,1,1
"javax.servlet.http.HttpServlet.doOptions(HttpServletRequest,HttpServletResponse)",1,2,19
"javax.servlet.http.HttpServlet.doPost(HttpServletRequest,HttpServletResponse)",1,2,2
"javax.servlet.http.HttpServlet.doPut(HttpServletRequest,HttpServletResponse)",1,2,2
"javax.servlet.http.HttpServlet.doTrace(HttpServletRequest,HttpServletResponse)",1,2,2
"javax.servlet.http.HttpServlet.getAllDeclaredMethods(Class<?>)",2,2,4
"javax.servlet.http.HttpServlet.getLastModified(HttpServletRequest)",1,1,1
"javax.servlet.http.HttpServlet.maybeSetLastModified(HttpServletResponse,long)",2,2,3
"javax.servlet.http.HttpServlet.service(HttpServletRequest,HttpServletResponse)",1,10,10
"javax.servlet.http.HttpServlet.service(ServletRequest,ServletResponse)",1,1,2
"javax.servlet.http.HttpServletRequestWrapper.HttpServletRequestWrapper(HttpServletRequest)",1,1,1
"javax.servlet.http.HttpServletRequestWrapper._getHttpServletRequest()",1,1,1
"javax.servlet.http.HttpServletRequestWrapper.authenticate(HttpServletResponse)",1,1,1
"javax.servlet.http.HttpServletRequestWrapper.getAuthType()",1,1,1
"javax.servlet.http.HttpServletRequestWrapper.getContextPath()",1,1,1
"javax.servlet.http.HttpServletRequestWrapper.getCookies()",1,1,1
"javax.servlet.http.HttpServletRequestWrapper.getDateHeader(String)",1,1,1
"javax.servlet.http.HttpServletRequestWrapper.getHeader(String)",1,1,1
"javax.servlet.http.HttpServletRequestWrapper.getHeaderNames()",1,1,1
"javax.servlet.http.HttpServletRequestWrapper.getHeaders(String)",1,1,1
"javax.servlet.http.HttpServletRequestWrapper.getIntHeader(String)",1,1,1
"javax.servlet.http.HttpServletRequestWrapper.getMethod()",1,1,1
"javax.servlet.http.HttpServletRequestWrapper.getPart(String)",1,1,1
"javax.servlet.http.HttpServletRequestWrapper.getParts()",1,1,1
"javax.servlet.http.HttpServletRequestWrapper.getPathInfo()",1,1,1
"javax.servlet.http.HttpServletRequestWrapper.getPathTranslated()",1,1,1
"javax.servlet.http.HttpServletRequestWrapper.getQueryString()",1,1,1
"javax.servlet.http.HttpServletRequestWrapper.getRemoteUser()",1,1,1
"javax.servlet.http.HttpServletRequestWrapper.getRequestURI()",1,1,1
"javax.servlet.http.HttpServletRequestWrapper.getRequestURL()",1,1,1
"javax.servlet.http.HttpServletRequestWrapper.getRequestedSessionId()",1,1,1
"javax.servlet.http.HttpServletRequestWrapper.getServletPath()",1,1,1
"javax.servlet.http.HttpServletRequestWrapper.getSession()",1,1,1
"javax.servlet.http.HttpServletRequestWrapper.getSession(boolean)",1,1,1
"javax.servlet.http.HttpServletRequestWrapper.getUserPrincipal()",1,1,1
"javax.servlet.http.HttpServletRequestWrapper.isRequestedSessionIdFromCookie()",1,1,1
"javax.servlet.http.HttpServletRequestWrapper.isRequestedSessionIdFromURL()",1,1,1
"javax.servlet.http.HttpServletRequestWrapper.isRequestedSessionIdFromUrl()",1,1,1
"javax.servlet.http.HttpServletRequestWrapper.isRequestedSessionIdValid()",1,1,1
"javax.servlet.http.HttpServletRequestWrapper.isUserInRole(String)",1,1,1
"javax.servlet.http.HttpServletRequestWrapper.login(String,String)",1,1,1
"javax.servlet.http.HttpServletRequestWrapper.logout()",1,1,1
"javax.servlet.http.HttpServletResponseWrapper.HttpServletResponseWrapper(HttpServletResponse)",1,1,1
"javax.servlet.http.HttpServletResponseWrapper._getHttpServletResponse()",1,1,1
"javax.servlet.http.HttpServletResponseWrapper.addCookie(Cookie)",1,1,1
"javax.servlet.http.HttpServletResponseWrapper.addDateHeader(String,long)",1,1,1
"javax.servlet.http.HttpServletResponseWrapper.addHeader(String,String)",1,1,1
"javax.servlet.http.HttpServletResponseWrapper.addIntHeader(String,int)",1,1,1
"javax.servlet.http.HttpServletResponseWrapper.containsHeader(String)",1,1,1
"javax.servlet.http.HttpServletResponseWrapper.encodeRedirectURL(String)",1,1,1
"javax.servlet.http.HttpServletResponseWrapper.encodeRedirectUrl(String)",1,1,1
"javax.servlet.http.HttpServletResponseWrapper.encodeURL(String)",1,1,1
"javax.servlet.http.HttpServletResponseWrapper.encodeUrl(String)",1,1,1
"javax.servlet.http.HttpServletResponseWrapper.getHeader(String)",1,1,1
"javax.servlet.http.HttpServletResponseWrapper.getHeaderNames()",1,1,1
"javax.servlet.http.HttpServletResponseWrapper.getHeaders(String)",1,1,1
"javax.servlet.http.HttpServletResponseWrapper.getStatus()",1,1,1
"javax.servlet.http.HttpServletResponseWrapper.sendError(int)",1,1,1
"javax.servlet.http.HttpServletResponseWrapper.sendError(int,String)",1,1,1
"javax.servlet.http.HttpServletResponseWrapper.sendRedirect(String)",1,1,1
"javax.servlet.http.HttpServletResponseWrapper.setDateHeader(String,long)",1,1,1
"javax.servlet.http.HttpServletResponseWrapper.setHeader(String,String)",1,1,1
"javax.servlet.http.HttpServletResponseWrapper.setIntHeader(String,int)",1,1,1
"javax.servlet.http.HttpServletResponseWrapper.setStatus(int)",1,1,1
"javax.servlet.http.HttpServletResponseWrapper.setStatus(int,String)",1,1,1
"javax.servlet.http.HttpSessionBindingEvent.HttpSessionBindingEvent(HttpSession,String)",1,1,1
"javax.servlet.http.HttpSessionBindingEvent.HttpSessionBindingEvent(HttpSession,String,Object)",1,1,1
"javax.servlet.http.HttpSessionBindingEvent.getName()",1,1,1
"javax.servlet.http.HttpSessionBindingEvent.getSession()",1,1,1
"javax.servlet.http.HttpSessionBindingEvent.getValue()",1,1,1
"javax.servlet.http.HttpSessionEvent.HttpSessionEvent(HttpSession)",1,1,1
"javax.servlet.http.HttpSessionEvent.getSession()",1,1,1
"javax.servlet.http.HttpUtils.HttpUtils()",1,1,1
"javax.servlet.http.HttpUtils.getRequestURL(HttpServletRequest)",1,5,5
"javax.servlet.http.HttpUtils.parseName(String,StringBuilder)",3,4,8
"javax.servlet.http.HttpUtils.parsePostData(int,ServletInputStream)",5,5,7
"javax.servlet.http.HttpUtils.parseQueryString(String)",4,3,6
"javax.servlet.http.NoBodyOutputStream.NoBodyOutputStream()",1,1,1
"javax.servlet.http.NoBodyOutputStream.getContentLength()",1,1,1
"javax.servlet.http.NoBodyOutputStream.write(byte[],int,int)",2,2,2
"javax.servlet.http.NoBodyOutputStream.write(int)",1,1,1
"javax.servlet.http.NoBodyResponse.NoBodyResponse(HttpServletResponse)",1,1,1
"javax.servlet.http.NoBodyResponse.getOutputStream()",1,1,1
"javax.servlet.http.NoBodyResponse.getWriter()",1,2,2
"javax.servlet.http.NoBodyResponse.setContentLength()",1,2,2
"javax.servlet.http.NoBodyResponse.setContentLength(int)",1,1,1
"javax.servlet.jsp.ErrorData.ErrorData(Throwable,int,String,String)",1,1,1
"javax.servlet.jsp.ErrorData.getRequestURI()",1,1,1
"javax.servlet.jsp.ErrorData.getServletName()",1,1,1
"javax.servlet.jsp.ErrorData.getStatusCode()",1,1,1
"javax.servlet.jsp.ErrorData.getThrowable()",1,1,1
"javax.servlet.jsp.JspContext.JspContext()",1,1,1
"javax.servlet.jsp.JspContext.popBody()",1,1,1
"javax.servlet.jsp.JspContext.pushBody(Writer)",1,1,1
"javax.servlet.jsp.JspEngineInfo.JspEngineInfo()",1,1,1
"javax.servlet.jsp.JspException.JspException()",1,1,1
"javax.servlet.jsp.JspException.JspException(String)",1,1,1
"javax.servlet.jsp.JspException.JspException(String,Throwable)",1,1,1
"javax.servlet.jsp.JspException.JspException(Throwable)",1,1,1
"javax.servlet.jsp.JspException.getRootCause()",1,1,1
"javax.servlet.jsp.JspFactory.JspFactory()",1,1,1
"javax.servlet.jsp.JspFactory.getDefaultFactory()",1,1,1
"javax.servlet.jsp.JspFactory.setDefaultFactory(JspFactory)",1,1,1
"javax.servlet.jsp.JspTagException.JspTagException()",1,1,1
"javax.servlet.jsp.JspTagException.JspTagException(String)",1,1,1
"javax.servlet.jsp.JspTagException.JspTagException(String,Throwable)",1,1,1
"javax.servlet.jsp.JspTagException.JspTagException(Throwable)",1,1,1
"javax.servlet.jsp.JspWriter.JspWriter(int,boolean)",1,1,1
"javax.servlet.jsp.JspWriter.getBufferSize()",1,1,1
"javax.servlet.jsp.JspWriter.isAutoFlush()",1,1,1
"javax.servlet.jsp.PageContext.PageContext()",1,1,1
"javax.servlet.jsp.PageContext.getErrorData()",1,2,2
"javax.servlet.jsp.PageContext.pushBody()",1,1,1
"javax.servlet.jsp.SkipPageException.SkipPageException()",1,1,1
"javax.servlet.jsp.SkipPageException.SkipPageException(String)",1,1,1
"javax.servlet.jsp.SkipPageException.SkipPageException(String,Throwable)",1,1,1
"javax.servlet.jsp.SkipPageException.SkipPageException(Throwable)",1,1,1
"javax.servlet.jsp.el.ELException.ELException()",1,1,1
"javax.servlet.jsp.el.ELException.ELException(String)",1,1,1
"javax.servlet.jsp.el.ELException.ELException(String,Throwable)",1,1,1
"javax.servlet.jsp.el.ELException.ELException(Throwable)",1,1,1
"javax.servlet.jsp.el.ELException.getRootCause()",1,1,1
"javax.servlet.jsp.el.ELParseException.ELParseException()",1,1,1
"javax.servlet.jsp.el.ELParseException.ELParseException(String)",1,1,1
"javax.servlet.jsp.el.ImplicitObjectELResolver.ImplicitObjectELResolver()",1,1,1
"javax.servlet.jsp.el.ImplicitObjectELResolver.ScopeManager.ScopeManager(PageContext)",1,1,1
"javax.servlet.jsp.el.ImplicitObjectELResolver.ScopeManager.get(PageContext)",1,2,2
"javax.servlet.jsp.el.ImplicitObjectELResolver.ScopeManager.getApplicationScope()",1,2,2
"javax.servlet.jsp.el.ImplicitObjectELResolver.ScopeManager.getCookie()",5,6,7
"javax.servlet.jsp.el.ImplicitObjectELResolver.ScopeManager.getHeader()",1,2,2
"javax.servlet.jsp.el.ImplicitObjectELResolver.ScopeManager.getHeaderValues()",2,4,4
"javax.servlet.jsp.el.ImplicitObjectELResolver.ScopeManager.getInitParam()",1,2,2
"javax.servlet.jsp.el.ImplicitObjectELResolver.ScopeManager.getPageContext()",1,1,1
"javax.servlet.jsp.el.ImplicitObjectELResolver.ScopeManager.getPageScope()",1,2,2
"javax.servlet.jsp.el.ImplicitObjectELResolver.ScopeManager.getParam()",1,2,2
"javax.servlet.jsp.el.ImplicitObjectELResolver.ScopeManager.getParamValues()",1,2,2
"javax.servlet.jsp.el.ImplicitObjectELResolver.ScopeManager.getRequestScope()",1,2,2
"javax.servlet.jsp.el.ImplicitObjectELResolver.ScopeManager.getSessionScope()",3,5,5
"javax.servlet.jsp.el.ImplicitObjectELResolver.ScopeMap.ScopeEntry.ScopeEntry(String)",1,1,1
"javax.servlet.jsp.el.ImplicitObjectELResolver.ScopeMap.ScopeEntry.equals(Object)",1,2,2
"javax.servlet.jsp.el.ImplicitObjectELResolver.ScopeMap.ScopeEntry.getKey()",1,1,1
"javax.servlet.jsp.el.ImplicitObjectELResolver.ScopeMap.ScopeEntry.getValue()",1,1,1
"javax.servlet.jsp.el.ImplicitObjectELResolver.ScopeMap.ScopeEntry.hashCode()",1,1,1
"javax.servlet.jsp.el.ImplicitObjectELResolver.ScopeMap.ScopeEntry.setValue(Object)",1,2,2
"javax.servlet.jsp.el.ImplicitObjectELResolver.ScopeMap.containsKey(Object)",5,3,5
"javax.servlet.jsp.el.ImplicitObjectELResolver.ScopeMap.entrySet()",1,3,3
"javax.servlet.jsp.el.ImplicitObjectELResolver.ScopeMap.get(Object)",2,2,2
"javax.servlet.jsp.el.ImplicitObjectELResolver.ScopeMap.put(String,V)",2,2,3
"javax.servlet.jsp.el.ImplicitObjectELResolver.ScopeMap.remove(Object)",2,1,2
"javax.servlet.jsp.el.ImplicitObjectELResolver.ScopeMap.removeAttribute(String)",1,1,1
"javax.servlet.jsp.el.ImplicitObjectELResolver.ScopeMap.setAttribute(String,Object)",1,1,1
"javax.servlet.jsp.el.ImplicitObjectELResolver.ScopeMap.size()",1,3,3
"javax.servlet.jsp.el.ImplicitObjectELResolver.getCommonPropertyType(ELContext,Object)",2,1,2
"javax.servlet.jsp.el.ImplicitObjectELResolver.getFeatureDescriptors(ELContext,Object)",1,2,2
"javax.servlet.jsp.el.ImplicitObjectELResolver.getType(ELContext,Object,Object)",2,3,5
"javax.servlet.jsp.el.ImplicitObjectELResolver.getValue(ELContext,Object,Object)",15,14,16
"javax.servlet.jsp.el.ImplicitObjectELResolver.isReadOnly(ELContext,Object,Object)",4,3,5
"javax.servlet.jsp.el.ImplicitObjectELResolver.setValue(ELContext,Object,Object,Object)",4,3,5
"javax.servlet.jsp.el.ScopedAttributeELResolver.ScopedAttributeELResolver()",1,1,1
"javax.servlet.jsp.el.ScopedAttributeELResolver.getCommonPropertyType(ELContext,Object)",2,1,2
"javax.servlet.jsp.el.ScopedAttributeELResolver.getFeatureDescriptors(ELContext,Object)",1,6,6
"javax.servlet.jsp.el.ScopedAttributeELResolver.getType(ELContext,Object,Object)",3,2,3
"javax.servlet.jsp.el.ScopedAttributeELResolver.getValue(ELContext,Object,Object)",4,3,4
"javax.servlet.jsp.el.ScopedAttributeELResolver.isReadOnly(ELContext,Object,Object)",2,2,3
"javax.servlet.jsp.el.ScopedAttributeELResolver.setValue(ELContext,Object,Object,Object)",2,4,5
"javax.servlet.jsp.tagext.BodyContent.BodyContent(JspWriter)",1,1,1
"javax.servlet.jsp.tagext.BodyContent.clearBody()",1,1,2
"javax.servlet.jsp.tagext.BodyContent.flush()",1,1,1
"javax.servlet.jsp.tagext.BodyContent.getEnclosingWriter()",1,1,1
"javax.servlet.jsp.tagext.BodyTagSupport.BodyTagSupport()",1,1,1
"javax.servlet.jsp.tagext.BodyTagSupport.doAfterBody()",1,1,1
"javax.servlet.jsp.tagext.BodyTagSupport.doEndTag()",1,1,1
"javax.servlet.jsp.tagext.BodyTagSupport.doInitBody()",1,1,1
"javax.servlet.jsp.tagext.BodyTagSupport.doStartTag()",1,1,1
"javax.servlet.jsp.tagext.BodyTagSupport.getBodyContent()",1,1,1
"javax.servlet.jsp.tagext.BodyTagSupport.getPreviousOut()",1,1,1
"javax.servlet.jsp.tagext.BodyTagSupport.release()",1,1,1
"javax.servlet.jsp.tagext.BodyTagSupport.setBodyContent(BodyContent)",1,1,1
"javax.servlet.jsp.tagext.FunctionInfo.FunctionInfo(String,String,String)",1,1,1
"javax.servlet.jsp.tagext.FunctionInfo.getFunctionClass()",1,1,1
"javax.servlet.jsp.tagext.FunctionInfo.getFunctionSignature()",1,1,1
"javax.servlet.jsp.tagext.FunctionInfo.getName()",1,1,1
"javax.servlet.jsp.tagext.PageData.PageData()",1,1,1
"javax.servlet.jsp.tagext.SimpleTagSupport.SimpleTagSupport()",1,1,1
"javax.servlet.jsp.tagext.SimpleTagSupport.doTag()",1,1,1
"javax.servlet.jsp.tagext.SimpleTagSupport.findAncestorWithClass(JspTag,Class<?>)",5,10,13
"javax.servlet.jsp.tagext.SimpleTagSupport.getJspBody()",1,1,1
"javax.servlet.jsp.tagext.SimpleTagSupport.getJspContext()",1,1,1
"javax.servlet.jsp.tagext.SimpleTagSupport.getParent()",1,1,1
"javax.servlet.jsp.tagext.SimpleTagSupport.setJspBody(JspFragment)",1,1,1
"javax.servlet.jsp.tagext.SimpleTagSupport.setJspContext(JspContext)",1,1,1
"javax.servlet.jsp.tagext.SimpleTagSupport.setParent(JspTag)",1,1,1
"javax.servlet.jsp.tagext.TagAdapter.TagAdapter(SimpleTag)",2,1,2
"javax.servlet.jsp.tagext.TagAdapter.doEndTag()",1,1,1
"javax.servlet.jsp.tagext.TagAdapter.doStartTag()",1,1,1
"javax.servlet.jsp.tagext.TagAdapter.getAdaptee()",1,1,1
"javax.servlet.jsp.tagext.TagAdapter.getParent()",1,2,4
"javax.servlet.jsp.tagext.TagAdapter.release()",1,1,1
"javax.servlet.jsp.tagext.TagAdapter.setPageContext(PageContext)",1,1,1
"javax.servlet.jsp.tagext.TagAdapter.setParent(Tag)",1,1,1
"javax.servlet.jsp.tagext.TagAttributeInfo.TagAttributeInfo(String,boolean,String,boolean)",1,1,1
"javax.servlet.jsp.tagext.TagAttributeInfo.TagAttributeInfo(String,boolean,String,boolean,boolean)",1,1,1
"javax.servlet.jsp.tagext.TagAttributeInfo.TagAttributeInfo(String,boolean,String,boolean,boolean,String,boolean,boolean,String,String)",1,1,1
"javax.servlet.jsp.tagext.TagAttributeInfo.canBeRequestTime()",1,1,1
"javax.servlet.jsp.tagext.TagAttributeInfo.getDescription()",1,1,1
"javax.servlet.jsp.tagext.TagAttributeInfo.getExpectedTypeName()",1,1,1
"javax.servlet.jsp.tagext.TagAttributeInfo.getIdAttribute(TagAttributeInfo[])",3,2,3
"javax.servlet.jsp.tagext.TagAttributeInfo.getMethodSignature()",1,1,1
"javax.servlet.jsp.tagext.TagAttributeInfo.getName()",1,1,1
"javax.servlet.jsp.tagext.TagAttributeInfo.getTypeName()",1,1,1
"javax.servlet.jsp.tagext.TagAttributeInfo.isDeferredMethod()",1,1,1
"javax.servlet.jsp.tagext.TagAttributeInfo.isDeferredValue()",1,1,1
"javax.servlet.jsp.tagext.TagAttributeInfo.isFragment()",1,1,1
"javax.servlet.jsp.tagext.TagAttributeInfo.isRequired()",1,1,1
"javax.servlet.jsp.tagext.TagAttributeInfo.toString()",1,1,1
"javax.servlet.jsp.tagext.TagData.TagData(Hashtable<String, Object>)",1,1,1
"javax.servlet.jsp.tagext.TagData.TagData(Object[][])",1,3,4
"javax.servlet.jsp.tagext.TagData.getAttribute(String)",1,1,1
