Complexity metrics,Qui, 26 out 2017 14:38:53 BRST
"org.apache.commons.lang3.mutable.MutableByte.MutableByte(Number)",1,1,1
"org.apache.commons.lang3.mutable.MutableByte.MutableByte(String)",1,1,1
"org.apache.commons.lang3.mutable.MutableByte.MutableByte(byte)",1,1,1
"org.apache.commons.lang3.mutable.MutableByte.add(Number)",1,1,1
"org.apache.commons.lang3.mutable.MutableByte.add(byte)",1,1,1
"org.apache.commons.lang3.mutable.MutableByte.byteValue()",1,1,1
"org.apache.commons.lang3.mutable.MutableByte.compareTo(MutableByte)",1,1,3
"org.apache.commons.lang3.mutable.MutableByte.decrement()",1,1,1
"org.apache.commons.lang3.mutable.MutableByte.doubleValue()",1,1,1
"org.apache.commons.lang3.mutable.MutableByte.equals(Object)",2,2,2
"org.apache.commons.lang3.mutable.MutableByte.floatValue()",1,1,1
"org.apache.commons.lang3.mutable.MutableByte.getValue()",1,1,1
"org.apache.commons.lang3.mutable.MutableByte.hashCode()",1,1,1
"org.apache.commons.lang3.mutable.MutableByte.increment()",1,1,1
"org.apache.commons.lang3.mutable.MutableByte.intValue()",1,1,1
"org.apache.commons.lang3.mutable.MutableByte.longValue()",1,1,1
"org.apache.commons.lang3.mutable.MutableByte.setValue(Number)",1,1,1
"org.apache.commons.lang3.mutable.MutableByte.setValue(byte)",1,1,1
"org.apache.commons.lang3.mutable.MutableByte.subtract(Number)",1,1,1
"org.apache.commons.lang3.mutable.MutableByte.subtract(byte)",1,1,1
"org.apache.commons.lang3.mutable.MutableByte.toByte()",1,1,1
"org.apache.commons.lang3.mutable.MutableByte.toString()",1,1,1
"org.apache.commons.lang3.mutable.MutableDouble.MutableDouble()",1,1,1
"org.apache.commons.lang3.mutable.MutableDouble.MutableDouble(Number)",1,1,1
"org.apache.commons.lang3.mutable.MutableDouble.MutableDouble(String)",1,1,1
"org.apache.commons.lang3.mutable.MutableDouble.MutableDouble(double)",1,1,1
"org.apache.commons.lang3.mutable.MutableDouble.add(Number)",1,1,1
"org.apache.commons.lang3.mutable.MutableDouble.add(double)",1,1,1
"org.apache.commons.lang3.mutable.MutableDouble.compareTo(MutableDouble)",1,1,1
"org.apache.commons.lang3.mutable.MutableDouble.decrement()",1,1,1
"org.apache.commons.lang3.mutable.MutableDouble.doubleValue()",1,1,1
"org.apache.commons.lang3.mutable.MutableDouble.equals(Object)",1,2,2
"org.apache.commons.lang3.mutable.MutableDouble.floatValue()",1,1,1
"org.apache.commons.lang3.mutable.MutableDouble.getValue()",1,1,1
"org.apache.commons.lang3.mutable.MutableDouble.hashCode()",1,1,1
"org.apache.commons.lang3.mutable.MutableDouble.increment()",1,1,1
"org.apache.commons.lang3.mutable.MutableDouble.intValue()",1,1,1
"org.apache.commons.lang3.mutable.MutableDouble.isInfinite()",1,1,1
"org.apache.commons.lang3.mutable.MutableDouble.isNaN()",1,1,1
"org.apache.commons.lang3.mutable.MutableDouble.longValue()",1,1,1
"org.apache.commons.lang3.mutable.MutableDouble.setValue(Number)",1,1,1
"org.apache.commons.lang3.mutable.MutableDouble.setValue(double)",1,1,1
"org.apache.commons.lang3.mutable.MutableDouble.subtract(Number)",1,1,1
"org.apache.commons.lang3.mutable.MutableDouble.subtract(double)",1,1,1
"org.apache.commons.lang3.mutable.MutableDouble.toDouble()",1,1,1
"org.apache.commons.lang3.mutable.MutableDouble.toString()",1,1,1
"org.apache.commons.lang3.mutable.MutableFloat.MutableFloat()",1,1,1
"org.apache.commons.lang3.mutable.MutableFloat.MutableFloat(Number)",1,1,1
"org.apache.commons.lang3.mutable.MutableFloat.MutableFloat(String)",1,1,1
"org.apache.commons.lang3.mutable.MutableFloat.MutableFloat(float)",1,1,1
"org.apache.commons.lang3.mutable.MutableFloat.add(Number)",1,1,1
"org.apache.commons.lang3.mutable.MutableFloat.add(float)",1,1,1
"org.apache.commons.lang3.mutable.MutableFloat.compareTo(MutableFloat)",1,1,1
"org.apache.commons.lang3.mutable.MutableFloat.decrement()",1,1,1
"org.apache.commons.lang3.mutable.MutableFloat.doubleValue()",1,1,1
"org.apache.commons.lang3.mutable.MutableFloat.equals(Object)",1,2,2
"org.apache.commons.lang3.mutable.MutableFloat.floatValue()",1,1,1
"org.apache.commons.lang3.mutable.MutableFloat.getValue()",1,1,1
"org.apache.commons.lang3.mutable.MutableFloat.hashCode()",1,1,1
"org.apache.commons.lang3.mutable.MutableFloat.increment()",1,1,1
"org.apache.commons.lang3.mutable.MutableFloat.intValue()",1,1,1
"org.apache.commons.lang3.mutable.MutableFloat.isInfinite()",1,1,1
"org.apache.commons.lang3.mutable.MutableFloat.isNaN()",1,1,1
"org.apache.commons.lang3.mutable.MutableFloat.longValue()",1,1,1
"org.apache.commons.lang3.mutable.MutableFloat.setValue(Number)",1,1,1
"org.apache.commons.lang3.mutable.MutableFloat.setValue(float)",1,1,1
"org.apache.commons.lang3.mutable.MutableFloat.subtract(Number)",1,1,1
"org.apache.commons.lang3.mutable.MutableFloat.subtract(float)",1,1,1
"org.apache.commons.lang3.mutable.MutableFloat.toFloat()",1,1,1
"org.apache.commons.lang3.mutable.MutableFloat.toString()",1,1,1
"org.apache.commons.lang3.mutable.MutableInt.MutableInt()",1,1,1
"org.apache.commons.lang3.mutable.MutableInt.MutableInt(Number)",1,1,1
"org.apache.commons.lang3.mutable.MutableInt.MutableInt(String)",1,1,1
"org.apache.commons.lang3.mutable.MutableInt.MutableInt(int)",1,1,1
"org.apache.commons.lang3.mutable.MutableInt.add(Number)",1,1,1
"org.apache.commons.lang3.mutable.MutableInt.add(int)",1,1,1
"org.apache.commons.lang3.mutable.MutableInt.compareTo(MutableInt)",1,1,3
"org.apache.commons.lang3.mutable.MutableInt.decrement()",1,1,1
"org.apache.commons.lang3.mutable.MutableInt.doubleValue()",1,1,1
"org.apache.commons.lang3.mutable.MutableInt.equals(Object)",2,2,2
"org.apache.commons.lang3.mutable.MutableInt.floatValue()",1,1,1
"org.apache.commons.lang3.mutable.MutableInt.getValue()",1,1,1
"org.apache.commons.lang3.mutable.MutableInt.hashCode()",1,1,1
"org.apache.commons.lang3.mutable.MutableInt.increment()",1,1,1
"org.apache.commons.lang3.mutable.MutableInt.intValue()",1,1,1
"org.apache.commons.lang3.mutable.MutableInt.longValue()",1,1,1
"org.apache.commons.lang3.mutable.MutableInt.setValue(Number)",1,1,1
"org.apache.commons.lang3.mutable.MutableInt.setValue(int)",1,1,1
"org.apache.commons.lang3.mutable.MutableInt.subtract(Number)",1,1,1
"org.apache.commons.lang3.mutable.MutableInt.subtract(int)",1,1,1
"org.apache.commons.lang3.mutable.MutableInt.toInteger()",1,1,1
"org.apache.commons.lang3.mutable.MutableInt.toString()",1,1,1
"org.apache.commons.lang3.mutable.MutableLong.MutableLong()",1,1,1
"org.apache.commons.lang3.mutable.MutableLong.MutableLong(Number)",1,1,1
"org.apache.commons.lang3.mutable.MutableLong.MutableLong(String)",1,1,1
"org.apache.commons.lang3.mutable.MutableLong.MutableLong(long)",1,1,1
"org.apache.commons.lang3.mutable.MutableLong.add(Number)",1,1,1
"org.apache.commons.lang3.mutable.MutableLong.add(long)",1,1,1
"org.apache.commons.lang3.mutable.MutableLong.compareTo(MutableLong)",1,1,3
"org.apache.commons.lang3.mutable.MutableLong.decrement()",1,1,1
"org.apache.commons.lang3.mutable.MutableLong.doubleValue()",1,1,1
"org.apache.commons.lang3.mutable.MutableLong.equals(Object)",2,2,2
"org.apache.commons.lang3.mutable.MutableLong.floatValue()",1,1,1
"org.apache.commons.lang3.mutable.MutableLong.getValue()",1,1,1
"org.apache.commons.lang3.mutable.MutableLong.hashCode()",1,1,1
"org.apache.commons.lang3.mutable.MutableLong.increment()",1,1,1
"org.apache.commons.lang3.mutable.MutableLong.intValue()",1,1,1
"org.apache.commons.lang3.mutable.MutableLong.longValue()",1,1,1
"org.apache.commons.lang3.mutable.MutableLong.setValue(Number)",1,1,1
"org.apache.commons.lang3.mutable.MutableLong.setValue(long)",1,1,1
"org.apache.commons.lang3.mutable.MutableLong.subtract(Number)",1,1,1
"org.apache.commons.lang3.mutable.MutableLong.subtract(long)",1,1,1
"org.apache.commons.lang3.mutable.MutableLong.toLong()",1,1,1
"org.apache.commons.lang3.mutable.MutableLong.toString()",1,1,1
"org.apache.commons.lang3.mutable.MutableObject.MutableObject()",1,1,1
"org.apache.commons.lang3.mutable.MutableObject.MutableObject(T)",1,1,1
"org.apache.commons.lang3.mutable.MutableObject.equals(Object)",4,2,4
"org.apache.commons.lang3.mutable.MutableObject.getValue()",1,1,1
"org.apache.commons.lang3.mutable.MutableObject.hashCode()",1,2,2
"org.apache.commons.lang3.mutable.MutableObject.setValue(T)",1,1,1
"org.apache.commons.lang3.mutable.MutableObject.toString()",1,2,2
"org.apache.commons.lang3.mutable.MutableShort.MutableShort()",1,1,1
"org.apache.commons.lang3.mutable.MutableShort.MutableShort(Number)",1,1,1
"org.apache.commons.lang3.mutable.MutableShort.MutableShort(String)",1,1,1
"org.apache.commons.lang3.mutable.MutableShort.MutableShort(short)",1,1,1
"org.apache.commons.lang3.mutable.MutableShort.add(Number)",1,1,1
"org.apache.commons.lang3.mutable.MutableShort.add(short)",1,1,1
"org.apache.commons.lang3.mutable.MutableShort.compareTo(MutableShort)",1,1,3
"org.apache.commons.lang3.mutable.MutableShort.decrement()",1,1,1
"org.apache.commons.lang3.mutable.MutableShort.doubleValue()",1,1,1
"org.apache.commons.lang3.mutable.MutableShort.equals(Object)",2,2,2
"org.apache.commons.lang3.mutable.MutableShort.floatValue()",1,1,1
"org.apache.commons.lang3.mutable.MutableShort.getValue()",1,1,1
"org.apache.commons.lang3.mutable.MutableShort.hashCode()",1,1,1
"org.apache.commons.lang3.mutable.MutableShort.increment()",1,1,1
"org.apache.commons.lang3.mutable.MutableShort.intValue()",1,1,1
"org.apache.commons.lang3.mutable.MutableShort.longValue()",1,1,1
"org.apache.commons.lang3.mutable.MutableShort.setValue(Number)",1,1,1
"org.apache.commons.lang3.mutable.MutableShort.setValue(short)",1,1,1
"org.apache.commons.lang3.mutable.MutableShort.shortValue()",1,1,1
"org.apache.commons.lang3.mutable.MutableShort.subtract(Number)",1,1,1
"org.apache.commons.lang3.mutable.MutableShort.subtract(short)",1,1,1
"org.apache.commons.lang3.mutable.MutableShort.toShort()",1,1,1
"org.apache.commons.lang3.mutable.MutableShort.toString()",1,1,1
"org.apache.commons.lang3.reflect.ConstructorUtils.ConstructorUtils()",1,1,1
"org.apache.commons.lang3.reflect.ConstructorUtils.getAccessibleConstructor(Class<T>,Class<?>...)",1,1,2
"org.apache.commons.lang3.reflect.ConstructorUtils.getAccessibleConstructor(Constructor<T>)",1,2,3
"org.apache.commons.lang3.reflect.ConstructorUtils.getMatchingAccessibleConstructor(Class<T>,Class<?>...)",1,5,7
"org.apache.commons.lang3.reflect.ConstructorUtils.invokeConstructor(Class<T>,Object...)",1,2,3
"org.apache.commons.lang3.reflect.ConstructorUtils.invokeConstructor(Class<T>,Object[],Class<?>[])",2,2,4
"org.apache.commons.lang3.reflect.ConstructorUtils.invokeExactConstructor(Class<T>,Object...)",1,2,3
"org.apache.commons.lang3.reflect.ConstructorUtils.invokeExactConstructor(Class<T>,Object[],Class<?>[])",2,2,4
"org.apache.commons.lang3.reflect.FieldUtils.FieldUtils()",1,1,1
"org.apache.commons.lang3.reflect.FieldUtils.getDeclaredField(Class<?>,String)",1,1,1
"org.apache.commons.lang3.reflect.FieldUtils.getDeclaredField(Class<?>,String,boolean)",5,3,6
"org.apache.commons.lang3.reflect.FieldUtils.getField(Class<?>,String)",1,1,1
"org.apache.commons.lang3.reflect.FieldUtils.getField(Class<?>,String,boolean)",8,5,10
"org.apache.commons.lang3.reflect.FieldUtils.readDeclaredField(Object,String)",1,1,1
"org.apache.commons.lang3.reflect.FieldUtils.readDeclaredField(Object,String,boolean)",3,2,3
"org.apache.commons.lang3.reflect.FieldUtils.readDeclaredStaticField(Class<?>,String)",1,1,1
"org.apache.commons.lang3.reflect.FieldUtils.readDeclaredStaticField(Class<?>,String,boolean)",2,2,2
"org.apache.commons.lang3.reflect.FieldUtils.readField(Field,Object)",1,1,1
"org.apache.commons.lang3.reflect.FieldUtils.readField(Field,Object,boolean)",2,3,4
"org.apache.commons.lang3.reflect.FieldUtils.readField(Object,String)",1,1,1
"org.apache.commons.lang3.reflect.FieldUtils.readField(Object,String,boolean)",3,1,3
"org.apache.commons.lang3.reflect.FieldUtils.readStaticField(Class<?>,String)",1,1,1
"org.apache.commons.lang3.reflect.FieldUtils.readStaticField(Class<?>,String,boolean)",2,1,2
"org.apache.commons.lang3.reflect.FieldUtils.readStaticField(Field)",1,1,1
"org.apache.commons.lang3.reflect.FieldUtils.readStaticField(Field,boolean)",3,2,3
"org.apache.commons.lang3.reflect.FieldUtils.writeDeclaredField(Object,String,Object)",1,1,1
"org.apache.commons.lang3.reflect.FieldUtils.writeDeclaredField(Object,String,Object,boolean)",3,2,3
"org.apache.commons.lang3.reflect.FieldUtils.writeDeclaredStaticField(Class<?>,String,Object)",1,1,1
"org.apache.commons.lang3.reflect.FieldUtils.writeDeclaredStaticField(Class<?>,String,Object,boolean)",2,2,2
"org.apache.commons.lang3.reflect.FieldUtils.writeField(Field,Object,Object)",1,1,1
"org.apache.commons.lang3.reflect.FieldUtils.writeField(Field,Object,Object,boolean)",2,3,4
"org.apache.commons.lang3.reflect.FieldUtils.writeField(Object,String,Object)",1,1,1
"org.apache.commons.lang3.reflect.FieldUtils.writeField(Object,String,Object,boolean)",3,2,3
"org.apache.commons.lang3.reflect.FieldUtils.writeStaticField(Class<?>,String,Object)",1,1,1
"org.apache.commons.lang3.reflect.FieldUtils.writeStaticField(Class<?>,String,Object,boolean)",2,1,2
"org.apache.commons.lang3.reflect.FieldUtils.writeStaticField(Field,Object)",1,1,1
"org.apache.commons.lang3.reflect.FieldUtils.writeStaticField(Field,Object,boolean)",3,2,3
"org.apache.commons.lang3.reflect.MemberUtils.compareParameterTypes(Class<?>[],Class<?>[],Class<?>[])",1,1,3
"org.apache.commons.lang3.reflect.MemberUtils.getObjectTransformationCost(Class<?>,Class<?>)",4,5,7
"org.apache.commons.lang3.reflect.MemberUtils.getPrimitivePromotionCost(Class<?>,Class<?>)",1,2,6
"org.apache.commons.lang3.reflect.MemberUtils.getTotalTransformationCost(Class<?>[],Class<?>[])",1,2,2
"org.apache.commons.lang3.reflect.MemberUtils.isAccessible(Member)",1,3,3
"org.apache.commons.lang3.reflect.MemberUtils.isPackageAccess(int)",1,1,1
"org.apache.commons.lang3.reflect.MemberUtils.setAccessibleWorkaround(AccessibleObject)",2,4,6
"org.apache.commons.lang3.reflect.MethodUtils.MethodUtils()",1,1,1
"org.apache.commons.lang3.reflect.MethodUtils.getAccessibleMethod(Class<?>,String,Class<?>...)",1,1,2
"org.apache.commons.lang3.reflect.MethodUtils.getAccessibleMethod(Method)",3,2,4
"org.apache.commons.lang3.reflect.MethodUtils.getAccessibleMethodFromInterfaceNest(Class<?>,String,Class<?>...)",6,3,7
"org.apache.commons.lang3.reflect.MethodUtils.getAccessibleMethodFromSuperclass(Class<?>,String,Class<?>...)",3,3,4
"org.apache.commons.lang3.reflect.MethodUtils.getMatchingAccessibleMethod(Class<?>,String,Class<?>...)",1,7,9
"org.apache.commons.lang3.reflect.MethodUtils.invokeExactMethod(Object,String,Object...)",1,2,3
"org.apache.commons.lang3.reflect.MethodUtils.invokeExactMethod(Object,String,Object[],Class<?>[])",2,2,4
"org.apache.commons.lang3.reflect.MethodUtils.invokeExactStaticMethod(Class<?>,String,Object...)",1,2,3
"org.apache.commons.lang3.reflect.MethodUtils.invokeExactStaticMethod(Class<?>,String,Object[],Class<?>[])",2,2,4
"org.apache.commons.lang3.reflect.MethodUtils.invokeMethod(Object,String,Object...)",1,2,3
"org.apache.commons.lang3.reflect.MethodUtils.invokeMethod(Object,String,Object[],Class<?>[])",2,2,4
"org.apache.commons.lang3.reflect.MethodUtils.invokeStaticMethod(Class<?>,String,Object...)",1,2,3
"org.apache.commons.lang3.reflect.MethodUtils.invokeStaticMethod(Class<?>,String,Object[],Class<?>[])",2,2,4
"org.apache.commons.lang3.reflect.TypeUtils.TypeUtils()",1,1,1
"org.apache.commons.lang3.reflect.TypeUtils.determineTypeArguments(Class<?>,ParameterizedType)",4,3,4
"org.apache.commons.lang3.reflect.TypeUtils.getArrayComponentType(Type)",3,4,4
"org.apache.commons.lang3.reflect.TypeUtils.getClosestParentType(Class<?>,Class<?>)",6,5,8
"org.apache.commons.lang3.reflect.TypeUtils.getImplicitBounds(TypeVariable<?>)",1,2,2
"org.apache.commons.lang3.reflect.TypeUtils.getImplicitLowerBounds(WildcardType)",1,1,2
"org.apache.commons.lang3.reflect.TypeUtils.getImplicitUpperBounds(WildcardType)",1,2,2
"org.apache.commons.lang3.reflect.TypeUtils.getRawType(ParameterizedType)",2,1,2
"org.apache.commons.lang3.reflect.TypeUtils.getRawType(Type,Type)",10,4,10
"org.apache.commons.lang3.reflect.TypeUtils.getTypeArguments(Class<?>,Class<?>,Map<TypeVariable<?>, Type>)",5,3,7
"org.apache.commons.lang3.reflect.TypeUtils.getTypeArguments(ParameterizedType)",1,1,1
"org.apache.commons.lang3.reflect.TypeUtils.getTypeArguments(ParameterizedType,Class<?>,Map<TypeVariable<?>, Type>)",3,4,7
"org.apache.commons.lang3.reflect.TypeUtils.getTypeArguments(Type,Class<?>)",1,1,1
"org.apache.commons.lang3.reflect.TypeUtils.getTypeArguments(Type,Class<?>,Map<TypeVariable<?>, Type>)",10,11,11
"org.apache.commons.lang3.reflect.TypeUtils.isArrayType(Type)",1,3,3
"org.apache.commons.lang3.reflect.TypeUtils.isAssignable(Type,Class<?>)",11,10,14
"org.apache.commons.lang3.reflect.TypeUtils.isAssignable(Type,GenericArrayType,Map<TypeVariable<?>, Type>)",13,8,14
"org.apache.commons.lang3.reflect.TypeUtils.isAssignable(Type,ParameterizedType,Map<TypeVariable<?>, Type>)",8,5,11
"org.apache.commons.lang3.reflect.TypeUtils.isAssignable(Type,Type)",1,1,1
"org.apache.commons.lang3.reflect.TypeUtils.isAssignable(Type,Type,Map<TypeVariable<?>, Type>)",6,6,7
"org.apache.commons.lang3.reflect.TypeUtils.isAssignable(Type,TypeVariable<?>,Map<TypeVariable<?>, Type>)",8,3,11
"org.apache.commons.lang3.reflect.TypeUtils.isAssignable(Type,WildcardType,Map<TypeVariable<?>, Type>)",15,8,15
"org.apache.commons.lang3.reflect.TypeUtils.isInstance(Object,Type)",2,3,4
"org.apache.commons.lang3.reflect.TypeUtils.mapTypeVariablesToArguments(Class<T>,ParameterizedType,Map<TypeVariable<?>, Type>)",1,5,5
"org.apache.commons.lang3.reflect.TypeUtils.normalizeUpperBounds(Type[])",5,5,7
"org.apache.commons.lang3.reflect.TypeUtils.substituteTypeVariables(Type,Map<TypeVariable<?>, Type>)",3,2,4
"org.apache.commons.lang3.reflect.TypeUtils.typesSatisfyVariables(Map<TypeVariable<?>, Type>)",4,3,4
"org.apache.commons.lang3.text.CompositeFormat.CompositeFormat(Format,Format)",1,1,1
"org.apache.commons.lang3.text.CompositeFormat.format(Object,StringBuffer,FieldPosition)",1,1,1
"org.apache.commons.lang3.text.CompositeFormat.getFormatter()",1,1,1
"org.apache.commons.lang3.text.CompositeFormat.getParser()",1,1,1
"org.apache.commons.lang3.text.CompositeFormat.parseObject(String,ParsePosition)",1,1,1
"org.apache.commons.lang3.text.CompositeFormat.reformat(String)",1,1,1
"org.apache.commons.lang3.text.ExtendedMessageFormat.ExtendedMessageFormat(String)",1,1,1
"org.apache.commons.lang3.text.ExtendedMessageFormat.ExtendedMessageFormat(String,Locale)",1,1,1
"org.apache.commons.lang3.text.ExtendedMessageFormat.ExtendedMessageFormat(String,Locale,Map<String, ? extends FormatFactory>)",1,1,1
"org.apache.commons.lang3.text.ExtendedMessageFormat.ExtendedMessageFormat(String,Map<String, ? extends FormatFactory>)",1,1,1
"org.apache.commons.lang3.text.ExtendedMessageFormat.appendQuotedString(String,ParsePosition,StringBuilder,boolean)",5,9,10
"org.apache.commons.lang3.text.ExtendedMessageFormat.applyPattern(String)",5,8,13
"org.apache.commons.lang3.text.ExtendedMessageFormat.containsElements(Collection<?>)",4,2,5
"org.apache.commons.lang3.text.ExtendedMessageFormat.equals(Object)",7,1,7
"org.apache.commons.lang3.text.ExtendedMessageFormat.getFormat(String)",3,4,4
"org.apache.commons.lang3.text.ExtendedMessageFormat.getQuotedString(String,ParsePosition,boolean)",1,1,1
"org.apache.commons.lang3.text.ExtendedMessageFormat.hashCode()",1,1,1
"org.apache.commons.lang3.text.ExtendedMessageFormat.insertFormats(String,ArrayList<String>)",3,5,9
"org.apache.commons.lang3.text.ExtendedMessageFormat.next(ParsePosition)",1,1,1
"org.apache.commons.lang3.text.ExtendedMessageFormat.parseFormatDescription(String,ParsePosition)",4,4,6
"org.apache.commons.lang3.text.ExtendedMessageFormat.readArgumentIndex(String,ParsePosition)",6,7,11
"org.apache.commons.lang3.text.ExtendedMessageFormat.seekNonWs(String,ParsePosition)",1,3,3
"org.apache.commons.lang3.text.ExtendedMessageFormat.setFormat(int,Format)",1,1,1
"org.apache.commons.lang3.text.ExtendedMessageFormat.setFormatByArgumentIndex(int,Format)",1,1,1
"org.apache.commons.lang3.text.ExtendedMessageFormat.setFormats(Format[])",1,1,1
"org.apache.commons.lang3.text.ExtendedMessageFormat.setFormatsByArgumentIndex(Format[])",1,1,1
"org.apache.commons.lang3.text.ExtendedMessageFormat.toPattern()",1,1,1
"org.apache.commons.lang3.text.FormattableUtils.FormattableUtils()",1,1,1
"org.apache.commons.lang3.text.FormattableUtils.append(CharSequence,Formatter,int,int,int)",1,1,1
"org.apache.commons.lang3.text.FormattableUtils.append(CharSequence,Formatter,int,int,int,CharSequence)",1,1,1
"org.apache.commons.lang3.text.FormattableUtils.append(CharSequence,Formatter,int,int,int,char)",1,1,1
"org.apache.commons.lang3.text.FormattableUtils.append(CharSequence,Formatter,int,int,int,char,CharSequence)",1,6,7
"org.apache.commons.lang3.text.FormattableUtils.toString(Formattable)",1,1,1
"org.apache.commons.lang3.text.StrBuilder.StrBuilder()",1,1,1
"org.apache.commons.lang3.text.StrBuilder.StrBuilder(String)",1,2,2
"org.apache.commons.lang3.text.StrBuilder.StrBuilder(int)",1,1,2
"org.apache.commons.lang3.text.StrBuilder.StrBuilderReader.StrBuilderReader()",1,1,1
"org.apache.commons.lang3.text.StrBuilder.StrBuilderReader.close()",1,1,1
"org.apache.commons.lang3.text.StrBuilder.StrBuilderReader.mark(int)",1,1,1
"org.apache.commons.lang3.text.StrBuilder.StrBuilderReader.markSupported()",1,1,1
"org.apache.commons.lang3.text.StrBuilder.StrBuilderReader.read()",2,1,2
"org.apache.commons.lang3.text.StrBuilder.StrBuilderReader.read(char[],int,int)",4,2,9
"org.apache.commons.lang3.text.StrBuilder.StrBuilderReader.ready()",1,1,1
"org.apache.commons.lang3.text.StrBuilder.StrBuilderReader.reset()",1,1,1
"org.apache.commons.lang3.text.StrBuilder.StrBuilderReader.skip(long)",2,2,3
"org.apache.commons.lang3.text.StrBuilder.StrBuilderTokenizer.StrBuilderTokenizer()",1,1,1
"org.apache.commons.lang3.text.StrBuilder.StrBuilderTokenizer.getContent()",2,2,2
"org.apache.commons.lang3.text.StrBuilder.StrBuilderTokenizer.tokenize(char[],int,int)",2,2,2
"org.apache.commons.lang3.text.StrBuilder.StrBuilderWriter.StrBuilderWriter()",1,1,1
"org.apache.commons.lang3.text.StrBuilder.StrBuilderWriter.close()",1,1,1
"org.apache.commons.lang3.text.StrBuilder.StrBuilderWriter.flush()",1,1,1
"org.apache.commons.lang3.text.StrBuilder.StrBuilderWriter.write(String)",1,1,1
"org.apache.commons.lang3.text.StrBuilder.StrBuilderWriter.write(String,int,int)",1,1,1
"org.apache.commons.lang3.text.StrBuilder.StrBuilderWriter.write(char[])",1,1,1
"org.apache.commons.lang3.text.StrBuilder.StrBuilderWriter.write(char[],int,int)",1,1,1
"org.apache.commons.lang3.text.StrBuilder.StrBuilderWriter.write(int)",1,1,1
"org.apache.commons.lang3.text.StrBuilder.append(CharSequence)",2,2,2
"org.apache.commons.lang3.text.StrBuilder.append(CharSequence,int,int)",2,2,2
"org.apache.commons.lang3.text.StrBuilder.append(Object)",2,2,2
"org.apache.commons.lang3.text.StrBuilder.append(StrBuilder)",2,3,3
"org.apache.commons.lang3.text.StrBuilder.append(StrBuilder,int,int)",4,5,7
"org.apache.commons.lang3.text.StrBuilder.append(String)",2,3,3
"org.apache.commons.lang3.text.StrBuilder.append(String,int,int)",4,5,7
"org.apache.commons.lang3.text.StrBuilder.append(StringBuffer)",2,3,3
"org.apache.commons.lang3.text.StrBuilder.append(StringBuffer,int,int)",4,5,7
"org.apache.commons.lang3.text.StrBuilder.append(boolean)",1,2,2
"org.apache.commons.lang3.text.StrBuilder.append(char)",1,1,1
"org.apache.commons.lang3.text.StrBuilder.append(char[])",2,3,3
"org.apache.commons.lang3.text.StrBuilder.append(char[],int,int)",4,3,7
"org.apache.commons.lang3.text.StrBuilder.append(double)",1,1,1
"org.apache.commons.lang3.text.StrBuilder.append(float)",1,1,1
"org.apache.commons.lang3.text.StrBuilder.append(int)",1,1,1
"org.apache.commons.lang3.text.StrBuilder.append(long)",1,1,1
"org.apache.commons.lang3.text.StrBuilder.appendAll(Iterable<?>)",1,3,3
"org.apache.commons.lang3.text.StrBuilder.appendAll(Iterator<?>)",1,3,3
"org.apache.commons.lang3.text.StrBuilder.appendAll(Object[])",1,3,4
"org.apache.commons.lang3.text.StrBuilder.appendFixedWidthPadLeft(Object,int,char)",1,4,6
"org.apache.commons.lang3.text.StrBuilder.appendFixedWidthPadLeft(int,int,char)",1,1,1
"org.apache.commons.lang3.text.StrBuilder.appendFixedWidthPadRight(Object,int,char)",1,4,6
"org.apache.commons.lang3.text.StrBuilder.appendFixedWidthPadRight(int,int,char)",1,1,1
"org.apache.commons.lang3.text.StrBuilder.appendNewLine()",2,2,2
"org.apache.commons.lang3.text.StrBuilder.appendNull()",2,1,2
"org.apache.commons.lang3.text.StrBuilder.appendPadding(int,char)",1,2,3
"org.apache.commons.lang3.text.StrBuilder.appendSeparator(String)",1,1,1
"org.apache.commons.lang3.text.StrBuilder.appendSeparator(String,String)",1,2,3
"org.apache.commons.lang3.text.StrBuilder.appendSeparator(String,int)",1,2,3
"org.apache.commons.lang3.text.StrBuilder.appendSeparator(char)",1,2,2
"org.apache.commons.lang3.text.StrBuilder.appendSeparator(char,char)",1,2,2
"org.apache.commons.lang3.text.StrBuilder.appendSeparator(char,int)",1,2,2
"org.apache.commons.lang3.text.StrBuilder.appendWithSeparators(Iterable<?>,String)",1,4,5
"org.apache.commons.lang3.text.StrBuilder.appendWithSeparators(Iterator<?>,String)",1,4,5
"org.apache.commons.lang3.text.StrBuilder.appendWithSeparators(Object[],String)",1,3,5
"org.apache.commons.lang3.text.StrBuilder.appendln(Object)",1,1,1
"org.apache.commons.lang3.text.StrBuilder.appendln(StrBuilder)",1,1,1
"org.apache.commons.lang3.text.StrBuilder.appendln(StrBuilder,int,int)",1,1,1
"org.apache.commons.lang3.text.StrBuilder.appendln(String)",1,1,1
"org.apache.commons.lang3.text.StrBuilder.appendln(String,int,int)",1,1,1
"org.apache.commons.lang3.text.StrBuilder.appendln(StringBuffer)",1,1,1
"org.apache.commons.lang3.text.StrBuilder.appendln(StringBuffer,int,int)",1,1,1
"org.apache.commons.lang3.text.StrBuilder.appendln(boolean)",1,1,1
"org.apache.commons.lang3.text.StrBuilder.appendln(char)",1,1,1
"org.apache.commons.lang3.text.StrBuilder.appendln(char[])",1,1,1
