Complexity metrics,Qui, 26 out 2017 17:44:33 BRST
"org.eclipse.jdt.core.compiler.CharOperation.equals(char[],char[],boolean)",7,3,8
"org.eclipse.jdt.core.compiler.CharOperation.equals(char[],char[],int,int)",6,1,7
"org.eclipse.jdt.core.compiler.CharOperation.equals(char[][],char[][])",6,2,7
"org.eclipse.jdt.core.compiler.CharOperation.equals(char[][],char[][],boolean)",7,3,8
"org.eclipse.jdt.core.compiler.CharOperation.fragmentEquals(char[],char[],int,boolean)",7,2,7
"org.eclipse.jdt.core.compiler.CharOperation.hashCode(char[])",1,1,4
"org.eclipse.jdt.core.compiler.CharOperation.indexOf(char,char[])",3,1,3
"org.eclipse.jdt.core.compiler.CharOperation.indexOf(char,char[],int)",3,1,3
"org.eclipse.jdt.core.compiler.CharOperation.isWhitespace(char)",3,2,3
"org.eclipse.jdt.core.compiler.CharOperation.lastIndexOf(char,char[])",3,1,3
"org.eclipse.jdt.core.compiler.CharOperation.lastIndexOf(char,char[],int)",3,1,3
"org.eclipse.jdt.core.compiler.CharOperation.lastIndexOf(char,char[],int,int)",3,1,3
"org.eclipse.jdt.core.compiler.CharOperation.lastSegment(char[],char)",2,1,2
"org.eclipse.jdt.core.compiler.CharOperation.match(char[],char[],boolean)",3,1,3
"org.eclipse.jdt.core.compiler.CharOperation.match(char[],int,int,char[],int,int,boolean)",11,7,23
"org.eclipse.jdt.core.compiler.CharOperation.occurencesOf(char,char[])",1,1,3
"org.eclipse.jdt.core.compiler.CharOperation.occurencesOf(char,char[],int)",1,1,3
"org.eclipse.jdt.core.compiler.CharOperation.pathMatch(char[],char[],boolean,char)",15,7,49
"org.eclipse.jdt.core.compiler.CharOperation.prefixEquals(char[],char[])",4,1,4
"org.eclipse.jdt.core.compiler.CharOperation.prefixEquals(char[],char[],boolean)",7,2,7
"org.eclipse.jdt.core.compiler.CharOperation.replace(char[],char,char)",1,1,4
"org.eclipse.jdt.core.compiler.CharOperation.replace(char[],char[],char[])",6,5,9
"org.eclipse.jdt.core.compiler.CharOperation.replaceOnCopy(char[],char,char)",2,4,6
"org.eclipse.jdt.core.compiler.CharOperation.splitAndTrimOn(char,char[])",2,3,15
"org.eclipse.jdt.core.compiler.CharOperation.splitOn(char,char[])",2,3,7
"org.eclipse.jdt.core.compiler.CharOperation.splitOn(char,char[],int,int)",2,3,8
"org.eclipse.jdt.core.compiler.CharOperation.subarray(char[],int,int)",4,1,5
"org.eclipse.jdt.core.compiler.CharOperation.subarray(char[][],int,int)",4,1,5
"org.eclipse.jdt.core.compiler.CharOperation.toLowerCase(char[])",2,4,7
"org.eclipse.jdt.core.compiler.CharOperation.toString(char[][])",1,1,1
"org.eclipse.jdt.core.compiler.CharOperation.toStrings(char[][])",3,1,4
"org.eclipse.jdt.core.compiler.CharOperation.trim(char[])",3,2,8
"org.eclipse.jdt.core.compiler.InvalidInputException.InvalidInputException()",1,1,1
"org.eclipse.jdt.core.compiler.InvalidInputException.InvalidInputException(String)",1,1,1
"org.eclipse.jdt.core.dom.AST.AST()",1,1,1
"org.eclipse.jdt.core.dom.AST.AST(Map)",1,2,3
"org.eclipse.jdt.core.dom.AST.AST(int)",2,1,3
"org.eclipse.jdt.core.dom.AST.apiLevel()",1,1,1
"org.eclipse.jdt.core.dom.AST.convertCompilationUnit(int,CompilationUnitDeclaration,char[],Map,boolean,WorkingCopyOwner,IProgressMonitor)",1,1,2
"org.eclipse.jdt.core.dom.AST.createInstance(Class)",2,1,6
"org.eclipse.jdt.core.dom.AST.createInstance(int)",1,1,1
"org.eclipse.jdt.core.dom.AST.disableEvents()",1,1,1
"org.eclipse.jdt.core.dom.AST.getBindingResolver()",1,1,1
"org.eclipse.jdt.core.dom.AST.getDefaultNodeFlag()",1,1,1
"org.eclipse.jdt.core.dom.AST.getEventHandler()",1,1,1
"org.eclipse.jdt.core.dom.AST.modificationCount()",1,1,1
"org.eclipse.jdt.core.dom.AST.modifying()",2,1,2
"org.eclipse.jdt.core.dom.AST.newAST(int)",2,1,3
"org.eclipse.jdt.core.dom.AST.newAnnotationTypeDeclaration()",1,1,1
"org.eclipse.jdt.core.dom.AST.newAnnotationTypeMemberDeclaration()",1,1,1
"org.eclipse.jdt.core.dom.AST.newAnonymousClassDeclaration()",1,1,1
"org.eclipse.jdt.core.dom.AST.newArrayAccess()",1,1,1
"org.eclipse.jdt.core.dom.AST.newArrayCreation()",1,1,1
"org.eclipse.jdt.core.dom.AST.newArrayInitializer()",1,1,1
"org.eclipse.jdt.core.dom.AST.newArrayType(Type)",1,1,1
"org.eclipse.jdt.core.dom.AST.newArrayType(Type,int)",3,3,6
"org.eclipse.jdt.core.dom.AST.newAssertStatement()",1,1,1
"org.eclipse.jdt.core.dom.AST.newAssignment()",1,1,1
"org.eclipse.jdt.core.dom.AST.newBlock()",1,1,1
"org.eclipse.jdt.core.dom.AST.newBlockComment()",1,1,1
"org.eclipse.jdt.core.dom.AST.newBooleanLiteral(boolean)",1,1,1
"org.eclipse.jdt.core.dom.AST.newBreakStatement()",1,1,1
"org.eclipse.jdt.core.dom.AST.newCastExpression()",1,1,1
"org.eclipse.jdt.core.dom.AST.newCatchClause()",1,1,1
"org.eclipse.jdt.core.dom.AST.newCharacterLiteral()",1,1,1
"org.eclipse.jdt.core.dom.AST.newClassInstanceCreation()",1,1,1
"org.eclipse.jdt.core.dom.AST.newCompilationUnit()",1,1,1
"org.eclipse.jdt.core.dom.AST.newConditionalExpression()",1,1,1
"org.eclipse.jdt.core.dom.AST.newConstructorInvocation()",1,1,1
"org.eclipse.jdt.core.dom.AST.newContinueStatement()",1,1,1
"org.eclipse.jdt.core.dom.AST.newDoStatement()",1,1,1
"org.eclipse.jdt.core.dom.AST.newEmptyStatement()",1,1,1
"org.eclipse.jdt.core.dom.AST.newEnhancedForStatement()",1,1,1
"org.eclipse.jdt.core.dom.AST.newEnumConstantDeclaration()",1,1,1
"org.eclipse.jdt.core.dom.AST.newEnumDeclaration()",1,1,1
"org.eclipse.jdt.core.dom.AST.newExpressionStatement(Expression)",1,1,1
"org.eclipse.jdt.core.dom.AST.newFieldAccess()",1,1,1
"org.eclipse.jdt.core.dom.AST.newFieldDeclaration(VariableDeclarationFragment)",2,1,2
"org.eclipse.jdt.core.dom.AST.newForStatement()",1,1,1
"org.eclipse.jdt.core.dom.AST.newIfStatement()",1,1,1
"org.eclipse.jdt.core.dom.AST.newImportDeclaration()",1,1,1
"org.eclipse.jdt.core.dom.AST.newInfixExpression()",1,1,1
"org.eclipse.jdt.core.dom.AST.newInitializer()",1,1,1
"org.eclipse.jdt.core.dom.AST.newInstanceofExpression()",1,1,1
"org.eclipse.jdt.core.dom.AST.newJavadoc()",1,1,1
"org.eclipse.jdt.core.dom.AST.newLabeledStatement()",1,1,1
"org.eclipse.jdt.core.dom.AST.newLineComment()",1,1,1
"org.eclipse.jdt.core.dom.AST.newMarkerAnnotation()",1,1,1
"org.eclipse.jdt.core.dom.AST.newMemberRef()",1,1,1
"org.eclipse.jdt.core.dom.AST.newMemberValuePair()",1,1,1
"org.eclipse.jdt.core.dom.AST.newMethodDeclaration()",1,1,1
"org.eclipse.jdt.core.dom.AST.newMethodInvocation()",1,1,1
"org.eclipse.jdt.core.dom.AST.newMethodRef()",1,1,1
"org.eclipse.jdt.core.dom.AST.newMethodRefParameter()",1,1,1
"org.eclipse.jdt.core.dom.AST.newModifier(ModifierKeyword)",1,1,1
"org.eclipse.jdt.core.dom.AST.newModifiers(int)",1,13,13
"org.eclipse.jdt.core.dom.AST.newName(String[])",2,2,3
"org.eclipse.jdt.core.dom.AST.newNormalAnnotation()",1,1,1
"org.eclipse.jdt.core.dom.AST.newNullLiteral()",1,1,1
"org.eclipse.jdt.core.dom.AST.newNumberLiteral()",1,1,1
"org.eclipse.jdt.core.dom.AST.newNumberLiteral(String)",2,1,2
"org.eclipse.jdt.core.dom.AST.newPackageDeclaration()",1,1,1
"org.eclipse.jdt.core.dom.AST.newParameterizedType(Type)",1,1,1
"org.eclipse.jdt.core.dom.AST.newParenthesizedExpression()",1,1,1
"org.eclipse.jdt.core.dom.AST.newPostfixExpression()",1,1,1
"org.eclipse.jdt.core.dom.AST.newPrefixExpression()",1,1,1
"org.eclipse.jdt.core.dom.AST.newPrimitiveType(Code)",1,1,1
"org.eclipse.jdt.core.dom.AST.newQualifiedName(Name,SimpleName)",1,1,1
"org.eclipse.jdt.core.dom.AST.newQualifiedType(Type,SimpleName)",1,1,1
"org.eclipse.jdt.core.dom.AST.newReturnStatement()",1,1,1
"org.eclipse.jdt.core.dom.AST.newSimpleName(String)",2,1,2
"org.eclipse.jdt.core.dom.AST.newSimpleType(Name)",1,1,1
"org.eclipse.jdt.core.dom.AST.newSingleMemberAnnotation()",1,1,1
"org.eclipse.jdt.core.dom.AST.newSingleVariableDeclaration()",1,1,1
"org.eclipse.jdt.core.dom.AST.newStringLiteral()",1,1,1
"org.eclipse.jdt.core.dom.AST.newSuperConstructorInvocation()",1,1,1
"org.eclipse.jdt.core.dom.AST.newSuperFieldAccess()",1,1,1
"org.eclipse.jdt.core.dom.AST.newSuperMethodInvocation()",1,1,1
"org.eclipse.jdt.core.dom.AST.newSwitchCase()",1,1,1
"org.eclipse.jdt.core.dom.AST.newSwitchStatement()",1,1,1
"org.eclipse.jdt.core.dom.AST.newSynchronizedStatement()",1,1,1
"org.eclipse.jdt.core.dom.AST.newTagElement()",1,1,1
"org.eclipse.jdt.core.dom.AST.newTextElement()",1,1,1
"org.eclipse.jdt.core.dom.AST.newThisExpression()",1,1,1
"org.eclipse.jdt.core.dom.AST.newThrowStatement()",1,1,1
"org.eclipse.jdt.core.dom.AST.newTryStatement()",1,1,1
"org.eclipse.jdt.core.dom.AST.newTypeDeclaration()",1,1,1
"org.eclipse.jdt.core.dom.AST.newTypeDeclarationStatement(AbstractTypeDeclaration)",1,3,3
"org.eclipse.jdt.core.dom.AST.newTypeDeclarationStatement(TypeDeclaration)",1,1,1
"org.eclipse.jdt.core.dom.AST.newTypeLiteral()",1,1,1
"org.eclipse.jdt.core.dom.AST.newTypeParameter()",1,1,1
"org.eclipse.jdt.core.dom.AST.newVariableDeclarationExpression(VariableDeclarationFragment)",2,1,2
"org.eclipse.jdt.core.dom.AST.newVariableDeclarationFragment()",1,1,1
"org.eclipse.jdt.core.dom.AST.newVariableDeclarationStatement(VariableDeclarationFragment)",2,1,2
"org.eclipse.jdt.core.dom.AST.newWhileStatement()",1,1,1
"org.eclipse.jdt.core.dom.AST.newWildcardType()",1,1,1
"org.eclipse.jdt.core.dom.AST.parseCompilationUnit(IClassFile,boolean)",2,1,3
"org.eclipse.jdt.core.dom.AST.parseCompilationUnit(ICompilationUnit,boolean)",1,1,2
"org.eclipse.jdt.core.dom.AST.parseCompilationUnit(char[])",2,1,2
"org.eclipse.jdt.core.dom.AST.parseCompilationUnit(char[],String,IJavaProject)",2,1,2
"org.eclipse.jdt.core.dom.AST.postAddChildEvent(ASTNode,ASTNode,StructuralPropertyDescriptor)",2,2,2
"org.eclipse.jdt.core.dom.AST.postCloneNodeEvent(ASTNode,ASTNode)",2,2,2
"org.eclipse.jdt.core.dom.AST.postRemoveChildEvent(ASTNode,ASTNode,StructuralPropertyDescriptor)",2,2,2
"org.eclipse.jdt.core.dom.AST.postReplaceChildEvent(ASTNode,ASTNode,ASTNode,StructuralPropertyDescriptor)",2,2,2
"org.eclipse.jdt.core.dom.AST.postValueChangeEvent(ASTNode,SimplePropertyDescriptor)",2,2,2
"org.eclipse.jdt.core.dom.AST.preAddChildEvent(ASTNode,ASTNode,StructuralPropertyDescriptor)",2,2,2
"org.eclipse.jdt.core.dom.AST.preCloneNodeEvent(ASTNode)",2,2,2
"org.eclipse.jdt.core.dom.AST.preRemoveChildEvent(ASTNode,ASTNode,StructuralPropertyDescriptor)",2,2,2
"org.eclipse.jdt.core.dom.AST.preReplaceChildEvent(ASTNode,ASTNode,ASTNode,StructuralPropertyDescriptor)",2,2,2
"org.eclipse.jdt.core.dom.AST.preValueChangeEvent(ASTNode,SimplePropertyDescriptor)",2,2,2
"org.eclipse.jdt.core.dom.AST.recordModifications(CompilationUnit)",5,4,5
"org.eclipse.jdt.core.dom.AST.reenableEvents()",1,1,1
"org.eclipse.jdt.core.dom.AST.resolveWellKnownType(String)",2,1,2
"org.eclipse.jdt.core.dom.AST.rewrite(IDocument,Map)",3,1,3
"org.eclipse.jdt.core.dom.AST.setBindingResolver(BindingResolver)",2,1,2
"org.eclipse.jdt.core.dom.AST.setDefaultNodeFlag(int)",1,1,1
"org.eclipse.jdt.core.dom.AST.setEventHandler(NodeEventHandler)",2,1,2
"org.eclipse.jdt.core.dom.AST.setOriginalModificationCount(long)",1,1,1
"org.eclipse.jdt.core.dom.AST.supportedOnlyIn2()",2,1,2
"org.eclipse.jdt.core.dom.AST.unsupportedIn2()",2,1,2
"org.eclipse.jdt.core.dom.ASTConverter.ASTConverter(Map,boolean,IProgressMonitor)",1,2,3
"org.eclipse.jdt.core.dom.ASTConverter.adjustSourcePositionsForParent(Expression)",2,3,7
"org.eclipse.jdt.core.dom.ASTConverter.buildBodyDeclarations(TypeDeclaration,AbstractTypeDeclaration)",2,7,20
"org.eclipse.jdt.core.dom.ASTConverter.buildBodyDeclarations(TypeDeclaration,AnonymousClassDeclaration)",2,7,20
"org.eclipse.jdt.core.dom.ASTConverter.buildBodyDeclarations(TypeDeclaration,EnumDeclaration)",2,6,19
"org.eclipse.jdt.core.dom.ASTConverter.buildCommentsTable(CompilationUnit,int[][])",1,4,4
"org.eclipse.jdt.core.dom.ASTConverter.checkAndAddMultipleFieldDeclaration(FieldDeclaration[],int,List)",2,4,5
"org.eclipse.jdt.core.dom.ASTConverter.checkAndAddMultipleLocalDeclaration(Statement[],int,List)",1,3,4
"org.eclipse.jdt.core.dom.ASTConverter.checkCanceled()",2,2,3
"org.eclipse.jdt.core.dom.ASTConverter.completeRecord(ArrayType,ASTNode)",1,2,3
"org.eclipse.jdt.core.dom.ASTConverter.convert(AND_AND_Expression)",1,2,2
"org.eclipse.jdt.core.dom.ASTConverter.convert(ASTNode[])",1,11,13
"org.eclipse.jdt.core.dom.ASTConverter.convert(AbstractMethodDeclaration)",9,31,39
"org.eclipse.jdt.core.dom.ASTConverter.convert(AllocationExpression)",3,8,10
"org.eclipse.jdt.core.dom.ASTConverter.convert(Annotation)",3,3,3
"org.eclipse.jdt.core.dom.ASTConverter.convert(AnnotationMethodDeclaration)",2,5,6
"org.eclipse.jdt.core.dom.ASTConverter.convert(Argument)",2,7,9
"org.eclipse.jdt.core.dom.ASTConverter.convert(ArrayAllocationExpression)",1,11,11
"org.eclipse.jdt.core.dom.ASTConverter.convert(ArrayInitializer)",1,5,5
"org.eclipse.jdt.core.dom.ASTConverter.convert(ArrayReference)",1,2,2
"org.eclipse.jdt.core.dom.ASTConverter.convert(AssertStatement)",1,2,2
"org.eclipse.jdt.core.dom.ASTConverter.convert(Assignment)",1,2,2
"org.eclipse.jdt.core.dom.ASTConverter.convert(BinaryExpression)",6,14,39
"org.eclipse.jdt.core.dom.ASTConverter.convert(Block)",1,5,5
"org.eclipse.jdt.core.dom.ASTConverter.convert(BreakStatement)",1,2,2
"org.eclipse.jdt.core.dom.ASTConverter.convert(CaseStatement)",1,2,2
"org.eclipse.jdt.core.dom.ASTConverter.convert(CastExpression)",1,4,4
"org.eclipse.jdt.core.dom.ASTConverter.convert(CharLiteral)",1,2,2
"org.eclipse.jdt.core.dom.ASTConverter.convert(ClassLiteralAccess)",1,2,2
"org.eclipse.jdt.core.dom.ASTConverter.convert(CompilationUnitDeclaration,char[])",1,12,12
"org.eclipse.jdt.core.dom.ASTConverter.convert(CompoundAssignment)",2,2,12
"org.eclipse.jdt.core.dom.ASTConverter.convert(ConditionalExpression)",1,2,2
"org.eclipse.jdt.core.dom.ASTConverter.convert(ContinueStatement)",1,2,2
"org.eclipse.jdt.core.dom.ASTConverter.convert(DoStatement)",1,1,1
"org.eclipse.jdt.core.dom.ASTConverter.convert(DoubleLiteral)",1,2,2
"org.eclipse.jdt.core.dom.ASTConverter.convert(EmptyStatement)",1,1,1
"org.eclipse.jdt.core.dom.ASTConverter.convert(EqualExpression)",2,3,4
"org.eclipse.jdt.core.dom.ASTConverter.convert(ExplicitConstructorCall)",3,15,17
"org.eclipse.jdt.core.dom.ASTConverter.convert(Expression)",36,36,36
"org.eclipse.jdt.core.dom.ASTConverter.convert(ExtendedStringLiteral)",1,2,2
"org.eclipse.jdt.core.dom.ASTConverter.convert(FalseLiteral)",1,2,2
"org.eclipse.jdt.core.dom.ASTConverter.convert(FieldDeclaration)",1,7,7
"org.eclipse.jdt.core.dom.ASTConverter.convert(FieldReference)",2,8,8
"org.eclipse.jdt.core.dom.ASTConverter.convert(FloatLiteral)",1,2,2
"org.eclipse.jdt.core.dom.ASTConverter.convert(ForStatement)",1,10,10
"org.eclipse.jdt.core.dom.ASTConverter.convert(ForeachStatement)",3,3,4
"org.eclipse.jdt.core.dom.ASTConverter.convert(IfStatement)",1,2,2
"org.eclipse.jdt.core.dom.ASTConverter.convert(InstanceOfExpression)",1,2,2
"org.eclipse.jdt.core.dom.ASTConverter.convert(IntLiteral)",1,2,2
"org.eclipse.jdt.core.dom.ASTConverter.convert(IntLiteralMinValue)",1,2,2
"org.eclipse.jdt.core.dom.ASTConverter.convert(Javadoc,BodyDeclaration)",1,9,10
"org.eclipse.jdt.core.dom.ASTConverter.convert(LabeledStatement)",1,1,1
"org.eclipse.jdt.core.dom.ASTConverter.convert(LongLiteral)",1,2,2
"org.eclipse.jdt.core.dom.ASTConverter.convert(LongLiteralMinValue)",1,2,2
"org.eclipse.jdt.core.dom.ASTConverter.convert(MarkerAnnotation)",1,1,1
"org.eclipse.jdt.core.dom.ASTConverter.convert(MemberValuePair)",1,1,1
"org.eclipse.jdt.core.dom.ASTConverter.convert(MessageSend)",3,25,28
"org.eclipse.jdt.core.dom.ASTConverter.convert(NameReference)",2,2,2
"org.eclipse.jdt.core.dom.ASTConverter.convert(NormalAnnotation)",1,3,3
"org.eclipse.jdt.core.dom.ASTConverter.convert(NullLiteral)",1,2,2
"org.eclipse.jdt.core.dom.ASTConverter.convert(OR_OR_Expression)",1,2,2
"org.eclipse.jdt.core.dom.ASTConverter.convert(PostfixExpression)",2,3,4
"org.eclipse.jdt.core.dom.ASTConverter.convert(PrefixExpression)",2,3,4
"org.eclipse.jdt.core.dom.ASTConverter.convert(QualifiedAllocationExpression)",4,12,14
"org.eclipse.jdt.core.dom.ASTConverter.convert(QualifiedNameReference)",1,1,1
"org.eclipse.jdt.core.dom.ASTConverter.convert(QualifiedSuperReference)",1,1,1
"org.eclipse.jdt.core.dom.ASTConverter.convert(QualifiedThisReference)",1,2,2
"org.eclipse.jdt.core.dom.ASTConverter.convert(Reference)",5,5,5
"org.eclipse.jdt.core.dom.ASTConverter.convert(ReturnStatement)",1,2,2
"org.eclipse.jdt.core.dom.ASTConverter.convert(SingleMemberAnnotation)",1,1,1
"org.eclipse.jdt.core.dom.ASTConverter.convert(SingleNameReference)",1,2,2
"org.eclipse.jdt.core.dom.ASTConverter.convert(Statement)",29,29,32
"org.eclipse.jdt.core.dom.ASTConverter.convert(StringLiteral)",2,3,3
"org.eclipse.jdt.core.dom.ASTConverter.convert(StringLiteralConcatenation)",1,3,3
"org.eclipse.jdt.core.dom.ASTConverter.convert(SwitchStatement)",1,3,3
"org.eclipse.jdt.core.dom.ASTConverter.convert(SynchronizedStatement)",1,1,1
"org.eclipse.jdt.core.dom.ASTConverter.convert(ThisReference)",4,5,5
"org.eclipse.jdt.core.dom.ASTConverter.convert(ThrowStatement)",1,1,1
"org.eclipse.jdt.core.dom.ASTConverter.convert(TrueLiteral)",1,2,2
"org.eclipse.jdt.core.dom.ASTConverter.convert(TryStatement)",1,4,4
"org.eclipse.jdt.core.dom.ASTConverter.convert(TypeDeclaration)",8,16,19
"org.eclipse.jdt.core.dom.ASTConverter.convert(TypeParameter)",1,5,5
"org.eclipse.jdt.core.dom.ASTConverter.convert(TypeReference)",1,3,3
"org.eclipse.jdt.core.dom.ASTConverter.convert(UnaryExpression)",2,3,6
"org.eclipse.jdt.core.dom.ASTConverter.convert(WhileStatement)",1,1,1
"org.eclipse.jdt.core.dom.ASTConverter.convertImport(ImportReference)",2,6,7
"org.eclipse.jdt.core.dom.ASTConverter.convertPackage(CompilationUnitDeclaration)",2,6,7
"org.eclipse.jdt.core.dom.ASTConverter.convertToAnnotationDeclaration(TypeDeclaration)",1,3,3
"org.eclipse.jdt.core.dom.ASTConverter.convertToEnumDeclaration(TypeDeclaration)",1,5,5
"org.eclipse.jdt.core.dom.ASTConverter.convertToExpression(Statement)",2,2,2
"org.eclipse.jdt.core.dom.ASTConverter.convertToFieldDeclaration(FieldDeclaration)",1,3,3
"org.eclipse.jdt.core.dom.ASTConverter.convertToParenthesizedExpression(Expression)",1,2,2
"org.eclipse.jdt.core.dom.ASTConverter.convertToSingleVariableDeclaration(LocalDeclaration)",1,3,3
"org.eclipse.jdt.core.dom.ASTConverter.convertToType(NameReference)",1,2,2
"org.eclipse.jdt.core.dom.ASTConverter.convertToVariableDeclarationExpression(LocalDeclaration)",1,3,3
"org.eclipse.jdt.core.dom.ASTConverter.convertToVariableDeclarationFragment(FieldDeclaration)",1,4,4
"org.eclipse.jdt.core.dom.ASTConverter.convertToVariableDeclarationFragment(LocalDeclaration)",1,5,5
"org.eclipse.jdt.core.dom.ASTConverter.convertToVariableDeclarationStatement(LocalDeclaration)",1,3,3
"org.eclipse.jdt.core.dom.ASTConverter.convertType(TypeReference)",4,28,36
"org.eclipse.jdt.core.dom.ASTConverter.createComment(int[])",3,3,4
"org.eclipse.jdt.core.dom.ASTConverter.createFakeEmptyStatement(Statement)",1,1,1
"org.eclipse.jdt.core.dom.ASTConverter.createModifier(ModifierKeyword)",1,1,1
"org.eclipse.jdt.core.dom.ASTConverter.getOperatorFor(int)",20,2,20
"org.eclipse.jdt.core.dom.ASTConverter.getPrimitiveTypeCode(char[])",11,2,51
"org.eclipse.jdt.core.dom.ASTConverter.isPrimitiveType(char[])",18,2,51
"org.eclipse.jdt.core.dom.ASTConverter.lookupForScopes()",1,5,5
"org.eclipse.jdt.core.dom.ASTConverter.lookupScope(ASTNode)",8,8,18
"org.eclipse.jdt.core.dom.ASTConverter.recordName(Name,ASTNode)",1,5,5
"org.eclipse.jdt.core.dom.ASTConverter.recordNodes(ASTNode,ASTNode)",1,1,1
"org.eclipse.jdt.core.dom.ASTConverter.recordNodes(Javadoc,TagElement)",1,22,27
"org.eclipse.jdt.core.dom.ASTConverter.recordPendingNameScopeResolution(Name)",1,1,2
"org.eclipse.jdt.core.dom.ASTConverter.recordPendingThisExpressionScopeResolution(ThisExpression)",1,1,2
"org.eclipse.jdt.core.dom.ASTConverter.removeLeadingAndTrailingCommentsFromLiteral(ASTNode)",3,3,6
"org.eclipse.jdt.core.dom.ASTConverter.removeTrailingCommentFromExpressionEndingWithAParen(ASTNode)",2,4,6
"org.eclipse.jdt.core.dom.ASTConverter.retrieveClosingAngleBracketPosition(int)",4,2,5
"org.eclipse.jdt.core.dom.ASTConverter.retrieveColonPosition(ASTNode)",3,3,4
"org.eclipse.jdt.core.dom.ASTConverter.retrieveEllipsisStartPosition(int,int)",3,2,4
"org.eclipse.jdt.core.dom.ASTConverter.retrieveEndBlockPosition(int,int)",4,2,6
"org.eclipse.jdt.core.dom.ASTConverter.retrieveEndOfDimensionsPosition(int,int)",3,2,6
