Complexity metrics,Sex, 27 out 2017 14:45:55 BRST
"com.mongodb.DBCollection.findOne(Object,DBObject)",1,1,1
"com.mongodb.DBCollection.getBufferPool()",1,1,1
"com.mongodb.DBCollection.getCollection(String)",1,1,1
"com.mongodb.DBCollection.getCount()",1,1,1
"com.mongodb.DBCollection.getCount(DBObject)",1,1,1
"com.mongodb.DBCollection.getCount(DBObject,DBCollectionCountOptions)",1,6,6
"com.mongodb.DBCollection.getCount(DBObject,DBObject)",1,1,1
"com.mongodb.DBCollection.getCount(DBObject,DBObject,ReadPreference)",1,1,1
"com.mongodb.DBCollection.getCount(DBObject,DBObject,long,long)",1,1,1
"com.mongodb.DBCollection.getCount(DBObject,DBObject,long,long,ReadPreference)",1,1,1
"com.mongodb.DBCollection.getCount(ReadPreference)",1,1,1
"com.mongodb.DBCollection.getDB()",1,1,1
"com.mongodb.DBCollection.getDBDecoderFactory()",1,1,1
"com.mongodb.DBCollection.getDBEncoderFactory()",1,1,1
"com.mongodb.DBCollection.getDefaultDBObjectCodec()",1,1,1
"com.mongodb.DBCollection.getExecutor()",1,1,1
"com.mongodb.DBCollection.getFullName()",1,1,1
"com.mongodb.DBCollection.getHintFields()",1,1,1
"com.mongodb.DBCollection.getIndexInfo()",1,1,1
"com.mongodb.DBCollection.getIndexNameFromIndexFields(DBObject)",6,5,7
"com.mongodb.DBCollection.getInternalClass(String)",1,1,1
"com.mongodb.DBCollection.getMapReduceOutputCollection(MapReduceCommand)",1,2,2
"com.mongodb.DBCollection.getName()",1,1,1
"com.mongodb.DBCollection.getNamespace()",1,1,1
"com.mongodb.DBCollection.getObjectClass()",1,1,1
"com.mongodb.DBCollection.getObjectCodec()",1,1,1
"com.mongodb.DBCollection.getObjectFactory()",1,1,1
"com.mongodb.DBCollection.getOptions()",1,1,1
"com.mongodb.DBCollection.getReadConcern()",2,1,2
"com.mongodb.DBCollection.getReadPreference()",2,1,2
"com.mongodb.DBCollection.getStats()",1,1,1
"com.mongodb.DBCollection.getWriteConcern()",2,1,2
"com.mongodb.DBCollection.group(DBObject,DBObject,DBObject,String)",1,1,1
"com.mongodb.DBCollection.group(DBObject,DBObject,DBObject,String,String)",1,1,1
"com.mongodb.DBCollection.group(DBObject,DBObject,DBObject,String,String,ReadPreference)",1,1,1
"com.mongodb.DBCollection.group(GroupCommand)",1,1,1
"com.mongodb.DBCollection.group(GroupCommand,ReadPreference)",1,1,1
"com.mongodb.DBCollection.initializeOrderedBulkOperation()",1,1,1
"com.mongodb.DBCollection.initializeUnorderedBulkOperation()",1,1,1
"com.mongodb.DBCollection.insert(DBObject,WriteConcern)",1,1,1
"com.mongodb.DBCollection.insert(DBObject...)",1,1,1
"com.mongodb.DBCollection.insert(DBObject[],WriteConcern)",1,1,1
"com.mongodb.DBCollection.insert(DBObject[],WriteConcern,DBEncoder)",1,1,1
"com.mongodb.DBCollection.insert(List<? extends DBObject>)",1,1,1
"com.mongodb.DBCollection.insert(List<? extends DBObject>,InsertOptions)",1,4,4
"com.mongodb.DBCollection.insert(List<? extends DBObject>,WriteConcern)",1,1,1
"com.mongodb.DBCollection.insert(List<? extends DBObject>,WriteConcern,DBEncoder)",1,1,1
"com.mongodb.DBCollection.insert(List<InsertRequest>,WriteConcern,boolean,Boolean)",1,1,1
"com.mongodb.DBCollection.insert(WriteConcern,DBObject...)",1,1,1
"com.mongodb.DBCollection.isCapped()",1,3,3
"com.mongodb.DBCollection.mapReduce(MapReduceCommand)",3,11,14
"com.mongodb.DBCollection.mapReduce(String,String,String,DBObject)",1,1,1
"com.mongodb.DBCollection.mapReduce(String,String,String,OutputType,DBObject)",1,1,1
"com.mongodb.DBCollection.mapReduce(String,String,String,OutputType,DBObject,ReadPreference)",1,1,1
"com.mongodb.DBCollection.parallelScan(ParallelScanOptions)",1,3,3
"com.mongodb.DBCollection.preparePipeline(List<? extends DBObject>)",1,2,2
"com.mongodb.DBCollection.remove(DBObject)",1,1,1
"com.mongodb.DBCollection.remove(DBObject,DBCollectionRemoveOptions)",1,2,2
"com.mongodb.DBCollection.remove(DBObject,WriteConcern)",1,1,1
"com.mongodb.DBCollection.remove(DBObject,WriteConcern,DBEncoder)",1,1,1
"com.mongodb.DBCollection.rename(String)",1,1,1
"com.mongodb.DBCollection.rename(String,boolean)",1,2,2
"com.mongodb.DBCollection.replaceOrInsert(DBObject,Object,WriteConcern)",1,1,1
"com.mongodb.DBCollection.resetOptions()",1,1,1
"com.mongodb.DBCollection.save(DBObject)",1,1,1
"com.mongodb.DBCollection.save(DBObject,WriteConcern)",2,2,2
"com.mongodb.DBCollection.setDBDecoderFactory(DBDecoderFactory)",1,2,3
"com.mongodb.DBCollection.setDBEncoderFactory(DBEncoderFactory)",1,2,3
"com.mongodb.DBCollection.setHintFields(List<? extends DBObject>)",1,1,1
"com.mongodb.DBCollection.setInternalClass(String,Class<? extends DBObject>)",1,1,1
"com.mongodb.DBCollection.setObjectClass(Class<? extends DBObject>)",1,1,1
"com.mongodb.DBCollection.setObjectFactory(DBCollectionObjectFactory)",1,1,1
"com.mongodb.DBCollection.setOptions(int)",1,1,1
"com.mongodb.DBCollection.setReadConcern(ReadConcern)",1,1,1
"com.mongodb.DBCollection.setReadPreference(ReadPreference)",1,1,1
"com.mongodb.DBCollection.setWriteConcern(WriteConcern)",1,1,1
"com.mongodb.DBCollection.slaveOk()",1,1,1
"com.mongodb.DBCollection.toDBList(BatchCursor<DBObject>)",1,2,2
"com.mongodb.DBCollection.toEncoder(DBEncoder)",1,1,2
"com.mongodb.DBCollection.toString()",1,1,1
"com.mongodb.DBCollection.translateWriteRequestsToNew(List<WriteRequest>)",1,2,2
"com.mongodb.DBCollection.translateWriteResult(WriteConcernResult)",2,2,2
"com.mongodb.DBCollection.translateWriteResult(int,boolean,BsonValue)",1,2,2
"com.mongodb.DBCollection.update(DBObject,DBObject)",1,1,1
"com.mongodb.DBCollection.update(DBObject,DBObject,DBCollectionUpdateOptions)",1,3,4
"com.mongodb.DBCollection.update(DBObject,DBObject,boolean,boolean)",1,1,1
"com.mongodb.DBCollection.update(DBObject,DBObject,boolean,boolean,WriteConcern)",1,1,1
"com.mongodb.DBCollection.update(DBObject,DBObject,boolean,boolean,WriteConcern,Boolean,DBEncoder)",1,1,1
"com.mongodb.DBCollection.update(DBObject,DBObject,boolean,boolean,WriteConcern,DBEncoder)",1,1,1
"com.mongodb.DBCollection.updateMulti(DBObject,DBObject)",1,1,1
"com.mongodb.DBCollection.wrap(DBObject)",1,1,1
"com.mongodb.DBCollection.wrap(DBObject,DBEncoder)",2,2,2
"com.mongodb.DBCollection.wrap(DBObject,Encoder<DBObject>)",2,2,2
"com.mongodb.DBCollection.wrapAllowNull(DBObject)",2,1,2
"com.mongodb.DBCollection.wrapAllowNull(List<? extends DBObject>,DBEncoder)",1,1,2
"com.mongodb.DBCollection.wrapAllowNull(List<? extends DBObject>,Encoder<DBObject>)",2,3,4
"com.mongodb.DBCollectionObjectFactory.DBCollectionObjectFactory()",1,1,1
"com.mongodb.DBCollectionObjectFactory.DBCollectionObjectFactory(Map<List<String>, Class<? extends DBObject>>,JavaWrapper)",1,1,1
"com.mongodb.DBCollectionObjectFactory.createInternalException(Class<? extends DBObject>,Throwable)",1,1,1
"com.mongodb.DBCollectionObjectFactory.getClassForPath(List<String>)",2,3,4
"com.mongodb.DBCollectionObjectFactory.getInstance()",1,1,1
"com.mongodb.DBCollectionObjectFactory.getInstance(List<String>)",1,5,5
"com.mongodb.DBCollectionObjectFactory.isReflectionDBObject(Class<? extends DBObject>)",1,2,2
"com.mongodb.DBCollectionObjectFactory.update(Class<? extends DBObject>)",1,2,2
"com.mongodb.DBCollectionObjectFactory.update(Class<? extends DBObject>,List<String>)",1,1,1
"com.mongodb.DBCollectionObjectFactory.updatePathToClassMap(Class<? extends DBObject>,List<String>)",1,2,2
"com.mongodb.DBCursor.DBCursor(DBCollection,DBObject,DBCollectionFindOptions)",1,1,1
"com.mongodb.DBCursor.DBCursor(DBCollection,DBObject,DBCollectionFindOptions,OperationExecutor,DBDecoderFactory,Decoder<DBObject>)",1,1,1
"com.mongodb.DBCursor.DBCursor(DBCollection,DBObject,DBObject,ReadPreference)",1,2,2
"com.mongodb.DBCursor.OptionalFinalizer.OptionalFinalizer(Mongo,MongoNamespace)",1,1,1
"com.mongodb.DBCursor.OptionalFinalizer.finalize()",1,2,2
"com.mongodb.DBCursor.OptionalFinalizer.setServerCursor(ServerCursor)",1,1,1
"com.mongodb.DBCursor.addOption(int)",1,1,1
"com.mongodb.DBCursor.addSpecial(String,Object)",14,14,16
"com.mongodb.DBCursor.batchSize(int)",1,1,1
"com.mongodb.DBCursor.checkIteratorOrArray(IteratorOrArray)",3,1,3
"com.mongodb.DBCursor.close()",1,2,2
"com.mongodb.DBCursor.comment(String)",1,1,1
"com.mongodb.DBCursor.copy()",1,1,1
"com.mongodb.DBCursor.count()",1,1,1
"com.mongodb.DBCursor.curr()",1,1,1
"com.mongodb.DBCursor.currentObject(DBObject)",1,4,4
"com.mongodb.DBCursor.explain()",1,1,1
"com.mongodb.DBCursor.fillArray(int)",1,3,3
"com.mongodb.DBCursor.getBatchSize()",1,1,1
"com.mongodb.DBCursor.getCollation()",1,1,1
"com.mongodb.DBCursor.getCollection()",1,1,1
"com.mongodb.DBCursor.getCursorId()",2,3,3
"com.mongodb.DBCursor.getDbCollectionCountOptions()",1,3,3
"com.mongodb.DBCursor.getDecoderFactory()",1,1,1
"com.mongodb.DBCursor.getKeysWanted()",1,1,1
"com.mongodb.DBCursor.getLimit()",1,1,1
"com.mongodb.DBCursor.getOptions()",1,1,1
"com.mongodb.DBCursor.getQuery()",1,1,1
"com.mongodb.DBCursor.getQueryOperation(Decoder<DBObject>)",1,6,6
"com.mongodb.DBCursor.getReadConcern()",2,2,2
"com.mongodb.DBCursor.getReadPreference()",2,2,2
"com.mongodb.DBCursor.getReadPreferenceForCursor()",1,3,3
"com.mongodb.DBCursor.getServerAddress()",2,2,2
"com.mongodb.DBCursor.hasNext()",2,3,4
"com.mongodb.DBCursor.hint(DBObject)",1,1,1
"com.mongodb.DBCursor.hint(String)",1,1,1
"com.mongodb.DBCursor.initializeCursor(FindOperation<DBObject>)",1,3,3
"com.mongodb.DBCursor.isCursorFinalizerEnabled()",1,1,1
"com.mongodb.DBCursor.itcount()",1,2,2
"com.mongodb.DBCursor.iterator()",1,1,1
"com.mongodb.DBCursor.length()",1,1,1
"com.mongodb.DBCursor.limit(int)",1,1,1
"com.mongodb.DBCursor.lookupSuitableHints(DBObject,List<DBObject>)",4,2,4
"com.mongodb.DBCursor.max(DBObject)",1,1,1
"com.mongodb.DBCursor.maxScan(int)",1,1,1
"com.mongodb.DBCursor.maxTime(long,TimeUnit)",1,1,1
"com.mongodb.DBCursor.min(DBObject)",1,1,1
"com.mongodb.DBCursor.next()",2,1,2
"com.mongodb.DBCursor.nextInternal()",1,2,2
"com.mongodb.DBCursor.numSeen()",1,1,1
"com.mongodb.DBCursor.one()",1,2,2
"com.mongodb.DBCursor.remove()",1,1,1
"com.mongodb.DBCursor.resetOptions()",1,1,1
"com.mongodb.DBCursor.returnKey()",1,1,1
"com.mongodb.DBCursor.setCollation(Collation)",1,1,1
"com.mongodb.DBCursor.setDecoderFactory(DBDecoderFactory)",1,1,1
"com.mongodb.DBCursor.setOptions(int)",2,1,2
"com.mongodb.DBCursor.setReadConcern(ReadConcern)",1,1,1
"com.mongodb.DBCursor.setReadPreference(ReadPreference)",1,1,1
"com.mongodb.DBCursor.setServerCursorOnFinalizer(ServerCursor)",1,2,2
"com.mongodb.DBCursor.showDiskLoc()",1,1,1
"com.mongodb.DBCursor.size()",1,1,1
"com.mongodb.DBCursor.skip(int)",1,1,1
"com.mongodb.DBCursor.slaveOk()",1,1,1
"com.mongodb.DBCursor.snapshot()",1,1,1
"com.mongodb.DBCursor.sort(DBObject)",1,1,1
"com.mongodb.DBCursor.toArray()",1,1,1
"com.mongodb.DBCursor.toArray(int)",1,1,1
"com.mongodb.DBCursor.toString()",1,2,2
"com.mongodb.DBCursor.tryNext()",3,2,3
"com.mongodb.DBDecoderAdapter.BufferExposingByteArrayOutputStream.BufferExposingByteArrayOutputStream(int)",1,1,1
"com.mongodb.DBDecoderAdapter.BufferExposingByteArrayOutputStream.getInternalBytes()",1,1,1
"com.mongodb.DBDecoderAdapter.DBDecoderAdapter(DBDecoder,DBCollection,BufferProvider)",1,1,1
"com.mongodb.DBDecoderAdapter.decode(BsonReader,DecoderContext)",1,1,2
"com.mongodb.DBEncoderAdapter.DBEncoderAdapter(DBEncoder)",1,1,1
"com.mongodb.DBEncoderAdapter.encode(BsonWriter,DBObject,EncoderContext)",1,1,1
"com.mongodb.DBEncoderAdapter.getEncoderClass()",1,1,1
"com.mongodb.DBEncoderFactoryAdapter.DBEncoderFactoryAdapter(DBEncoderFactory)",1,1,1
"com.mongodb.DBEncoderFactoryAdapter.encode(BsonWriter,DBObject,EncoderContext)",1,1,1
"com.mongodb.DBEncoderFactoryAdapter.getEncoderClass()",1,1,1
"com.mongodb.DBObjectCodec.DBObjectCodec(CodecRegistry)",1,1,1
"com.mongodb.DBObjectCodec.DBObjectCodec(CodecRegistry,BsonTypeClassMap)",1,1,1
"com.mongodb.DBObjectCodec.DBObjectCodec(CodecRegistry,BsonTypeClassMap,DBObjectFactory)",1,1,1
"com.mongodb.DBObjectCodec.beforeFields(BsonWriter,EncoderContext,DBObject)",1,3,3
"com.mongodb.DBObjectCodec.createDefaultBsonTypeClassMap()",1,1,1
"com.mongodb.DBObjectCodec.decode(BsonReader,DecoderContext)",1,1,1
"com.mongodb.DBObjectCodec.documentHasId(DBObject)",1,1,1
"com.mongodb.DBObjectCodec.encode(BsonWriter,DBObject,EncoderContext)",3,2,3
"com.mongodb.DBObjectCodec.encodeArray(BsonWriter,Object)",1,2,2
"com.mongodb.DBObjectCodec.encodeBsonObject(BsonWriter,BSONObject)",1,2,2
"com.mongodb.DBObjectCodec.encodeByteArray(BsonWriter,byte[])",1,1,1
"com.mongodb.DBObjectCodec.encodeCodeWScope(BsonWriter,CodeWScope)",1,1,1
"com.mongodb.DBObjectCodec.encodeDBRef(BsonWriter,DBRef)",1,1,1
"com.mongodb.DBObjectCodec.encodeIterable(BsonWriter,Iterable)",1,2,2
"com.mongodb.DBObjectCodec.encodeMap(BsonWriter,Map<String, Object>)",1,2,2
"com.mongodb.DBObjectCodec.generateIdIfAbsentFromDocument(DBObject)",1,2,2
"com.mongodb.DBObjectCodec.getDefaultBsonTypeClassMap()",1,1,1
"com.mongodb.DBObjectCodec.getDocumentId(DBObject)",3,1,3
"com.mongodb.DBObjectCodec.getEncoderClass()",1,1,1
"com.mongodb.DBObjectCodec.readArray(BsonReader,DecoderContext,List<String>)",1,2,2
"com.mongodb.DBObjectCodec.readBinary(BsonReader,DecoderContext)",3,5,5
"com.mongodb.DBObjectCodec.readCodeWScope(BsonReader,DecoderContext,List<String>)",1,1,1
"com.mongodb.DBObjectCodec.readDocument(BsonReader,DecoderContext,List<String>)",1,2,2
"com.mongodb.DBObjectCodec.readValue(BsonReader,DecoderContext,String,List<String>)",2,6,12
"com.mongodb.DBObjectCodec.skipField(EncoderContext,String)",1,2,2
"com.mongodb.DBObjectCodec.verifyForDBRef(DBObject)",2,3,3
"com.mongodb.DBObjectCodec.writeValue(BsonWriter,EncoderContext,Object)",1,10,10
"com.mongodb.DBObjectCodecProvider.DBObjectCodecProvider()",1,1,1
"com.mongodb.DBObjectCodecProvider.DBObjectCodecProvider(BsonTypeClassMap)",1,1,1
"com.mongodb.DBObjectCodecProvider.equals(Object)",3,2,4
"com.mongodb.DBObjectCodecProvider.get(Class<T>,CodecRegistry)",4,2,5
"com.mongodb.DBObjectCodecProvider.hashCode()",1,1,1
"com.mongodb.DBObjectCollationHelper.DBObjectCollationHelper()",1,1,1
"com.mongodb.DBObjectCollationHelper.createCollationFromOptions(DBObject)",21,21,21
"com.mongodb.DBObjects.DBObjects()",1,1,1
"com.mongodb.DBObjects.toDBObject(BsonDocument)",1,1,1
"com.mongodb.DBRef.DBRef(String,Object)",1,1,1
"com.mongodb.DBRef.DBRef(String,String,Object)",1,1,1
"com.mongodb.DBRef.equals(Object)",6,3,8
"com.mongodb.DBRef.getCollectionName()",1,1,1
"com.mongodb.DBRef.getDatabaseName()",1,1,1
"com.mongodb.DBRef.getId()",1,1,1
"com.mongodb.DBRef.hashCode()",1,2,2
"com.mongodb.DBRef.toString()",1,1,2
"com.mongodb.DBRefCodec.DBRefCodec(CodecRegistry)",1,1,1
"com.mongodb.DBRefCodec.decode(BsonReader,DecoderContext)",1,1,1
"com.mongodb.DBRefCodec.encode(BsonWriter,DBRef,EncoderContext)",1,2,2
"com.mongodb.DBRefCodec.getEncoderClass()",1,1,1
"com.mongodb.DBRefCodecProvider.equals(Object)",3,2,4
"com.mongodb.DBRefCodecProvider.get(Class<T>,CodecRegistry)",2,1,2
"com.mongodb.DBRefCodecProvider.hashCode()",1,1,1
"com.mongodb.DefaultDBCallback.DefaultDBCallback(DBCollection)",1,2,2
"com.mongodb.DefaultDBCallback.create()",1,1,1
"com.mongodb.DefaultDBCallback.create(boolean,List<String>)",1,3,3
"com.mongodb.DefaultDBCallback.gotDBRef(String,String,ObjectId)",1,1,1
"com.mongodb.DefaultDBCallback.objectDone()",1,6,6
"com.mongodb.DefaultDBDecoder.decode(InputStream,DBCollection)",1,1,1
"com.mongodb.DefaultDBDecoder.decode(byte[],DBCollection)",1,1,1
"com.mongodb.DefaultDBDecoder.getDBCallback(DBCollection)",1,1,1
"com.mongodb.DefaultDBDecoder.toString()",1,1,1
"com.mongodb.DefaultDBEncoder.putDBRef(String,DBRef)",1,1,1
"com.mongodb.DefaultDBEncoder.putSpecial(String,Object)",2,2,2
"com.mongodb.DefaultDBEncoder.toString()",1,1,1
"com.mongodb.DefaultDBEncoder.writeObject(OutputBuffer,BSONObject)",1,1,1
"com.mongodb.DistinctIterableImpl.DistinctIterableImpl(ClientSession,MongoNamespace,Class<TDocument>,Class<TResult>,CodecRegistry,ReadPreference,ReadConcern,OperationExecutor,String,Bson)",1,1,1
"com.mongodb.DistinctIterableImpl.asReadOperation()",1,2,2
"com.mongodb.DistinctIterableImpl.batchSize(int)",1,1,1
"com.mongodb.DistinctIterableImpl.collation(Collation)",1,1,1
"com.mongodb.DistinctIterableImpl.filter(Bson)",1,1,1
"com.mongodb.DistinctIterableImpl.maxTime(long,TimeUnit)",1,1,1
"com.mongodb.DocumentToDBRefTransformer.equals(Object)",3,2,4
"com.mongodb.DocumentToDBRefTransformer.hashCode()",1,1,1
"com.mongodb.DocumentToDBRefTransformer.transform(Object)",3,4,4
"com.mongodb.DuplicateKeyException.DuplicateKeyException(BsonDocument,ServerAddress,WriteConcernResult)",1,1,1
"com.mongodb.ErrorCategory.fromErrorCode(int)",3,2,3
"com.mongodb.FindIterableImpl.FindIterableImpl(ClientSession,MongoNamespace,Class<TDocument>,Class<TResult>,CodecRegistry,ReadPreference,ReadConcern,OperationExecutor,Bson,FindOptions)",1,1,1
"com.mongodb.FindIterableImpl.asReadOperation()",1,1,1
"com.mongodb.FindIterableImpl.batchSize(int)",1,1,1
"com.mongodb.FindIterableImpl.collation(Collation)",1,1,1
"com.mongodb.FindIterableImpl.comment(String)",1,1,1
"com.mongodb.FindIterableImpl.createQueryOperation()",1,1,1
"com.mongodb.FindIterableImpl.cursorType(CursorType)",1,1,1
"com.mongodb.FindIterableImpl.filter(Bson)",1,1,1
"com.mongodb.FindIterableImpl.first()",1,2,2
"com.mongodb.FindIterableImpl.hint(Bson)",1,1,1
"com.mongodb.FindIterableImpl.limit(int)",1,1,1
"com.mongodb.FindIterableImpl.max(Bson)",1,1,1
"com.mongodb.FindIterableImpl.maxAwaitTime(long,TimeUnit)",1,1,1
"com.mongodb.FindIterableImpl.maxScan(long)",1,1,1
"com.mongodb.FindIterableImpl.maxTime(long,TimeUnit)",1,1,1
"com.mongodb.FindIterableImpl.min(Bson)",1,1,1
"com.mongodb.FindIterableImpl.modifiers(Bson)",1,1,1
"com.mongodb.FindIterableImpl.noCursorTimeout(boolean)",1,1,1
"com.mongodb.FindIterableImpl.oplogReplay(boolean)",1,1,1
"com.mongodb.FindIterableImpl.partial(boolean)",1,1,1
"com.mongodb.FindIterableImpl.projection(Bson)",1,1,1
"com.mongodb.FindIterableImpl.returnKey(boolean)",1,1,1
"com.mongodb.FindIterableImpl.showRecordId(boolean)",1,1,1
"com.mongodb.FindIterableImpl.skip(int)",1,1,1
"com.mongodb.FindIterableImpl.snapshot(boolean)",1,1,1
"com.mongodb.FindIterableImpl.sort(Bson)",1,1,1
"com.mongodb.FindIterableImpl.toBsonDocument(Bson)",1,2,2
"com.mongodb.GroupCommand.GroupCommand(DBCollection,DBObject,DBObject,DBObject,String,String)",1,1,1
"com.mongodb.GroupCommand.GroupCommand(DBCollection,DBObject,DBObject,DBObject,String,String,Collation)",1,1,1
"com.mongodb.GroupCommand.GroupCommand(DBCollection,String,DBObject,DBObject,String,String)",1,1,1
"com.mongodb.GroupCommand.GroupCommand(DBCollection,String,DBObject,DBObject,String,String,Collation)",1,1,1
"com.mongodb.GroupCommand.toDBObject()",1,4,4
"com.mongodb.GroupCommand.toOperation(MongoNamespace,DBObjectCodec)",3,5,7
"com.mongodb.InsertOptions.bypassDocumentValidation(Boolean)",1,1,1
"com.mongodb.InsertOptions.continueOnError(boolean)",1,1,1
"com.mongodb.InsertOptions.dbEncoder(DBEncoder)",1,1,1
"com.mongodb.InsertOptions.getBypassDocumentValidation()",1,1,1
"com.mongodb.InsertOptions.getDbEncoder()",1,1,1
"com.mongodb.InsertOptions.getWriteConcern()",1,1,1
"com.mongodb.InsertOptions.isContinueOnError()",1,1,1
"com.mongodb.InsertOptions.writeConcern(WriteConcern)",1,1,1
"com.mongodb.InsertRequest.InsertRequest(DBObject,Encoder<DBObject>)",1,1,1
"com.mongodb.InsertRequest.getDocument()",1,1,1
"com.mongodb.InsertRequest.toNew(DBCollection)",1,1,1
"com.mongodb.LazyDBCallback.LazyDBCallback(DBCollection)",1,1,1
"com.mongodb.LazyDBCallback.createArray(byte[],int)",1,1,1
"com.mongodb.LazyDBCallback.createDBRef(String,ObjectId)",1,1,1
"com.mongodb.LazyDBCallback.createObject(byte[],int)",2,5,5
"com.mongodb.LazyDBDecoder.decode(InputStream,DBCollection)",1,1,1
"com.mongodb.LazyDBDecoder.decode(byte[],DBCollection)",1,1,1
"com.mongodb.LazyDBDecoder.getDBCallback(DBCollection)",1,1,1
"com.mongodb.LazyDBDecoder.readObject(InputStream)",1,1,1
"com.mongodb.LazyDBEncoder.writeObject(OutputBuffer,BSONObject)",2,1,3
"com.mongodb.LazyDBList.LazyDBList(byte[],LazyBSONCallback)",1,1,1
"com.mongodb.LazyDBList.LazyDBList(byte[],int,LazyBSONCallback)",1,1,1
"com.mongodb.LazyDBList.isPartialObject()",1,1,1
"com.mongodb.LazyDBList.markAsPartialObject()",1,1,1
"com.mongodb.LazyDBObject.LazyDBObject(byte[],LazyBSONCallback)",1,1,1
"com.mongodb.LazyDBObject.LazyDBObject(byte[],int,LazyBSONCallback)",1,1,1
"com.mongodb.LazyDBObject.isPartialObject()",1,1,1
"com.mongodb.LazyDBObject.markAsPartialObject()",1,1,1
"com.mongodb.ListCollectionsIterableImpl.ListCollectionsIterableImpl(ClientSession,String,Class<TResult>,CodecRegistry,ReadPreference,OperationExecutor)",1,1,1
