Complexity metrics,Ter, 24 out 2017 17:17:05 BRST
"com.android.ddmlib.DeviceMonitor.startDeviceMonitorThread()",1,1,1
"com.android.ddmlib.DeviceMonitor.startMonitoringDevice(Device)",3,7,10
"com.android.ddmlib.DeviceMonitor.stop()",1,3,4
"com.android.ddmlib.DeviceMonitor.updateDevices(ArrayList<Device>)",4,15,15
"com.android.ddmlib.DeviceMonitor.waitABit()",1,1,2
"com.android.ddmlib.EmulatorConsole.EmulatorConsole(int)",1,1,1
"com.android.ddmlib.EmulatorConsole.GsmMode.GsmMode(String)",1,1,2
"com.android.ddmlib.EmulatorConsole.GsmMode.GsmMode(String[])",1,1,1
"com.android.ddmlib.EmulatorConsole.GsmMode.getEnum(String)",4,3,4
"com.android.ddmlib.EmulatorConsole.GsmMode.getTag()",2,1,2
"com.android.ddmlib.EmulatorConsole.RemoveConsole(int)",1,1,1
"com.android.ddmlib.EmulatorConsole.call(String)",1,1,1
"com.android.ddmlib.EmulatorConsole.cancelCall(String)",1,1,1
"com.android.ddmlib.EmulatorConsole.endsWithOK(int)",2,1,5
"com.android.ddmlib.EmulatorConsole.getAvdName()",4,4,5
"com.android.ddmlib.EmulatorConsole.getConsole(IDevice)",2,5,6
"com.android.ddmlib.EmulatorConsole.getEmulatorPort(String)",3,2,4
"com.android.ddmlib.EmulatorConsole.getGsmStatus()",6,6,6
"com.android.ddmlib.EmulatorConsole.getLatencyIndex(String)",3,1,4
"com.android.ddmlib.EmulatorConsole.getNetworkStatus()",6,6,6
"com.android.ddmlib.EmulatorConsole.getSpeedIndex(String)",3,1,4
"com.android.ddmlib.EmulatorConsole.isValid(String[])",2,2,3
"com.android.ddmlib.EmulatorConsole.kill()",1,2,2
"com.android.ddmlib.EmulatorConsole.lastLineIsKO(int)",6,1,9
"com.android.ddmlib.EmulatorConsole.ping()",2,2,2
"com.android.ddmlib.EmulatorConsole.processCommand(String)",4,4,5
"com.android.ddmlib.EmulatorConsole.readLines()",5,7,11
"com.android.ddmlib.EmulatorConsole.sendCommand(String)",1,2,4
"com.android.ddmlib.EmulatorConsole.sendLocation(double,double,double)",1,1,1
"com.android.ddmlib.EmulatorConsole.sendSms(String,String)",1,1,1
"com.android.ddmlib.EmulatorConsole.setGsmDataMode(GsmMode)",2,1,2
"com.android.ddmlib.EmulatorConsole.setGsmVoiceMode(GsmMode)",2,1,2
"com.android.ddmlib.EmulatorConsole.setNetworkLatency(int)",1,1,1
"com.android.ddmlib.EmulatorConsole.setNetworkSpeed(int)",1,1,1
"com.android.ddmlib.EmulatorConsole.start()",1,1,3
"com.android.ddmlib.FileListingService.FileEntry.FileEntry(FileEntry,String,int,boolean)",1,1,1
"com.android.ddmlib.FileListingService.FileEntry.addChild(FileEntry)",1,1,1
"com.android.ddmlib.FileListingService.FileEntry.checkAppPackageStatus()",1,6,6
"com.android.ddmlib.FileListingService.FileEntry.escape(String)",1,1,1
"com.android.ddmlib.FileListingService.FileEntry.fillPathBuilder(StringBuilder,boolean)",2,3,4
"com.android.ddmlib.FileListingService.FileEntry.fillPathSegments(ArrayList<String>)",2,2,3
"com.android.ddmlib.FileListingService.FileEntry.findChild(String)",3,2,3
"com.android.ddmlib.FileListingService.FileEntry.getCachedChildren()",1,1,1
"com.android.ddmlib.FileListingService.FileEntry.getDate()",1,1,1
"com.android.ddmlib.FileListingService.FileEntry.getFullEscapedPath()",1,1,1
"com.android.ddmlib.FileListingService.FileEntry.getFullPath()",2,1,2
"com.android.ddmlib.FileListingService.FileEntry.getGroup()",1,1,1
"com.android.ddmlib.FileListingService.FileEntry.getInfo()",1,1,1
"com.android.ddmlib.FileListingService.FileEntry.getName()",1,1,1
"com.android.ddmlib.FileListingService.FileEntry.getOwner()",1,1,1
"com.android.ddmlib.FileListingService.FileEntry.getParent()",1,1,1
"com.android.ddmlib.FileListingService.FileEntry.getPathSegments()",1,1,1
"com.android.ddmlib.FileListingService.FileEntry.getPermissions()",1,1,1
"com.android.ddmlib.FileListingService.FileEntry.getSize()",1,1,1
"com.android.ddmlib.FileListingService.FileEntry.getSizeValue()",1,1,1
"com.android.ddmlib.FileListingService.FileEntry.getTime()",1,1,1
"com.android.ddmlib.FileListingService.FileEntry.getType()",1,1,1
"com.android.ddmlib.FileListingService.FileEntry.isAppFileName()",1,1,1
"com.android.ddmlib.FileListingService.FileEntry.isApplicationPackage()",1,1,1
"com.android.ddmlib.FileListingService.FileEntry.isDirectory()",1,1,2
"com.android.ddmlib.FileListingService.FileEntry.isRoot()",1,1,1
"com.android.ddmlib.FileListingService.FileEntry.needFetch()",3,1,3
"com.android.ddmlib.FileListingService.FileEntry.setChildren(ArrayList<FileEntry>)",1,1,1
"com.android.ddmlib.FileListingService.FileEntry.setType(int)",1,1,1
"com.android.ddmlib.FileListingService.FileListingService(Device)",1,1,1
"com.android.ddmlib.FileListingService.LsReceiver.LsReceiver(FileEntry,ArrayList<FileEntry>,ArrayList<String>)",1,1,1
"com.android.ddmlib.FileListingService.LsReceiver.finishLinks(IDevice,ArrayList<FileEntry>)",3,4,6
"com.android.ddmlib.FileListingService.LsReceiver.getExistingEntry(String)",4,3,4
"com.android.ddmlib.FileListingService.LsReceiver.isCancelled()",1,1,1
"com.android.ddmlib.FileListingService.LsReceiver.processNewLines(String[])",5,6,17
"com.android.ddmlib.FileListingService.doLs(FileEntry)",1,1,2
"com.android.ddmlib.FileListingService.doLsAndThrow(FileEntry)",1,1,2
"com.android.ddmlib.FileListingService.getChildren(FileEntry,boolean,IListingReceiver)",3,13,14
"com.android.ddmlib.FileListingService.getChildrenSync(FileEntry)",1,1,1
"com.android.ddmlib.FileListingService.getRoot()",2,1,3
"com.android.ddmlib.GetPropReceiver.GetPropReceiver(Device)",1,1,1
"com.android.ddmlib.GetPropReceiver.done()",1,1,1
"com.android.ddmlib.GetPropReceiver.isCancelled()",1,1,1
"com.android.ddmlib.GetPropReceiver.processNewLines(String[])",3,5,6
"com.android.ddmlib.HandleAppName.HandleAppName()",1,1,1
"com.android.ddmlib.HandleAppName.clientDisconnected(Client)",1,1,1
"com.android.ddmlib.HandleAppName.clientReady(Client)",1,1,1
"com.android.ddmlib.HandleAppName.handleAPNM(Client,ByteBuffer)",1,5,5
"com.android.ddmlib.HandleAppName.handleChunk(Client,int,ByteBuffer,boolean,int)",1,2,2
"com.android.ddmlib.HandleAppName.register(MonitorThread)",1,1,1
"com.android.ddmlib.HandleExit.HandleExit()",1,1,1
"com.android.ddmlib.HandleExit.clientDisconnected(Client)",1,1,1
"com.android.ddmlib.HandleExit.clientReady(Client)",1,1,1
"com.android.ddmlib.HandleExit.handleChunk(Client,int,ByteBuffer,boolean,int)",1,1,1
"com.android.ddmlib.HandleExit.register(MonitorThread)",1,1,1
"com.android.ddmlib.HandleExit.sendEXIT(Client,int)",1,1,1
"com.android.ddmlib.HandleHeap.HandleHeap()",1,1,1
"com.android.ddmlib.HandleHeap.clientDisconnected(Client)",1,1,1
"com.android.ddmlib.HandleHeap.clientReady(Client)",1,2,2
"com.android.ddmlib.HandleHeap.descriptorToDot(String)",1,12,14
"com.android.ddmlib.HandleHeap.dumpRecords(AllocationInfo[])",1,4,4
"com.android.ddmlib.HandleHeap.handleChunk(Client,int,ByteBuffer,boolean,int)",1,9,9
"com.android.ddmlib.HandleHeap.handleHPDS(Client,ByteBuffer)",1,2,2
"com.android.ddmlib.HandleHeap.handleHPDU(Client,ByteBuffer)",1,3,3
"com.android.ddmlib.HandleHeap.handleHPEN(Client,ByteBuffer)",1,1,1
"com.android.ddmlib.HandleHeap.handleHPIF(Client,ByteBuffer)",1,3,3
"com.android.ddmlib.HandleHeap.handleHPSG(Client,ByteBuffer)",1,1,1
"com.android.ddmlib.HandleHeap.handleHPST(Client,ByteBuffer)",1,1,1
"com.android.ddmlib.HandleHeap.handleREAL(Client,ByteBuffer)",1,5,5
"com.android.ddmlib.HandleHeap.handleREAQ(Client,ByteBuffer)",1,1,2
"com.android.ddmlib.HandleHeap.readStringTable(ByteBuffer,String[])",1,2,2
"com.android.ddmlib.HandleHeap.register(MonitorThread)",1,1,1
"com.android.ddmlib.HandleHeap.sendHPDS(Client)",1,1,1
"com.android.ddmlib.HandleHeap.sendHPDU(Client,String)",1,1,1
"com.android.ddmlib.HandleHeap.sendHPGC(Client)",1,1,1
"com.android.ddmlib.HandleHeap.sendHPIF(Client,int)",1,1,1
"com.android.ddmlib.HandleHeap.sendHPSG(Client,int,int)",1,1,1
"com.android.ddmlib.HandleHeap.sendREAE(Client,boolean)",1,1,2
"com.android.ddmlib.HandleHeap.sendREAL(Client)",1,1,1
"com.android.ddmlib.HandleHeap.sendREAQ(Client)",1,1,1
"com.android.ddmlib.HandleHello.HandleHello()",1,1,1
"com.android.ddmlib.HandleHello.clientDisconnected(Client)",1,1,1
"com.android.ddmlib.HandleHello.clientReady(Client)",1,1,1
"com.android.ddmlib.HandleHello.handleChunk(Client,int,ByteBuffer,boolean,int)",1,3,3
"com.android.ddmlib.HandleHello.handleFEAT(Client,ByteBuffer)",1,2,2
"com.android.ddmlib.HandleHello.handleHELO(Client,ByteBuffer)",1,6,6
"com.android.ddmlib.HandleHello.register(MonitorThread)",1,1,1
"com.android.ddmlib.HandleHello.sendFEAT(Client)",1,1,1
"com.android.ddmlib.HandleHello.sendHELO(Client,int)",1,1,1
"com.android.ddmlib.HandleHello.sendHelloCommands(Client,int)",1,1,1
"com.android.ddmlib.HandleNativeHeap.HandleNativeHeap()",1,1,1
"com.android.ddmlib.HandleNativeHeap.clientDisconnected(Client)",1,1,1
"com.android.ddmlib.HandleNativeHeap.clientReady(Client)",1,1,1
"com.android.ddmlib.HandleNativeHeap.handleChunk(Client,int,ByteBuffer,boolean,int)",1,5,5
"com.android.ddmlib.HandleNativeHeap.handleNHGT(Client,ByteBuffer)",5,4,6
"com.android.ddmlib.HandleNativeHeap.handleNHSG(Client,ByteBuffer)",2,2,3
"com.android.ddmlib.HandleNativeHeap.parseMaps(ClientData,byte[])",4,9,11
"com.android.ddmlib.HandleNativeHeap.register(MonitorThread)",1,1,1
"com.android.ddmlib.HandleNativeHeap.sendNHGT(Client)",1,1,1
"com.android.ddmlib.HandleProfiling.HandleProfiling()",1,1,1
"com.android.ddmlib.HandleProfiling.clientDisconnected(Client)",1,1,1
"com.android.ddmlib.HandleProfiling.clientReady(Client)",1,1,1
"com.android.ddmlib.HandleProfiling.handleChunk(Client,int,ByteBuffer,boolean,int)",1,5,5
"com.android.ddmlib.HandleProfiling.handleFAIL(Client,ByteBuffer)",1,6,6
"com.android.ddmlib.HandleProfiling.handleMPRE(Client,ByteBuffer)",1,3,3
"com.android.ddmlib.HandleProfiling.handleMPRQ(Client,ByteBuffer)",1,2,2
"com.android.ddmlib.HandleProfiling.handleMPSE(Client,ByteBuffer)",1,2,2
"com.android.ddmlib.HandleProfiling.register(MonitorThread)",1,1,1
"com.android.ddmlib.HandleProfiling.sendMPRE(Client)",1,1,1
"com.android.ddmlib.HandleProfiling.sendMPRQ(Client)",1,1,1
"com.android.ddmlib.HandleProfiling.sendMPRS(Client,String,int,int)",1,1,1
"com.android.ddmlib.HandleProfiling.sendMPSE(Client)",1,1,1
"com.android.ddmlib.HandleProfiling.sendMPSS(Client,int,int)",1,1,1
"com.android.ddmlib.HandleTest.HandleTest()",1,1,1
"com.android.ddmlib.HandleTest.clientDisconnected(Client)",1,1,1
"com.android.ddmlib.HandleTest.clientReady(Client)",1,1,1
"com.android.ddmlib.HandleTest.handleChunk(Client,int,ByteBuffer,boolean,int)",1,2,2
"com.android.ddmlib.HandleTest.handleTEST(Client,ByteBuffer)",1,1,1
"com.android.ddmlib.HandleTest.register(MonitorThread)",1,1,1
"com.android.ddmlib.HandleThread.HandleThread()",1,1,1
"com.android.ddmlib.HandleThread.clientDisconnected(Client)",1,1,1
"com.android.ddmlib.HandleThread.clientReady(Client)",1,2,2
"com.android.ddmlib.HandleThread.handleChunk(Client,int,ByteBuffer,boolean,int)",1,6,6
"com.android.ddmlib.HandleThread.handleSTKL(Client,ByteBuffer)",1,4,4
"com.android.ddmlib.HandleThread.handleTHCR(Client,ByteBuffer)",1,1,1
"com.android.ddmlib.HandleThread.handleTHDE(Client,ByteBuffer)",1,1,1
"com.android.ddmlib.HandleThread.handleTHNM(Client,ByteBuffer)",1,2,2
"com.android.ddmlib.HandleThread.handleTHST(Client,ByteBuffer)",1,6,6
"com.android.ddmlib.HandleThread.register(MonitorThread)",1,1,1
"com.android.ddmlib.HandleThread.requestThreadStackCallRefresh(Client,int)",3,5,5
"com.android.ddmlib.HandleThread.requestThreadUpdate(Client)",3,5,5
"com.android.ddmlib.HandleThread.sendSTKL(Client,int)",2,2,2
"com.android.ddmlib.HandleThread.sendTHEN(Client,boolean)",1,2,2
"com.android.ddmlib.HandleThread.sendTHST(Client)",1,1,1
"com.android.ddmlib.HandleWait.HandleWait()",1,1,1
"com.android.ddmlib.HandleWait.clientDisconnected(Client)",1,1,1
"com.android.ddmlib.HandleWait.clientReady(Client)",1,1,1
"com.android.ddmlib.HandleWait.handleChunk(Client,int,ByteBuffer,boolean,int)",1,2,2
"com.android.ddmlib.HandleWait.handleWAIT(Client,ByteBuffer)",1,1,1
"com.android.ddmlib.HandleWait.register(MonitorThread)",1,1,1
"com.android.ddmlib.HeapSegment.HeapSegment(ByteBuffer)",1,1,1
"com.android.ddmlib.HeapSegment.HeapSegmentElement.HeapSegmentElement()",1,1,1
"com.android.ddmlib.HeapSegment.HeapSegmentElement.HeapSegmentElement(HeapSegment)",1,1,1
"com.android.ddmlib.HeapSegment.HeapSegmentElement.compareTo(HeapSegmentElement)",2,1,3
"com.android.ddmlib.HeapSegment.HeapSegmentElement.getKind()",1,1,1
"com.android.ddmlib.HeapSegment.HeapSegmentElement.getLength()",1,1,1
"com.android.ddmlib.HeapSegment.HeapSegmentElement.getSolidity()",1,1,1
"com.android.ddmlib.HeapSegment.HeapSegmentElement.set(HeapSegment)",3,3,3
"com.android.ddmlib.HeapSegment.HeapSegmentElement.setKind(int)",1,1,1
"com.android.ddmlib.HeapSegment.HeapSegmentElement.setLength(int)",1,1,1
"com.android.ddmlib.HeapSegment.HeapSegmentElement.setSolidity(int)",1,1,1
"com.android.ddmlib.HeapSegment.append(HeapSegment)",2,3,3
"com.android.ddmlib.HeapSegment.canAppend(HeapSegment)",1,5,5
"com.android.ddmlib.HeapSegment.compareTo(HeapSegment)",8,3,14
"com.android.ddmlib.HeapSegment.equals(Object)",2,2,2
"com.android.ddmlib.HeapSegment.getEndAddress()",1,1,1
"com.android.ddmlib.HeapSegment.getLength()",1,1,1
"com.android.ddmlib.HeapSegment.getNextElement(HeapSegmentElement)",2,2,4
"com.android.ddmlib.HeapSegment.getStartAddress()",1,1,1
"com.android.ddmlib.HeapSegment.hashCode()",1,1,1
"com.android.ddmlib.HeapSegment.isValid()",1,1,1
"com.android.ddmlib.HeapSegment.rewindElements()",1,2,2
"com.android.ddmlib.HeapSegment.toString()",1,1,1
"com.android.ddmlib.IDevice.DeviceState.DeviceState(String)",1,1,1
"com.android.ddmlib.IDevice.DeviceState.getState(String)",3,2,3
"com.android.ddmlib.IDevice.DeviceUnixSocketNamespace.DeviceUnixSocketNamespace(String)",1,1,1
"com.android.ddmlib.IDevice.DeviceUnixSocketNamespace.getType()",1,1,1
"com.android.ddmlib.InstallException.InstallException(String,Throwable)",1,1,1
"com.android.ddmlib.InstallException.InstallException(Throwable)",1,1,1
"com.android.ddmlib.InstallException.wasCanceled()",1,2,2
"com.android.ddmlib.JdwpPacket.JdwpPacket(ByteBuffer)",1,1,1
"com.android.ddmlib.JdwpPacket.consume()",1,1,1
"com.android.ddmlib.JdwpPacket.consumeHandshake(ByteBuffer)",1,1,1
"com.android.ddmlib.JdwpPacket.findHandshake(ByteBuffer)",4,2,4
"com.android.ddmlib.JdwpPacket.findPacket(ByteBuffer)",4,1,5
"com.android.ddmlib.JdwpPacket.finishPacket(int)",1,1,1
"com.android.ddmlib.JdwpPacket.getId()",1,1,1
"com.android.ddmlib.JdwpPacket.getLength()",1,1,1
"com.android.ddmlib.JdwpPacket.getNextSerial()",1,1,1
"com.android.ddmlib.JdwpPacket.getPayload()",1,2,2
"com.android.ddmlib.JdwpPacket.isDdmPacket()",1,1,3
"com.android.ddmlib.JdwpPacket.isEmpty()",1,1,1
"com.android.ddmlib.JdwpPacket.isError()",1,2,2
"com.android.ddmlib.JdwpPacket.isReply()",1,1,1
"com.android.ddmlib.JdwpPacket.movePacket(ByteBuffer)",1,1,1
"com.android.ddmlib.JdwpPacket.putHandshake(ByteBuffer)",1,1,1
"com.android.ddmlib.JdwpPacket.writeAndConsume(SocketChannel)",1,2,2
"com.android.ddmlib.Log.Log()",1,1,1
"com.android.ddmlib.Log.LogLevel.LogLevel(int,String,char)",1,1,1
"com.android.ddmlib.Log.LogLevel.getByLetter(char)",3,1,3
"com.android.ddmlib.Log.LogLevel.getByLetterString(String)",2,2,2
"com.android.ddmlib.Log.LogLevel.getByString(String)",3,2,3
"com.android.ddmlib.Log.LogLevel.getPriority()",1,1,1
"com.android.ddmlib.Log.LogLevel.getPriorityLetter()",1,1,1
"com.android.ddmlib.Log.LogLevel.getStringValue()",1,1,1
"com.android.ddmlib.Log.d(String,String)",1,1,1
"com.android.ddmlib.Log.e(String,String)",1,1,1
"com.android.ddmlib.Log.e(String,Throwable)",1,2,2
"com.android.ddmlib.Log.getLogFormatString(LogLevel,String,String)",1,1,1
"com.android.ddmlib.Log.hexDump(String,LogLevel,byte[],int,int)",1,3,8
"com.android.ddmlib.Log.hexDump(byte[])",1,1,1
"com.android.ddmlib.Log.i(String,String)",1,1,1
"com.android.ddmlib.Log.logAndDisplay(LogLevel,String,String)",1,2,2
"com.android.ddmlib.Log.printLog(LogLevel,String,String)",1,1,1
"com.android.ddmlib.Log.println(LogLevel,String,String)",1,3,3
"com.android.ddmlib.Log.setLevel(LogLevel)",1,1,1
"com.android.ddmlib.Log.setLogOutput(ILogOutput)",1,1,1
"com.android.ddmlib.Log.v(String,String)",1,1,1
"com.android.ddmlib.Log.w(String,String)",1,1,1
"com.android.ddmlib.MonitorThread.MonitorThread()",1,1,1
"com.android.ddmlib.MonitorThread.acceptNewDebugger(Debugger,ServerSocketChannel)",2,5,5
"com.android.ddmlib.MonitorThread.addClient(Client)",2,3,4
"com.android.ddmlib.MonitorThread.broadcast(int,Client)",3,4,6
"com.android.ddmlib.MonitorThread.callHandler(Client,JdwpPacket,ChunkHandler)",1,4,4
"com.android.ddmlib.MonitorThread.createInstance()",1,1,1
"com.android.ddmlib.MonitorThread.displayDebugSelectedBindError(int)",1,1,1
"com.android.ddmlib.MonitorThread.dropClient(Client,boolean)",3,1,3
"com.android.ddmlib.MonitorThread.dropClients(Collection<? extends Client>,boolean)",1,2,2
"com.android.ddmlib.MonitorThread.getClients()",1,1,1
"com.android.ddmlib.MonitorThread.getDebugSelectedPort()",1,1,1
"com.android.ddmlib.MonitorThread.getInstance()",1,1,1
"com.android.ddmlib.MonitorThread.getRetryOnBadHandshake()",1,1,1
"com.android.ddmlib.MonitorThread.getSelectedClient()",1,1,1
"com.android.ddmlib.MonitorThread.processClientActivity(SelectionKey)",2,13,14
"com.android.ddmlib.MonitorThread.processDebugSelectedActivity(SelectionKey)",3,4,6
"com.android.ddmlib.MonitorThread.processDebuggerActivity(SelectionKey)",1,4,5
"com.android.ddmlib.MonitorThread.processDebuggerData(SelectionKey)",1,4,4
"com.android.ddmlib.MonitorThread.quit()",1,5,5
"com.android.ddmlib.MonitorThread.registerChunkHandler(int,ChunkHandler)",2,2,3
"com.android.ddmlib.MonitorThread.reopenDebugSelectedPort()",1,4,4
"com.android.ddmlib.MonitorThread.run()",3,13,18
"com.android.ddmlib.MonitorThread.setDebugSelectedPort(int)",3,2,4
"com.android.ddmlib.MonitorThread.setSelectedClient(Client)",2,4,5
"com.android.ddmlib.MonitorThread.wakeup()",1,1,1
"com.android.ddmlib.MultiLineReceiver.addOutput(byte[],int,int)",5,7,9
"com.android.ddmlib.MultiLineReceiver.done()",1,1,1
"com.android.ddmlib.MultiLineReceiver.flush()",1,2,2
"com.android.ddmlib.MultiLineReceiver.setTrimLine(boolean)",1,1,1
"com.android.ddmlib.NativeAllocationInfo.NativeAllocationInfo(int,int)",1,1,1
"com.android.ddmlib.NativeAllocationInfo.addStackCallAddress(long)",1,1,1
"com.android.ddmlib.NativeAllocationInfo.equals(Object)",6,5,8
"com.android.ddmlib.NativeAllocationInfo.getAllocationCount()",1,1,1
"com.android.ddmlib.NativeAllocationInfo.getRelevantStackCallInfo()",5,5,7
"com.android.ddmlib.NativeAllocationInfo.getResolvedStackCall()",2,1,2
"com.android.ddmlib.NativeAllocationInfo.getSize()",1,1,1
"com.android.ddmlib.NativeAllocationInfo.getStackCallAddresses()",1,1,1
"com.android.ddmlib.NativeAllocationInfo.hashCode()",1,1,2
"com.android.ddmlib.NativeAllocationInfo.isRelevantLibrary(String)",3,2,3
"com.android.ddmlib.NativeAllocationInfo.isRelevantMethod(String)",3,2,3
"com.android.ddmlib.NativeAllocationInfo.isStackCallResolved()",1,1,1
"com.android.ddmlib.NativeAllocationInfo.isZygoteChild()",1,1,1
"com.android.ddmlib.NativeAllocationInfo.setResolvedStackCall(List<NativeStackCallInfo>)",1,2,2
"com.android.ddmlib.NativeAllocationInfo.toString()",4,4,5
"com.android.ddmlib.NativeLibraryMapInfo.NativeLibraryMapInfo(long,long,String)",1,1,1
"com.android.ddmlib.NativeLibraryMapInfo.getEndAddress()",1,1,1
"com.android.ddmlib.NativeLibraryMapInfo.getLibraryName()",1,1,1
"com.android.ddmlib.NativeLibraryMapInfo.getStartAddress()",1,1,1
"com.android.ddmlib.NativeLibraryMapInfo.isWithinLibrary(long)",1,1,2
"com.android.ddmlib.NativeStackCallInfo.NativeStackCallInfo(long,String,String,String)",1,2,3
"com.android.ddmlib.NativeStackCallInfo.getAddress()",1,1,1
"com.android.ddmlib.NativeStackCallInfo.getLibraryName()",1,1,1
