,CBO,DIT,LCOM,LongMethod,NOC,RFC,WMC,ev(G),instance,iv(G),project_id,v(G)
210,9.0,0.0,1.0,0.0,0.0,13.0,27.0,9.0,org.apache.tools.ant.taskdefs.StreamPumper,8.0,108,15.0
211,18.0,2.0,2.0,0.0,0.0,85.0,78.0,7.0,org.apache.tools.ant.taskdefs.SubAnt,15.0,108,24.0
212,18.0,2.0,2.0,0.0,0.0,64.0,44.0,2.0,org.apache.tools.ant.taskdefs.Sync,10.0,108,11.0
213,30.0,3.0,2.0,0.0,0.0,114.0,94.0,13.0,org.apache.tools.ant.taskdefs.Tar,26.0,108,32.0
214,1.0,0.0,1.0,0.0,0.0,4.0,5.0,1.0,org.apache.tools.ant.taskdefs.TaskOutputStream,3.0,108,4.0
215,4.0,6.0,0.0,0.0,0.0,3.0,1.0,1.0,org.apache.tools.ant.taskdefs.Taskdef,1.0,108,1.0
216,6.0,2.0,1.0,0.0,0.0,15.0,11.0,2.0,org.apache.tools.ant.taskdefs.TempFile,3.0,108,4.0
217,21.0,2.0,1.0,0.0,0.0,44.0,49.0,7.0,org.apache.tools.ant.taskdefs.Touch,8.0,108,15.0
218,11.0,2.0,1.0,0.0,0.0,19.0,25.0,5.0,org.apache.tools.ant.taskdefs.Truncate,5.0,108,8.0
219,7.0,2.0,1.0,0.0,0.0,9.0,6.0,4.0,org.apache.tools.ant.taskdefs.Tstamp,5.0,108,7.0
220,10.0,2.0,1.0,0.0,2.0,26.0,19.0,5.0,org.apache.tools.ant.taskdefs.Unpack,5.0,108,5.0
221,11.0,3.0,2.0,0.0,0.0,29.0,10.0,5.0,org.apache.tools.ant.taskdefs.Untar,4.0,108,5.0
222,18.0,2.0,1.0,0.0,0.0,33.0,31.0,6.0,org.apache.tools.ant.taskdefs.UpToDate,16.0,108,20.0
223,11.0,3.0,1.0,0.0,0.0,23.0,10.0,5.0,org.apache.tools.ant.taskdefs.VerifyJar,4.0,108,7.0
224,8.0,2.0,1.0,0.0,1.0,23.0,17.0,5.0,org.apache.tools.ant.taskdefs.WaitFor,6.0,108,6.0
225,9.0,5.0,6.0,0.0,0.0,26.0,16.0,2.0,org.apache.tools.ant.taskdefs.War,5.0,108,6.0
226,7.0,2.0,1.0,0.0,0.0,22.0,21.0,4.0,org.apache.tools.ant.taskdefs.WhichResource,6.0,108,7.0
227,40.0,3.0,5.0,1.0,0.0,120.0,125.0,9.0,org.apache.tools.ant.taskdefs.XSLTProcess,23.0,108,26.0
228,13.0,2.0,1.0,1.0,0.0,63.0,87.0,10.0,org.apache.tools.ant.taskdefs.XmlProperty,34.0,108,46.0
229,47.0,3.0,1.0,1.0,1.0,169.0,235.0,16.0,org.apache.tools.ant.taskdefs.Zip,25.0,108,32.0
230,47.0,3.0,1.0,1.0,1.0,169.0,235.0,16.0,org.apache.tools.ant.taskdefs.Zip,25.0,108,32.0
231,47.0,3.0,1.0,1.0,1.0,169.0,235.0,16.0,org.apache.tools.ant.taskdefs.Zip,25.0,108,32.0
232,7.0,0.0,1.0,0.0,0.0,17.0,10.0,1.0,org.apache.tools.ant.taskdefs.compilers.AptCompilerAdapter,7.0,108,7.0
233,4.0,0.0,1.0,0.0,0.0,7.0,2.0,1.0,org.apache.tools.ant.taskdefs.compilers.AptExternalCompilerAdapter,1.0,108,1.0
234,9.0,0.0,1.0,0.0,0.0,11.0,16.0,9.0,org.apache.tools.ant.taskdefs.compilers.CompilerAdapterFactory,15.0,108,21.0
235,16.0,0.0,2.0,0.0,0.0,92.0,82.0,5.0,org.apache.tools.ant.taskdefs.compilers.DefaultCompilerAdapter,27.0,108,29.0
236,6.0,0.0,1.0,0.0,0.0,16.0,17.0,3.0,org.apache.tools.ant.taskdefs.compilers.Gcj,13.0,108,16.0
237,6.0,0.0,1.0,0.0,0.0,5.0,2.0,2.0,org.apache.tools.ant.taskdefs.compilers.Javac12,2.0,108,4.0
238,4.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,org.apache.tools.ant.taskdefs.compilers.Javac13,1.0,108,3.0
239,7.0,0.0,1.0,0.0,0.0,12.0,5.0,2.0,org.apache.tools.ant.taskdefs.compilers.JavacExternal,5.0,108,5.0
240,5.0,0.0,1.0,0.0,0.0,15.0,26.0,1.0,org.apache.tools.ant.taskdefs.compilers.Jikes,19.0,108,22.0
241,5.0,0.0,1.0,0.0,0.0,14.0,11.0,1.0,org.apache.tools.ant.taskdefs.compilers.Jvc,10.0,108,11.0
242,6.0,0.0,1.0,0.0,0.0,14.0,11.0,1.0,org.apache.tools.ant.taskdefs.compilers.Kjc,10.0,108,10.0
243,3.0,0.0,2.0,0.0,0.0,5.0,3.0,1.0,org.apache.tools.ant.taskdefs.compilers.Sj,1.0,108,2.0
244,2.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,org.apache.tools.ant.taskdefs.condition.And,2.0,108,3.0
245,6.0,2.0,1.0,0.0,0.0,20.0,22.0,4.0,org.apache.tools.ant.taskdefs.condition.AntVersion,5.0,108,8.0
246,11.0,1.0,2.0,0.0,4.0,24.0,24.0,1.0,org.apache.tools.ant.taskdefs.condition.ConditionBase,1.0,108,1.0
247,1.0,0.0,1.0,0.0,0.0,5.0,6.0,2.0,org.apache.tools.ant.taskdefs.condition.Contains,2.0,108,4.0
248,1.0,0.0,1.0,0.0,0.0,11.0,21.0,4.0,org.apache.tools.ant.taskdefs.condition.Equals,10.0,108,17.0
249,3.0,0.0,1.0,0.0,0.0,7.0,5.0,2.0,org.apache.tools.ant.taskdefs.condition.FilesMatch,2.0,108,4.0
250,4.0,0.0,1.0,0.0,0.0,11.0,9.0,3.0,org.apache.tools.ant.taskdefs.condition.HasFreeSpace,2.0,108,3.0
251,7.0,1.0,1.0,0.0,0.0,23.0,23.0,4.0,org.apache.tools.ant.taskdefs.condition.HasMethod,5.0,108,7.0
252,3.0,1.0,1.0,0.0,0.0,6.0,8.0,4.0,org.apache.tools.ant.taskdefs.condition.Http,2.0,108,8.0
253,1.0,0.0,1.0,0.0,0.0,4.0,3.0,1.0,org.apache.tools.ant.taskdefs.condition.IsFailure,1.0,108,1.0
254,2.0,1.0,1.0,0.0,0.0,3.0,4.0,2.0,org.apache.tools.ant.taskdefs.condition.IsFalse,1.0,108,2.0
255,6.0,3.0,1.0,0.0,0.0,13.0,7.0,2.0,org.apache.tools.ant.taskdefs.condition.IsFileSelected,2.0,108,3.0
256,8.0,1.0,1.0,0.0,0.0,16.0,23.0,6.0,org.apache.tools.ant.taskdefs.condition.IsLastModified,5.0,108,7.0
257,3.0,1.0,1.0,0.0,0.0,8.0,11.0,6.0,org.apache.tools.ant.taskdefs.condition.IsReachable,6.0,108,13.0
258,4.0,1.0,1.0,0.0,0.0,10.0,8.0,5.0,org.apache.tools.ant.taskdefs.condition.IsReference,4.0,108,6.0
259,3.0,1.0,1.0,0.0,0.0,5.0,3.0,2.0,org.apache.tools.ant.taskdefs.condition.IsSet,1.0,108,2.0
260,9.0,2.0,1.0,0.0,0.0,12.0,15.0,4.0,org.apache.tools.ant.taskdefs.condition.IsSigned,5.0,108,7.0
261,2.0,1.0,1.0,0.0,0.0,3.0,4.0,2.0,org.apache.tools.ant.taskdefs.condition.IsTrue,1.0,108,2.0
262,5.0,1.0,1.0,0.0,0.0,13.0,11.0,3.0,org.apache.tools.ant.taskdefs.condition.Matches,1.0,108,3.0
263,1.0,0.0,1.0,0.0,0.0,2.0,3.0,3.0,org.apache.tools.ant.taskdefs.condition.Not,1.0,108,3.0
264,2.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,org.apache.tools.ant.taskdefs.condition.Or,2.0,108,3.0
265,36.0,0.0,1.0,0.0,0.0,13.0,30.0,15.0,org.apache.tools.ant.taskdefs.condition.Os,29.0,108,37.0
266,4.0,1.0,1.0,0.0,0.0,12.0,12.0,5.0,org.apache.tools.ant.taskdefs.condition.ParserSupports,3.0,108,7.0
267,6.0,0.0,1.0,0.0,0.0,18.0,20.0,4.0,org.apache.tools.ant.taskdefs.condition.ResourceContains,4.0,108,7.0
268,3.0,1.0,1.0,0.0,0.0,5.0,5.0,2.0,org.apache.tools.ant.taskdefs.condition.ResourceExists,1.0,108,2.0
269,6.0,0.0,1.0,0.0,0.0,10.0,9.0,5.0,org.apache.tools.ant.taskdefs.condition.ResourcesMatch,4.0,108,6.0
270,3.0,1.0,1.0,0.0,0.0,5.0,6.0,3.0,org.apache.tools.ant.taskdefs.condition.Socket,2.0,108,6.0
271,6.0,1.0,1.0,0.0,0.0,12.0,7.0,2.0,org.apache.tools.ant.taskdefs.condition.TypeFound,2.0,108,3.0
272,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,org.apache.tools.ant.taskdefs.condition.Xor,2.0,108,2.0
273,0.0,0.0,4.0,0.0,0.0,9.0,9.0,1.0,org.apache.tools.ant.taskdefs.cvslib.CVSEntry,1.0,108,1.0
274,3.0,0.0,1.0,0.0,0.0,13.0,35.0,5.0,org.apache.tools.ant.taskdefs.cvslib.ChangeLogParser,7.0,108,8.0
275,10.0,3.0,1.0,1.0,0.0,36.0,42.0,5.0,org.apache.tools.ant.taskdefs.cvslib.ChangeLogTask,11.0,108,14.0
276,4.0,0.0,1.0,0.0,0.0,10.0,5.0,1.0,org.apache.tools.ant.taskdefs.cvslib.ChangeLogWriter,3.0,108,3.0
277,9.0,3.0,1.0,0.0,0.0,36.0,50.0,7.0,org.apache.tools.ant.taskdefs.cvslib.CvsTagDiff,8.0,108,12.0
278,0.0,0.0,3.0,0.0,0.0,7.0,10.0,1.0,org.apache.tools.ant.taskdefs.cvslib.CvsTagEntry,4.0,108,4.0
279,1.0,0.0,1.0,0.0,0.0,6.0,7.0,3.0,org.apache.tools.ant.taskdefs.cvslib.CvsUser,1.0,108,3.0
280,4.0,3.0,1.0,0.0,0.0,13.0,25.0,6.0,org.apache.tools.ant.taskdefs.cvslib.CvsVersion,23.0,108,27.0
281,0.0,0.0,3.0,0.0,0.0,5.0,6.0,1.0,org.apache.tools.ant.taskdefs.cvslib.RCSFile,1.0,108,2.0
282,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,org.apache.tools.ant.taskdefs.cvslib.RedirectingOutputStream,1.0,108,1.0
283,2.0,1.0,2.0,0.0,0.0,7.0,3.0,1.0,org.apache.tools.ant.taskdefs.cvslib.RedirectingStreamHandler,1.0,108,2.0
284,1.0,0.0,3.0,0.0,0.0,8.0,26.0,3.0,org.apache.tools.ant.taskdefs.email.EmailAddress,11.0,108,20.0
285,14.0,2.0,1.0,1.0,2.0,46.0,65.0,12.0,org.apache.tools.ant.taskdefs.email.EmailTask,29.0,108,41.0
286,1.0,0.0,2.0,0.0,0.0,4.0,4.0,1.0,org.apache.tools.ant.taskdefs.email.Header,1.0,108,1.0
287,4.0,0.0,21.0,0.0,0.0,25.0,23.0,1.0,org.apache.tools.ant.taskdefs.email.Mailer,1.0,108,1.0
288,3.0,1.0,2.0,0.0,0.0,15.0,17.0,2.0,org.apache.tools.ant.taskdefs.email.Message,3.0,108,4.0
289,5.0,0.0,1.0,1.0,0.0,9.0,28.0,6.0,org.apache.tools.ant.taskdefs.email.MimeMailer,20.0,108,27.0
290,4.0,0.0,1.0,0.0,0.0,14.0,19.0,2.0,org.apache.tools.ant.taskdefs.email.PlainMailer,13.0,108,15.0
291,2.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,org.apache.tools.ant.taskdefs.email.UUMailer,3.0,108,3.0
292,7.0,0.0,2.0,0.0,0.0,14.0,24.0,2.0,org.apache.tools.ant.taskdefs.launcher.CommandLauncher,5.0,108,5.0
293,1.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,org.apache.tools.ant.taskdefs.launcher.CommandLauncherProxy,1.0,108,1.0
294,3.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,org.apache.tools.ant.taskdefs.launcher.Java13CommandLauncher,2.0,108,4.0
295,1.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,org.apache.tools.ant.taskdefs.launcher.MacCommandLauncher,2.0,108,2.0
296,2.0,0.0,1.0,0.0,0.0,3.0,4.0,3.0,org.apache.tools.ant.taskdefs.launcher.OS2CommandLauncher,3.0,108,3.0
297,3.0,0.0,1.0,0.0,0.0,4.0,6.0,4.0,org.apache.tools.ant.taskdefs.launcher.PerlScriptCommandLauncher,4.0,108,5.0
298,3.0,0.0,1.0,0.0,0.0,4.0,6.0,4.0,org.apache.tools.ant.taskdefs.launcher.ScriptCommandLauncher,4.0,108,5.0
299,3.0,0.0,1.0,0.0,0.0,5.0,10.0,1.0,org.apache.tools.ant.taskdefs.launcher.VmsCommandLauncher,5.0,108,5.0
300,2.0,0.0,1.0,0.0,0.0,3.0,4.0,3.0,org.apache.tools.ant.taskdefs.launcher.WinNTCommandLauncher,3.0,108,3.0
301,16.0,2.0,2.0,0.0,0.0,58.0,49.0,4.0,org.apache.tools.ant.taskdefs.optional.ANTLR,10.0,108,10.0
302,17.0,3.0,1.0,1.0,0.0,44.0,32.0,5.0,org.apache.tools.ant.taskdefs.optional.Cab,12.0,108,13.0
303,12.0,2.0,1.0,1.0,0.0,29.0,42.0,16.0,org.apache.tools.ant.taskdefs.optional.EchoProperties,26.0,108,28.0
304,21.0,2.0,6.0,0.0,0.0,60.0,55.0,7.0,org.apache.tools.ant.taskdefs.optional.Javah,12.0,108,13.0
305,20.0,3.0,3.0,0.0,0.0,42.0,33.0,5.0,org.apache.tools.ant.taskdefs.optional.Native2Ascii,6.0,108,11.0
306,11.0,3.0,1.0,1.0,0.0,60.0,140.0,3.0,org.apache.tools.ant.taskdefs.optional.NetRexxC,33.0,108,33.0
307,6.0,2.0,1.0,0.0,0.0,17.0,16.0,5.0,org.apache.tools.ant.taskdefs.optional.PropertyFile,6.0,108,17.0
308,11.0,3.0,1.0,0.0,0.0,27.0,7.0,2.0,org.apache.tools.ant.taskdefs.optional.RenameExtensions,1.0,108,4.0
309,15.0,2.0,1.0,0.0,0.0,43.0,50.0,4.0,org.apache.tools.ant.taskdefs.optional.ReplaceRegExp,14.0,108,19.0
310,15.0,2.0,1.0,0.0,0.0,42.0,35.0,6.0,org.apache.tools.ant.taskdefs.optional.Rpm,13.0,108,18.0
311,4.0,0.0,3.0,0.0,0.0,27.0,25.0,6.0,org.apache.tools.ant.taskdefs.optional.SchemaValidate,4.0,108,9.0
312,7.0,2.0,1.0,0.0,0.0,21.0,10.0,1.0,org.apache.tools.ant.taskdefs.optional.Script,1.0,108,1.0
313,18.0,0.0,2.0,0.0,0.0,55.0,63.0,3.0,org.apache.tools.ant.taskdefs.optional.TraXLiaison,10.0,108,12.0
314,19.0,2.0,2.0,0.0,0.0,57.0,48.0,5.0,org.apache.tools.ant.taskdefs.optional.XMLValidateTask,9.0,108,10.0
315,2.0,0.0,1.0,0.0,0.0,7.0,2.0,2.0,org.apache.tools.ant.taskdefs.optional.Xalan2TraceSupport,2.0,108,4.0
316,9.0,0.0,1.0,0.0,0.0,21.0,21.0,5.0,org.apache.tools.ant.taskdefs.optional.ccm.CCMCheck,8.0,108,11.0
317,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,org.apache.tools.ant.taskdefs.optional.ccm.CCMCheckin,1.0,108,1.0
318,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,org.apache.tools.ant.taskdefs.optional.ccm.CCMCheckinDefault,1.0,108,1.0
319,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,org.apache.tools.ant.taskdefs.optional.ccm.CCMCheckout,1.0,108,1.0
320,6.0,0.0,4.0,0.0,0.0,27.0,29.0,3.0,org.apache.tools.ant.taskdefs.optional.ccm.CCMCreateTask,6.0,108,6.0
321,4.0,0.0,1.0,0.0,0.0,15.0,13.0,2.0,org.apache.tools.ant.taskdefs.optional.ccm.CCMReconfigure,4.0,108,4.0
322,9.0,2.0,3.0,0.0,0.0,17.0,7.0,1.0,org.apache.tools.ant.taskdefs.optional.ccm.Continuus,2.0,108,3.0
323,5.0,0.0,1.0,0.0,0.0,23.0,27.0,2.0,org.apache.tools.ant.taskdefs.optional.clearcase.CCCheckin,7.0,108,7.0
324,5.0,0.0,1.0,0.0,0.0,32.0,42.0,3.0,org.apache.tools.ant.taskdefs.optional.clearcase.CCCheckout,9.0,108,9.0
325,5.0,0.0,1.0,0.0,0.0,27.0,30.0,2.0,org.apache.tools.ant.taskdefs.optional.clearcase.CCLock,5.0,108,6.0
326,6.0,0.0,1.0,0.0,0.0,30.0,39.0,4.0,org.apache.tools.ant.taskdefs.optional.clearcase.CCMkattr,8.0,108,8.0
327,5.0,0.0,2.0,0.0,0.0,25.0,28.0,2.0,org.apache.tools.ant.taskdefs.optional.clearcase.CCMkbl,6.0,108,6.0
328,5.0,0.0,1.0,0.0,0.0,17.0,18.0,2.0,org.apache.tools.ant.taskdefs.optional.clearcase.CCMkdir,5.0,108,5.0
329,5.0,0.0,1.0,0.0,0.0,29.0,36.0,2.0,org.apache.tools.ant.taskdefs.optional.clearcase.CCMkelem,10.0,108,11.0
330,5.0,0.0,1.0,0.0,0.0,28.0,35.0,3.0,org.apache.tools.ant.taskdefs.optional.clearcase.CCMklabel,7.0,108,7.0
331,5.0,0.0,1.0,0.0,0.0,30.0,36.0,3.0,org.apache.tools.ant.taskdefs.optional.clearcase.CCMklbtype,8.0,108,8.0
332,5.0,0.0,1.0,0.0,0.0,26.0,30.0,4.0,org.apache.tools.ant.taskdefs.optional.clearcase.CCRmtype,5.0,108,6.0
333,5.0,0.0,1.0,0.0,0.0,11.0,8.0,2.0,org.apache.tools.ant.taskdefs.optional.clearcase.CCUnCheckout,5.0,108,5.0
334,5.0,0.0,4.0,0.0,0.0,20.0,20.0,2.0,org.apache.tools.ant.taskdefs.optional.clearcase.CCUnlock,5.0,108,5.0
335,5.0,0.0,1.0,0.0,0.0,22.0,24.0,2.0,org.apache.tools.ant.taskdefs.optional.clearcase.CCUpdate,6.0,108,6.0
336,10.0,2.0,6.0,0.0,0.0,32.0,12.0,1.0,org.apache.tools.ant.taskdefs.optional.clearcase.ClearCase,2.0,108,3.0
337,2.0,1.0,2.0,1.0,0.0,7.0,16.0,4.0,org.apache.tools.ant.taskdefs.optional.depend.AntAnalyzer,13.0,108,16.0
338,3.0,0.0,1.0,0.0,0.0,10.0,7.0,2.0,org.apache.tools.ant.taskdefs.optional.depend.ClassFile,5.0,108,5.0
339,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,org.apache.tools.ant.taskdefs.optional.depend.ClassFileUtils,1.0,108,1.0
340,15.0,3.0,1.0,1.0,0.0,49.0,106.0,9.0,org.apache.tools.ant.taskdefs.optional.depend.Depend,24.0,108,25.0
341,1.0,0.0,1.0,0.0,0.0,3.0,10.0,4.0,org.apache.tools.ant.taskdefs.optional.depend.DirectoryIterator,6.0,108,7.0
342,0.0,0.0,1.0,0.0,0.0,2.0,5.0,1.0,org.apache.tools.ant.taskdefs.optional.depend.JarFileIterator,5.0,108,7.0
343,1.0,0.0,1.0,0.0,0.0,5.0,5.0,1.0,org.apache.tools.ant.taskdefs.optional.depend.constantpool.ClassCPInfo,1.0,108,1.0
344,0.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,org.apache.tools.ant.taskdefs.optional.depend.constantpool.ConstantCPInfo,1.0,108,1.0
345,1.0,0.0,1.0,0.0,0.0,14.0,39.0,1.0,org.apache.tools.ant.taskdefs.optional.depend.constantpool.ConstantPool,5.0,108,7.0
346,1.0,0.0,4.0,0.0,0.0,7.0,21.0,2.0,org.apache.tools.ant.taskdefs.optional.depend.constantpool.ConstantPoolEntry,2.0,108,16.0
347,0.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,org.apache.tools.ant.taskdefs.optional.depend.constantpool.DoubleCPInfo,1.0,108,1.0
348,0.0,0.0,1.0,0.0,0.0,7.0,8.0,1.0,org.apache.tools.ant.taskdefs.optional.depend.constantpool.FieldRefCPInfo,1.0,108,2.0
349,0.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,org.apache.tools.ant.taskdefs.optional.depend.constantpool.FloatCPInfo,1.0,108,1.0
350,0.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,org.apache.tools.ant.taskdefs.optional.depend.constantpool.IntegerCPInfo,1.0,108,1.0
351,0.0,0.0,1.0,0.0,0.0,7.0,8.0,1.0,org.apache.tools.ant.taskdefs.optional.depend.constantpool.InterfaceMethodRefCPInfo,1.0,108,2.0
352,0.0,0.0,1.0,0.0,0.0,4.0,5.0,1.0,org.apache.tools.ant.taskdefs.optional.depend.constantpool.InvokeDynamicCPInfo,2.0,108,2.0
353,0.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,org.apache.tools.ant.taskdefs.optional.depend.constantpool.LongCPInfo,1.0,108,1.0
354,1.0,0.0,1.0,0.0,0.0,5.0,5.0,1.0,org.apache.tools.ant.taskdefs.optional.depend.constantpool.MethodHandleCPInfo,2.0,108,2.0
355,0.0,0.0,1.0,0.0,0.0,7.0,8.0,1.0,org.apache.tools.ant.taskdefs.optional.depend.constantpool.MethodRefCPInfo,1.0,108,2.0
356,0.0,0.0,1.0,0.0,0.0,4.0,5.0,2.0,org.apache.tools.ant.taskdefs.optional.depend.constantpool.MethodTypeCPInfo,1.0,108,2.0
357,0.0,0.0,1.0,0.0,0.0,6.0,7.0,1.0,org.apache.tools.ant.taskdefs.optional.depend.constantpool.NameAndTypeCPInfo,1.0,108,2.0
358,0.0,0.0,1.0,0.0,0.0,4.0,4.0,1.0,org.apache.tools.ant.taskdefs.optional.depend.constantpool.StringCPInfo,1.0,108,1.0
359,0.0,0.0,1.0,0.0,0.0,4.0,4.0,1.0,org.apache.tools.ant.taskdefs.optional.depend.constantpool.Utf8CPInfo,1.0,108,1.0
360,10.0,0.0,6.0,0.0,0.0,53.0,48.0,3.0,org.apache.tools.ant.taskdefs.optional.ejb.BorlandDeploymentTool,6.0,108,6.0
361,9.0,2.0,1.0,0.0,0.0,36.0,26.0,3.0,org.apache.tools.ant.taskdefs.optional.ejb.BorlandGenerateClient,6.0,108,9.0
362,3.0,0.0,2.0,0.0,0.0,14.0,40.0,5.0,org.apache.tools.ant.taskdefs.optional.ejb.DescriptorHandler,12.0,108,15.0
363,14.0,3.0,2.0,0.0,0.0,38.0,39.0,4.0,org.apache.tools.ant.taskdefs.optional.ejb.EjbJar,7.0,108,7.0
364,11.0,0.0,1.0,1.0,0.0,52.0,87.0,6.0,org.apache.tools.ant.taskdefs.optional.ejb.GenericDeploymentTool,13.0,108,16.0
365,3.0,0.0,3.0,0.0,0.0,13.0,26.0,4.0,org.apache.tools.ant.taskdefs.optional.ejb.IPlanetDeploymentTool,8.0,108,8.0
366,6.0,0.0,3.0,0.0,0.0,34.0,48.0,8.0,org.apache.tools.ant.taskdefs.optional.ejb.IPlanetEjbc,13.0,108,14.0
367,4.0,2.0,1.0,0.0,0.0,22.0,24.0,8.0,org.apache.tools.ant.taskdefs.optional.ejb.IPlanetEjbcTask,12.0,108,12.0
368,0.0,0.0,1.0,0.0,0.0,2.0,4.0,2.0,org.apache.tools.ant.taskdefs.optional.ejb.InnerClassFilenameFilter,2.0,108,3.0
369,2.0,0.0,2.0,0.0,0.0,6.0,10.0,3.0,org.apache.tools.ant.taskdefs.optional.ejb.JbossDeploymentTool,3.0,108,4.0
370,9.0,0.0,1.0,1.0,0.0,47.0,70.0,6.0,org.apache.tools.ant.taskdefs.optional.ejb.JonasDeploymentTool,20.0,108,21.0
371,9.0,0.0,3.0,1.0,0.0,52.0,77.0,8.0,org.apache.tools.ant.taskdefs.optional.ejb.WeblogicDeploymentTool,28.0,108,32.0
372,2.0,0.0,2.0,0.0,0.0,6.0,8.0,2.0,org.apache.tools.ant.taskdefs.optional.ejb.WeblogicTOPLinkDeploymentTool,2.0,108,2.0
373,9.0,0.0,4.0,0.0,0.0,54.0,82.0,7.0,org.apache.tools.ant.taskdefs.optional.ejb.WebsphereDeploymentTool,28.0,108,32.0
374,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,org.apache.tools.ant.taskdefs.optional.extension.Compatability,1.0,108,1.0
375,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,org.apache.tools.ant.taskdefs.optional.extension.Compatibility,1.0,108,1.0
376,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,org.apache.tools.ant.taskdefs.optional.extension.DeweyDecimal,1.0,108,1.0
377,6.0,0.0,1.0,0.0,0.0,25.0,57.0,8.0,org.apache.tools.ant.taskdefs.optional.extension.Extension,7.0,108,11.0
378,4.0,2.0,1.0,0.0,0.0,19.0,17.0,3.0,org.apache.tools.ant.taskdefs.optional.extension.ExtensionAdapter,4.0,108,8.0
379,6.0,2.0,1.0,0.0,0.0,18.0,16.0,2.0,org.apache.tools.ant.taskdefs.optional.extension.ExtensionSet,4.0,108,5.0
380,6.0,0.0,3.0,0.0,0.0,11.0,17.0,2.0,org.apache.tools.ant.taskdefs.optional.extension.ExtensionUtil,7.0,108,8.0
381,1.0,0.0,1.0,0.0,0.0,6.0,7.0,3.0,org.apache.tools.ant.taskdefs.optional.extension.ExtraAttribute,1.0,108,3.0
382,5.0,2.0,1.0,0.0,0.0,9.0,17.0,5.0,org.apache.tools.ant.taskdefs.optional.extension.JarLibAvailableTask,7.0,108,8.0
383,7.0,2.0,1.0,0.0,0.0,9.0,10.0,4.0,org.apache.tools.ant.taskdefs.optional.extension.JarLibDisplayTask,4.0,108,7.0
384,6.0,2.0,1.0,0.0,0.0,15.0,22.0,3.0,org.apache.tools.ant.taskdefs.optional.extension.JarLibManifestTask,3.0,108,4.0
385,8.0,2.0,1.0,0.0,0.0,17.0,24.0,6.0,org.apache.tools.ant.taskdefs.optional.extension.JarLibResolveTask,5.0,108,6.0
386,1.0,4.0,3.0,0.0,0.0,6.0,6.0,1.0,org.apache.tools.ant.taskdefs.optional.extension.LibFileSet,1.0,108,1.0
387,2.0,0.0,1.0,0.0,0.0,5.0,17.0,2.0,org.apache.tools.ant.taskdefs.optional.extension.LibraryDisplayer,9.0,108,13.0
388,3.0,0.0,1.0,0.0,0.0,23.0,50.0,8.0,org.apache.tools.ant.taskdefs.optional.extension.Specification,7.0,108,11.0
389,7.0,0.0,1.0,0.0,0.0,14.0,9.0,3.0,org.apache.tools.ant.taskdefs.optional.extension.resolvers.AntResolver,3.0,108,3.0
390,5.0,0.0,1.0,0.0,0.0,5.0,4.0,2.0,org.apache.tools.ant.taskdefs.optional.extension.resolvers.LocationResolver,1.0,108,2.0
391,7.0,0.0,1.0,0.0,0.0,12.0,13.0,4.0,org.apache.tools.ant.taskdefs.optional.extension.resolvers.URLResolver,4.0,108,6.0
392,11.0,3.0,1.0,0.0,0.0,31.0,63.0,9.0,org.apache.tools.ant.taskdefs.optional.i18n.Translate,15.0,108,16.0
393,18.0,3.0,1.0,0.0,0.0,34.0,46.0,6.0,org.apache.tools.ant.taskdefs.optional.image.Image,14.0,108,15.0
394,2.0,0.0,5.0,0.0,0.0,17.0,16.0,4.0,org.apache.tools.ant.taskdefs.optional.j2ee.AbstractHotDeploymentTool,2.0,108,4.0
395,3.0,0.0,2.0,0.0,0.0,18.0,10.0,2.0,org.apache.tools.ant.taskdefs.optional.j2ee.GenericHotDeploymentTool,1.0,108,2.0
396,6.0,0.0,1.0,0.0,0.0,16.0,22.0,3.0,org.apache.tools.ant.taskdefs.optional.j2ee.JonasHotDeploymentTool,14.0,108,16.0
397,2.0,2.0,3.0,0.0,0.0,8.0,9.0,1.0,org.apache.tools.ant.taskdefs.optional.j2ee.ServerDeploy,2.0,108,2.0
398,4.0,0.0,2.0,0.0,0.0,20.0,24.0,5.0,org.apache.tools.ant.taskdefs.optional.j2ee.WebLogicHotDeploymentTool,7.0,108,11.0
