,AMWAMM_type,AMW_type,ATFD_method,ATFD_type,ATLD_method,Blob,CBO_type,CC_method,CDISP_method,CFNAMM_method,CFNAMM_type,CINT_method,CLNAMM_method,CM_method,CYCLO_method,DIT_type,FANOUT_method,FDP_type,LAA_method,LCOM5_type,LOCNAMM_type,LOC_method,LOC_package,LOC_project,LOC_type,MAXNESTING_method,NIM_type,NMO_type,NOAM_type,NOAV_method,NOA_type,NOCS_package,NOCS_project,NOCS_type,NOC_type,NOII_type,NOI_type,NOLV_method,NOMNAMM_type,NOM_package,NOM_project,NOM_type,NOPA_type,NOPK_project,NOP_method,RFC_type,TCC_type,Unnamed: 0,WMCWAMM_type,WMC_type,WOC_type,instance,method,project_id
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,org.apache.tools.ant.SubBuildListener,0.0,108
57,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.0,0.0,2.0,209.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,10.0,0.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,42.0,0.0,0.0,52.0,10.0,0.0,0.0,65.0,0.0,0.0,52.0,52.0,0.0,org.apache.tools.ant.Target,0.0,108
58,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,16.0,1.0,0.0,0.0,6.0,0.0,0.0,2.0,2.0,0.0,org.apache.tools.ant.Target.IfStringCondition,0.0,108
59,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,16.0,1.0,0.0,0.0,6.0,0.0,0.0,2.0,2.0,0.0,org.apache.tools.ant.Target.UnlessStringCondition,0.0,108
60,0.0,0.0,0.0,0.0,0.0,0.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,283.0,0.0,6.0,170.0,0.0,0.0,0.0,251.0,0.0,18.0,2.0,9.0,0.0,9.0,0.0,0.0,143.0,143.0,0.0,0.0,0.0,51.0,0.0,0.0,60.0,9.0,0.0,0.0,59.0,0.0,0.0,40.0,40.0,0.0,org.apache.tools.ant.Task,0.0,108
61,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,1.0,74.0,0.0,0.0,0.0,0.0,0.0,45.0,1.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,73.0,10.0,0.0,0.0,21.0,0.0,0.0,11.0,11.0,0.0,org.apache.tools.ant.TaskAdapter,0.0,108
62,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,18.0,2.0,0.0,0.0,14.0,0.0,0.0,7.0,7.0,0.0,org.apache.tools.ant.TaskConfigurationChecker,0.0,108
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,org.apache.tools.ant.TaskContainer,0.0,108
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,org.apache.tools.ant.TypeAdapter,0.0,108
65,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,28.0,0.0,1.0,374.0,0.0,0.0,0.0,0.0,0.0,37.0,9.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,97.0,15.0,0.0,0.0,113.0,0.0,0.0,90.0,90.0,0.0,org.apache.tools.ant.UnknownElement,0.0,108
66,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,69.0,8.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,org.apache.tools.ant.UnsupportedAttributeException,0.0,108
67,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,69.0,8.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,org.apache.tools.ant.UnsupportedElementException,0.0,108
68,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,236.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,58.0,18.0,0.0,0.0,66.0,0.0,0.0,46.0,46.0,0.0,org.apache.tools.ant.XmlLogger,0.0,108
69,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,15.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,org.apache.tools.ant.XmlLogger.TimedElement,0.0,108
70,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,org.apache.tools.ant.attribute.AttributeNamespace,0.0,108
71,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,2.0,29.0,0.0,0.0,0.0,6.0,0.0,20.0,0.0,4.0,0.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,27.0,0.0,0.0,31.0,4.0,0.0,0.0,19.0,0.0,0.0,7.0,7.0,0.0,org.apache.tools.ant.attribute.BaseIfAttribute,0.0,108
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,org.apache.tools.ant.attribute.EnableAttribute,0.0,108
73,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,4.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,28.0,0.0,0.0,32.0,4.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,org.apache.tools.ant.attribute.IfBlankAttribute,0.0,108
74,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,32.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,org.apache.tools.ant.attribute.IfBlankAttribute.Unless,0.0,108
75,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,4.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,28.0,0.0,0.0,32.0,4.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,org.apache.tools.ant.attribute.IfSetAttribute,0.0,108
76,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,32.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,org.apache.tools.ant.attribute.IfSetAttribute.Unless,0.0,108
77,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,4.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,28.0,0.0,0.0,32.0,4.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,org.apache.tools.ant.attribute.IfTrueAttribute,0.0,108
78,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,32.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,org.apache.tools.ant.attribute.IfTrueAttribute.Unless,0.0,108
79,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,12.0,0.0,0.0,0.0,2.0,0.0,46.0,0.0,10.0,0.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,55.0,0.0,0.0,65.0,10.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,org.apache.tools.ant.dispatch.DispatchTask,0.0,108
80,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,89.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,16.0,0.0,0.0,15.0,15.0,0.0,org.apache.tools.ant.dispatch.DispatchUtils,0.0,108
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,org.apache.tools.ant.dispatch.Dispatchable,0.0,108
82,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,19.0,0.0,5.0,69.0,0.0,0.0,0.0,21.0,0.0,24.0,2.0,6.0,0.0,6.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,46.0,0.0,0.0,52.0,6.0,0.0,0.0,20.0,0.0,0.0,19.0,19.0,0.0,org.apache.tools.ant.filters.BaseFilterReader,0.0,108
83,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,14.0,0.0,1.0,18.0,0.0,0.0,0.0,14.0,0.0,35.0,0.0,6.0,0.0,6.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,51.0,0.0,0.0,57.0,6.0,0.0,0.0,7.0,0.0,0.0,4.0,4.0,0.0,org.apache.tools.ant.filters.BaseParamFilterReader,0.0,108
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,org.apache.tools.ant.filters.ChainableReader,0.0,108
85,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,2.0,73.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,58.0,7.0,0.0,0.0,18.0,0.0,0.0,12.0,12.0,0.0,org.apache.tools.ant.filters.ClassConstants,0.0,108
86,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,86.0,0.0,0.0,0.0,0.0,0.0,35.0,1.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,71.0,10.0,0.0,0.0,28.0,0.0,0.0,24.0,24.0,0.0,org.apache.tools.ant.filters.ConcatFilter,0.0,108
87,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,2.0,41.0,0.0,0.0,0.0,0.0,0.0,35.0,1.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,64.0,7.0,0.0,0.0,15.0,0.0,0.0,9.0,9.0,0.0,org.apache.tools.ant.filters.EscapeUnicode,0.0,108
88,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,57.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,61.0,9.0,0.0,0.0,18.0,0.0,0.0,12.0,12.0,0.0,org.apache.tools.ant.filters.ExpandProperties,0.0,108
89,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,1.0,119.0,0.0,0.0,0.0,0.0,0.0,35.0,1.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,87.0,17.0,0.0,0.0,34.0,0.0,0.0,30.0,30.0,0.0,org.apache.tools.ant.filters.FixCrLfFilter,0.0,108
90,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,35.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,31.0,5.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,0.0,org.apache.tools.ant.filters.FixCrLfFilter.AddAsisRemove,0.0,108
91,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,50.0,6.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,org.apache.tools.ant.filters.FixCrLfFilter.AddEofFilter,0.0,108
92,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,71.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,51.0,7.0,0.0,0.0,7.0,0.0,0.0,17.0,17.0,0.0,org.apache.tools.ant.filters.FixCrLfFilter.AddTabFilter,0.0,108
93,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,41.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,35.0,9.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,0.0,org.apache.tools.ant.filters.FixCrLfFilter.CrLf,0.0,108
94,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,99.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,59.0,14.0,0.0,0.0,6.0,0.0,0.0,30.0,30.0,0.0,org.apache.tools.ant.filters.FixCrLfFilter.MaskJavaTabLiteralsFilter,0.0,108
95,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,69.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,53.0,9.0,0.0,0.0,7.0,0.0,0.0,17.0,17.0,0.0,org.apache.tools.ant.filters.FixCrLfFilter.NormalizeEolFilter,0.0,108
96,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,50.0,6.0,0.0,0.0,5.0,0.0,0.0,3.0,3.0,0.0,org.apache.tools.ant.filters.FixCrLfFilter.RemoveEofFilter,0.0,108
97,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,51.0,7.0,0.0,0.0,6.0,0.0,0.0,7.0,7.0,0.0,org.apache.tools.ant.filters.FixCrLfFilter.RemoveTabFilter,0.0,108
98,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,1.0,66.0,0.0,0.0,0.0,6.0,0.0,12.0,7.0,6.0,0.0,6.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,42.0,0.0,0.0,48.0,6.0,0.0,0.0,23.0,0.0,0.0,19.0,19.0,0.0,org.apache.tools.ant.filters.FixCrLfFilter.SimpleFilterReader,0.0,108
99,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,93.0,0.0,0.0,0.0,0.0,0.0,35.0,1.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,78.0,16.0,0.0,0.0,23.0,0.0,0.0,23.0,23.0,0.0,org.apache.tools.ant.filters.HeadFilter,0.0,108
100,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,79.0,0.0,0.0,0.0,0.0,0.0,35.0,1.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,73.0,11.0,0.0,0.0,29.0,0.0,0.0,21.0,21.0,0.0,org.apache.tools.ant.filters.LineContains,0.0,108
101,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,15.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,org.apache.tools.ant.filters.LineContains.Contains,0.0,108
102,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,1.0,95.0,0.0,0.0,0.0,0.0,0.0,35.0,1.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,76.0,13.0,0.0,0.0,35.0,0.0,0.0,23.0,23.0,0.0,org.apache.tools.ant.filters.LineContainsRegExp,0.0,108
103,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,64.0,0.0,0.0,0.0,0.0,0.0,35.0,1.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,68.0,9.0,0.0,0.0,19.0,0.0,0.0,16.0,16.0,0.0,org.apache.tools.ant.filters.PrefixLines,0.0,108
104,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,150.0,0.0,0.0,0.0,0.0,0.0,35.0,1.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,84.0,16.0,0.0,0.0,52.0,0.0,0.0,37.0,37.0,0.0,org.apache.tools.ant.filters.ReplaceTokens,0.0,108
105,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,18.0,2.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,org.apache.tools.ant.filters.ReplaceTokens.Token,0.0,108
106,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,127.0,0.0,0.0,0.0,0.0,0.0,35.0,1.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,76.0,13.0,0.0,0.0,36.0,0.0,0.0,26.0,26.0,0.0,org.apache.tools.ant.filters.SortFilter,0.0,108
107,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,39.0,4.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,org.apache.tools.ant.filters.StringInputStream,0.0,108
108,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,2.0,62.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,59.0,8.0,0.0,0.0,7.0,0.0,0.0,16.0,16.0,0.0,org.apache.tools.ant.filters.StripJavaComments,0.0,108
109,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,55.0,0.0,0.0,0.0,0.0,0.0,35.0,1.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,68.0,9.0,0.0,0.0,17.0,0.0,0.0,14.0,14.0,0.0,org.apache.tools.ant.filters.StripLineBreaks,0.0,108
110,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,74.0,0.0,0.0,0.0,0.0,0.0,35.0,1.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,69.0,9.0,0.0,0.0,26.0,0.0,0.0,19.0,19.0,0.0,org.apache.tools.ant.filters.StripLineComments,0.0,108
111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,16.0,1.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,org.apache.tools.ant.filters.StripLineComments.Comment,0.0,108
112,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,73.0,0.0,0.0,0.0,0.0,0.0,35.0,1.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,68.0,9.0,0.0,0.0,21.0,0.0,0.0,18.0,18.0,0.0,org.apache.tools.ant.filters.SuffixLines,0.0,108
